고객ID,타사이전금액,혜택금액
R02-00163,64920000,150000
R02-00164,3180000,0
R02-00165,26850000,60000
R02-00166,43090000,150000
R02-00167,82460000,300000
R02-00168,31830000,60000
R02-00169,4890000,0
R02-00170,51570000,150000
R02-00171,122710000,300000
R02-00172,17940000,40000
R02-00173,76400000,300000
R02-00174,92360000,300000
R02-00175,14040000,40000
R02-00176,44040000,150000
R02-00177,15670000,40000
R02-00178,1090000,0
R02-00179,52800000,150000
R02-00180,21280000,60000
R02-00181,36570000,150000
R02-00182,62020000,150000
R02-00183,34680000,150000
R02-00184,21730000,60000
R02-00185,81890000,300000
R02-00186,25620000,60000
R02-00187,74950000,300000
R02-00188,3680000,0
R02-00189,135150000,600000
R02-00190,14800000,40000
R02-00191,125260000,300000
R02-00192,27880000,60000
R02-00193,33880000,150000
R02-00194,43590000,150000
R02-00195,106900000,300000
R02-00196,84270000,300000
R02-00197,94580000,300000
R02-00198,24610000,60000
R02-00199,22830000,60000
R02-00200,2370000,0
R02-00201,53150000,150000
R02-00202,112320000,300000
R02-00203,40900000,150000
R02-00204,25950000,60000
R02-00205,71060000,300000
R02-00206,3700000,0
R02-00207,7460000,20000
R02-00208,72370000,300000
R02-00209,32470000,60000
R02-00210,61970000,150000
R02-00211,92290000,300000
R02-00212,34790000,150000
R02-00213,11540000,40000
R02-00214,107390000,300000
R02-00215,2880000,0
R02-00216,53120000,150000
R02-00217,104070000,300000
R02-00218,21740000,60000
R02-00219,67390000,300000
R02-00220,15050000,40000
R02-00221,5460000,20000
R02-00222,102100000,300000
R02-00223,14310000,40000
R02-00224,5330000,20000
R02-00225,8250000,20000
R02-00226,94760000,300000
R02-00227,31140000,60000
R02-00228,26850000,60000
R02-00229,102970000,300000
R02-00230,52890000,150000
R02-00231,122900000,300000
R02-00232,4260000,0
R02-00233,40700000,150000
R02-00234,86240000,300000
R02-00235,32760000,60000
R02-00236,4640000,0
R02-00237,41110000,150000
R02-00238,32440000,60000
R02-00239,22750000,60000
R02-00240,10920000,40000
R02-00241,67240000,300000
R02-00242,22650000,60000
R02-00243,12950000,40000
R02-00244,90970000,300000
R02-00245,5500000,20000
R02-00246,50730000,150000
R02-00247,91680000,300000
R02-00248,66840000,300000
R02-00249,24780000,60000
R02-00250,91190000,300000
R02-00251,62740000,150000
R02-00252,91340000,300000
R02-00253,71650000,300000
R02-00254,92430000,300000
R02-00255,26410000,60000
R02-00256,63410000,150000
R02-00257,61580000,150000
R02-00258,2520000,0
R02-00259,62460000,150000
R02-00260,6400000,20000
R02-00261,143850000,600000
R02-00262,43410000,150000
R02-00263,76360000,300000
R02-00264,71780000,300000
R02-00265,85700000,300000
R02-00266,30840000,60000
R02-00267,34250000,150000
R02-00268,1660000,0
R02-00269,113740000,300000
R02-00270,92680000,300000
R02-00271,73990000,300000
R02-00272,99320000,300000
R02-00273,62630000,150000
R02-00274,40800000,150000
R02-00275,21880000,60000
R02-00276,1440000,0
R02-00277,45860000,150000
R02-00278,26530000,60000
R02-00279,24170000,60000
R02-00280,73080000,300000
R02-00281,104940000,300000
R02-00282,22890000,60000
R02-00283,23160000,60000
R02-00284,45370000,150000
R02-00285,26920000,60000
R02-00286,780000,0
R02-00287,26080000,60000
R02-00288,153180000,600000
R02-00289,3940000,0
R02-00290,22510000,60000
R02-00291,62040000,150000
R02-00292,1430000,0
R02-00293,24300000,60000
R02-00294,94220000,300000
R02-00295,44930000,150000
R02-00296,16480000,40000
R02-00297,26680000,60000
R02-00298,47320000,150000
R02-00299,24000000,60000
R02-00300,11090000,40000
R02-00301,72530000,300000
R02-00302,52300000,150000
R02-00303,34330000,150000
R02-00304,1420000,0
R02-00305,131720000,300000
R02-00306,11370000,40000
R02-00307,24760000,60000
R02-00308,3310000,0
R02-00309,13610000,40000
R02-00310,46500000,150000
R02-00311,83310000,300000
R02-00312,14140000,40000
R02-00313,5380000,20000
R02-00314,56390000,150000
R02-00315,62770000,150000
R02-00316,2480000,0
R02-00317,42080000,150000
R02-00318,11310000,40000
R02-00319,63780000,150000
R02-00320,7950000,20000
R02-00321,2780000,0
R02-00322,24800000,60000
R02-00323,1270000,0
R02-00324,45140000,150000
R02-00325,25200000,60000
R02-00326,13400000,40000
R02-00327,114120000,300000
R02-00328,11750000,40000
R02-00329,131960000,300000
R02-00330,24150000,60000
R02-00331,24330000,60000
R02-00332,67320000,300000
R02-00333,64820000,150000
R02-00334,102020000,300000
R02-00335,11780000,40000
R02-00336,3440000,0
R02-00337,42570000,150000
R02-00338,5390000,20000
R02-00339,5710000,20000
R02-00340,12800000,40000
R02-00341,143760000,600000
R02-00342,43160000,150000
R02-00343,42740000,150000
R02-00344,73880000,300000
R02-00345,3310000,0
R02-00346,3100000,0
R02-00347,44610000,150000
R02-00348,45030000,150000
R02-00349,116760000,300000
R02-00350,62780000,150000
R02-00351,35500000,150000
R02-00352,830000,0
R02-00353,22410000,60000
R02-00354,11610000,40000
R02-00355,61390000,150000
R02-00356,55080000,150000
R02-00357,32380000,60000
R02-00358,22220000,60000
R02-00359,4370000,0
R02-00360,11130000,40000
R02-00361,12180000,40000
R02-00362,22500000,60000
R02-00363,68650000,300000
R02-00364,1420000,0
R02-00365,50330000,150000
R02-00366,51940000,150000
R02-00367,12530000,40000
R02-00368,10690000,40000
R02-00369,5970000,20000
R02-00370,21250000,60000
R02-00371,107720000,300000
R02-00372,24450000,60000
R02-00373,41380000,150000
R02-00374,13200000,40000
R02-00375,34360000,150000
R02-00376,42880000,150000
R02-00377,2010000,0
R02-00378,38490000,150000
R02-00379,72460000,300000
R02-00380,3760000,0
R02-00381,73700000,300000
R02-00382,23010000,60000
R02-00383,32370000,60000
R02-00384,33890000,150000
R02-00385,24790000,60000
R02-00386,75800000,300000
R02-00387,43160000,150000
R02-00388,27750000,60000
R02-00389,25370000,60000
R02-00390,63150000,150000
R02-00391,2340000,0
R02-00392,71590000,300000
R02-00393,63070000,150000
R02-00394,32150000,60000
R02-00395,65110000,150000
R02-00396,4230000,0
R02-00397,42510000,150000
R02-00398,24120000,60000
R02-00399,13730000,40000
R02-00400,40850000,150000
R02-00401,52230000,150000
R02-00402,33710000,150000
R02-00403,430000,0
R02-00404,77380000,300000
R02-00405,11940000,40000
R02-00406,46770000,150000
R02-00407,68160000,300000
R02-00408,82580000,300000
R02-00409,106500000,300000
R02-00410,60730000,150000
R02-00411,14270000,40000
R02-00412,41680000,150000
R02-00413,1180000,0
R02-00414,41620000,150000
R02-00415,18190000,40000
R02-00416,28140000,60000
R02-00417,46590000,150000
R02-00418,33680000,150000
R02-00419,34140000,150000
R02-00420,2560000,0
R02-00421,21760000,60000
R02-00422,33450000,150000
R02-00423,76940000,300000
R02-00424,31940000,60000
R02-00425,5370000,20000
R02-00426,52710000,150000
R02-00427,53840000,150000
R02-00428,62900000,150000
R02-00429,22310000,60000
R02-00430,3940000,0
R02-00431,45510000,150000
R02-00432,44260000,150000
R02-00433,115250000,300000
R02-00434,82730000,300000
R02-00435,12130000,40000
R02-00436,63520000,150000
R02-00437,24850000,60000
R02-00438,34970000,150000
R02-00439,42330000,150000
R02-00440,16090000,40000
R02-00441,23860000,60000
R02-00442,72780000,300000
R02-00443,81830000,300000
R02-00444,66380000,150000
R02-00445,7150000,20000
R02-00446,10130000,40000
R02-00447,35680000,150000
R02-00448,73190000,300000
R02-00449,64260000,150000
R02-00450,34990000,150000
R02-00451,74400000,300000
R02-00452,174270000,600000
R02-00453,44010000,150000
R02-00454,12240000,40000
R02-00455,53530000,150000
R02-00456,97360000,300000
R02-00457,3850000,0
R02-00458,236030000,1000000
R02-00459,10260000,40000
R02-00460,155600000,600000
R02-00461,22520000,60000
R02-00462,50940000,150000
R02-00463,27980000,60000
R02-00464,84390000,300000
R02-00465,28190000,60000
R02-00466,25920000,60000
R02-00467,45740000,150000
R02-00468,122310000,300000
R02-00469,60780000,150000
R02-00470,75050000,300000
R02-00471,64150000,150000
R02-00472,51960000,150000
R02-00473,64700000,150000
R02-00474,111920000,300000
R02-00475,2090000,0
R02-00476,35380000,150000
R02-00477,20560000,60000
R02-00478,21340000,60000
R02-00479,46340000,150000
R02-00480,32680000,60000
R02-00481,9390000,20000
R02-00482,75620000,300000
R02-00483,23620000,60000
R02-00484,2010000,0
R02-00485,1730000,0
R02-00486,13840000,40000
R02-00487,31710000,60000
R02-00488,28500000,60000
R02-00489,10820000,40000
R02-00490,30760000,60000
R02-00491,14040000,40000
R02-00492,41840000,150000
R02-00493,56160000,150000
R02-00494,3320000,0
R02-00495,13850000,40000
R02-00496,16620000,40000
R02-00497,34070000,150000
R02-00498,134990000,600000
R02-00499,31250000,60000
R02-00500,20760000,60000
R02-00501,40650000,150000
R02-00502,15000000,40000
R02-00503,111440000,300000
R02-00504,105260000,300000
R02-00505,20370000,60000
R02-00506,53160000,150000
R02-00507,11450000,40000
R02-00508,4600000,0
R02-00509,17830000,40000
R02-00510,6300000,20000
R02-00511,77100000,300000
R02-00512,75120000,300000
R02-00513,13340000,40000
R02-00514,13620000,40000
R02-00515,37710000,150000
R02-00516,4110000,0
R02-00517,44380000,150000
R02-00518,22920000,60000
R02-00519,72100000,300000
R02-00520,2110000,0
R02-00521,13260000,40000
R02-00522,3610000,0
R02-00523,2500000,0
R02-00524,32880000,60000
R02-00525,57230000,150000
R02-00526,32920000,60000
R02-00527,97700000,300000
R02-00528,7240000,20000
R02-00529,2240000,0
R02-00530,92070000,300000
R02-00531,1600000,0
R02-00532,25380000,60000
R02-00533,63380000,150000
R02-00534,42190000,150000
R02-00535,122870000,300000
R02-00536,42980000,150000
R02-00537,31960000,60000
R02-00538,93330000,300000
R02-00539,26820000,60000
R02-00540,45040000,150000
R02-00541,2700000,0
R02-00542,22200000,60000
R02-00543,13150000,40000
R02-00544,35390000,150000
R02-00545,72580000,300000
R02-00546,33680000,150000
R02-00547,6070000,20000
R02-00548,6570000,20000
R02-00549,155180000,600000
R02-00550,13920000,40000
R02-00551,27990000,60000
R02-00552,95120000,300000
R02-00553,78210000,300000
R02-00554,62010000,150000
R02-00555,1540000,0
R02-00556,142100000,600000
R02-00557,44040000,150000
R02-00558,133440000,600000
R02-00559,210000,0
R02-00560,15350000,40000
R02-00561,5200000,20000
R02-00562,42380000,150000
R02-00563,41610000,150000
R02-00564,114330000,300000
R02-00565,52900000,150000
R02-00566,31580000,60000
R02-00567,330000,0
R02-00568,50390000,150000
R02-00569,64280000,150000
R02-00570,45700000,150000
R02-00571,68240000,300000
R02-00572,34610000,150000
R02-00573,34670000,150000
R02-00574,25650000,60000
R02-00575,63380000,150000
R02-00576,34510000,150000
R02-00577,52340000,150000
R02-00578,44840000,150000
R02-00579,40690000,150000
R02-00580,32330000,60000
R02-00581,34600000,150000
R02-00582,47990000,150000
R02-00583,4070000,0
R02-00584,65460000,150000
R02-00585,122720000,300000
R02-00586,29510000,60000
R02-00587,4800000,0
R02-00588,7320000,20000
R02-00589,44040000,150000
R02-00590,35390000,150000
R02-00591,1270000,0
R02-00592,37930000,150000
R02-00593,1950000,0
R02-00594,57590000,150000
R02-00595,63510000,150000
R02-00596,75320000,300000
R02-00597,3670000,0
R02-00598,41320000,150000
R02-00599,53160000,150000
R02-00600,4680000,0
R02-00601,60630000,150000
R02-00602,3830000,0
R02-00603,45780000,150000
R02-00604,27610000,60000
R02-00605,2450000,0
R02-00606,54740000,150000
R02-00607,1150000,0
R02-00608,56660000,150000
R02-00609,21280000,60000
R02-00610,93370000,300000
R02-00611,36200000,150000
R02-00612,93850000,300000
R02-00613,52350000,150000
R02-00614,6060000,20000
R02-00615,3000000,0
R02-00616,46930000,150000
R02-00617,56250000,150000
R02-00618,72110000,300000
R02-00619,22070000,60000
R02-00620,72640000,300000
R02-00621,104710000,300000
R02-00622,93160000,300000
R02-00623,106630000,300000
R02-00624,44790000,150000
R02-00625,22160000,60000
R02-00626,54060000,150000
R02-00627,12130000,40000
R02-00628,22590000,60000
R02-00629,12950000,40000
R02-00630,84640000,300000
R02-00631,14270000,40000
R02-00632,4300000,0
R02-00633,25230000,60000
R02-00634,42390000,150000
R02-00635,57240000,150000
R02-00636,23230000,60000
R02-00637,1790000,0
R02-00638,20880000,60000
R02-00639,47130000,150000
R02-00640,22740000,60000
R02-00641,6230000,20000
R02-00642,94260000,300000
R02-00643,63600000,150000
R02-00644,96280000,300000
R02-00645,13920000,40000
R02-00646,7500000,20000
R02-00647,44570000,150000
R02-00648,30870000,60000
R02-00649,13740000,40000
R02-00650,4920000,0
R02-00651,106710000,300000
R02-00652,31600000,60000
R02-00653,12640000,40000
R02-00654,24700000,60000
R02-00655,7640000,20000
R02-00656,33490000,150000
R02-00657,23110000,60000
R02-00658,15060000,40000
R02-00659,12130000,40000
R02-00660,21910000,60000
R02-00661,28480000,60000
R02-00662,42170000,150000
R02-00663,2090000,0
R02-00664,3260000,0
R02-00665,41880000,150000
R02-00666,3080000,0
R02-00667,22160000,60000
R02-00668,8060000,20000
R02-00669,114840000,300000
R02-00670,2290000,0
R02-00671,77590000,300000
R02-00672,62470000,150000
R02-00673,86900000,300000
R02-00674,23230000,60000
R02-00675,37680000,150000
R02-00676,223780000,1000000
R02-00677,64080000,150000
R02-00678,150640000,600000
R02-00679,42270000,150000
R02-00680,2070000,0
R02-00681,56330000,150000
R02-00682,72830000,300000
R02-00683,52530000,150000
R02-00684,33250000,60000
R02-00685,15830000,40000
R02-00686,65320000,150000
R02-00687,42310000,150000
R02-00688,34610000,150000
R02-00689,20650000,60000
R02-00690,4230000,0
R02-00691,64480000,150000
R02-00692,38770000,150000
R02-00693,13170000,40000
R02-00694,38760000,150000
R02-00695,36430000,150000
R02-00696,23860000,60000
R02-00697,72460000,300000
R02-00698,94740000,300000
R02-00699,67140000,300000
R02-00700,77900000,300000
R02-00701,57140000,150000
R02-00702,37990000,150000
R02-00703,27910000,60000
R02-00704,33050000,60000
R02-00705,4550000,0
R02-00706,104830000,300000
R02-00707,94850000,300000
R02-00708,59620000,150000
R02-00709,70110000,300000
R02-00710,6930000,20000
R02-00711,70710000,300000
R02-00712,3170000,0
R02-00713,63850000,150000
R02-00714,22430000,60000
R02-00715,44770000,150000
R02-00716,32020000,60000
R02-00717,72980000,300000
R02-00718,34560000,150000
R02-00719,18960000,40000
R02-00720,82130000,300000
R02-00721,24080000,60000
R02-00722,33440000,150000
R02-00723,35860000,150000
R02-00724,172500000,600000
R02-00725,24560000,60000
R02-00726,40520000,150000
R02-00727,53870000,150000
R02-00728,8810000,20000
R02-00729,52870000,150000
R02-00730,62310000,150000
R02-00731,25300000,60000
R02-00732,105260000,300000
R02-00733,41260000,150000
R02-00734,42640000,150000
R02-00735,23670000,60000
R02-00736,81490000,300000
R02-00737,105860000,300000
R02-00738,73690000,300000
R02-00739,101970000,300000
R02-00740,83680000,300000
R02-00741,51420000,150000
R02-00742,13600000,40000
R02-00743,26880000,60000
R02-00744,1320000,0
R02-00745,15780000,40000
R02-00746,34300000,150000
R02-00747,1050000,0
R02-00748,70690000,300000
R02-00749,61640000,150000
R02-00750,2530000,0
R02-00751,13030000,40000
R02-00752,63820000,150000
R02-00753,21860000,60000
R02-00754,26490000,60000
R02-00755,222610000,1000000
R02-00756,68970000,300000
R02-00757,61290000,150000
R02-00758,13870000,40000
R02-00759,94630000,300000
R02-00760,25600000,60000
R02-00761,4380000,0
R02-00762,65130000,150000
R02-00763,2260000,0
R02-00764,23550000,60000
R02-00765,2420000,0
R02-00766,4200000,0
R02-00767,43080000,150000
R02-00768,2460000,0
R02-00769,40590000,150000
R02-00770,56670000,150000
R02-00771,91740000,300000
R02-00772,82740000,300000
R02-00773,720000,0
R02-00774,11220000,40000
R02-00775,17160000,40000
R02-00776,32040000,60000
R02-00777,33500000,150000
R02-00778,23190000,60000
R02-00779,42550000,150000
R02-00780,83800000,300000
R02-00781,125540000,300000
R02-00782,12120000,40000
R02-00783,1490000,0
R02-00784,52490000,150000
R02-00785,22510000,60000
R02-00786,7220000,20000
R02-00787,46180000,150000
R02-00788,143460000,600000
R02-00789,12950000,40000
R02-00790,4080000,0
R02-00791,28400000,60000
R02-00792,4590000,0
R02-00793,14460000,40000
R02-00794,176540000,600000
R02-00795,23220000,60000
R02-00796,92410000,300000
R02-00797,3850000,0
R02-00798,47550000,150000
R02-00799,43750000,150000
R02-00800,42060000,150000
R02-00801,32220000,60000
R02-00802,11790000,40000
R02-00803,22990000,60000
R02-00804,33090000,60000
R02-00805,67630000,300000
R02-00806,12600000,40000
R02-00807,31610000,60000
R02-00808,25480000,60000
R02-00809,67060000,300000
R02-00810,33140000,60000
R02-00811,23530000,60000
R02-00812,36020000,150000
R02-00813,21810000,60000
R02-00814,1220000,0
R02-00815,44060000,150000
R02-00816,5380000,20000
R02-00817,50740000,150000
R02-00818,33510000,150000
R02-00819,36650000,150000
R02-00820,60890000,150000
R02-00821,5820000,20000
R02-00822,5520000,20000
R02-00823,2280000,0
R02-00824,36020000,150000
R02-00825,1270000,0
R02-00826,61250000,150000
R02-00827,33120000,60000
R02-00828,24820000,60000
R02-00829,102650000,300000
R02-00830,21790000,60000
R02-00831,14310000,40000
R02-00832,2050000,0
R02-00833,70970000,300000
R02-00834,37000000,150000
R02-00835,2550000,0
R02-00836,25130000,60000
R02-00837,66180000,150000
R02-00838,34540000,150000
R02-00839,140820000,600000
R02-00840,1980000,0
R02-00841,20600000,60000
R02-00842,23460000,60000
R02-00843,13570000,40000
R02-00844,54360000,150000
R02-00845,94790000,300000
R02-00846,22420000,60000
R02-00847,22630000,60000
R02-00848,82180000,300000
R02-00849,75670000,300000
R02-00850,3010000,0
R02-00851,12110000,40000
R02-00852,5460000,20000
R02-00853,1820000,0
R02-00854,21020000,60000
R02-00855,39170000,150000
R02-00856,62130000,150000
R02-00857,2330000,0
R02-00858,1970000,0
R02-00859,26710000,60000
R02-00860,45680000,150000
R02-00861,85890000,300000
R02-00862,75760000,300000
R02-00863,84300000,300000
R02-00864,43140000,150000
R02-00865,54260000,150000
R02-00866,53450000,150000
R02-00867,118230000,300000
R02-00868,18490000,40000
R02-00869,4640000,0
R02-00870,6860000,20000
R02-00871,84160000,300000
R02-00872,23330000,60000
R02-00873,44770000,150000
R02-00874,86970000,300000
R02-00875,22650000,60000
R02-00876,45410000,150000
R02-00877,6230000,20000
R02-00878,60980000,150000
R02-00879,20650000,60000
R02-00880,80860000,300000
R02-00881,115840000,300000
R02-00882,20180000,60000
R02-00883,35030000,150000
R02-00884,13340000,40000
R02-00885,74760000,300000
R02-00886,106650000,300000
R02-00887,18040000,40000
R02-00888,113960000,300000
R02-00889,84010000,300000
R02-00890,92450000,300000
R02-00891,41040000,150000
R02-00892,86090000,300000
R02-00893,5230000,20000
R02-00894,46930000,150000
R02-00895,35400000,150000
R02-00896,1520000,0
R02-00897,54090000,150000
R02-00898,107200000,300000
R02-00899,15070000,40000
R02-00900,25370000,60000
R02-00901,3380000,0
R02-00902,72730000,300000
R02-00903,2580000,0
R02-00904,2340000,0
R02-00905,70440000,300000
R02-00906,22010000,60000
R02-00907,125660000,300000
R02-00908,16340000,40000
R02-00909,4290000,0
R02-00910,46070000,150000
R02-00911,35190000,150000
R02-00912,2450000,0
R02-00913,21640000,60000
R02-00914,121450000,300000
R02-00915,34170000,150000
R02-00916,36500000,150000
R02-00917,113310000,300000
R02-00918,24450000,60000
R02-00919,22660000,60000
R02-00920,5820000,20000
R02-00921,33180000,60000
R02-00922,32030000,60000
R02-00923,56360000,150000
R02-00924,26430000,60000
R02-00925,4650000,0
R02-00926,72490000,300000
R02-00927,53490000,150000
R02-00928,54660000,150000
R02-00929,7650000,20000
R02-00930,141790000,600000
R02-00931,21310000,60000
R02-00932,107360000,300000
R02-00933,101390000,300000
R02-00934,94600000,300000
R02-00935,48970000,150000
R02-00936,54750000,150000
R02-00937,12120000,40000
R02-00938,14630000,40000
R02-00939,24290000,60000
R02-00940,87580000,300000
R02-00941,24110000,60000
R02-00942,11760000,40000
R02-00943,77820000,300000
R02-00944,22730000,60000
R02-00945,2810000,0
R02-00946,20870000,60000
R02-00947,3700000,0
R02-00948,96150000,300000
R02-00949,47990000,150000
R02-00950,52910000,150000
R02-00951,23120000,60000
R02-00952,34130000,150000
R02-00953,21900000,60000
R02-00954,43120000,150000
R02-00955,73910000,300000
R02-00956,113650000,300000
R02-00957,106520000,300000
R02-00958,36920000,150000
R02-00959,15360000,40000
R02-00960,55410000,150000
R02-00961,107850000,300000
R02-00962,46780000,150000
R02-00963,144500000,600000
R02-00964,5800000,20000
R02-00965,31460000,60000
R02-00966,3660000,0
R02-00967,70710000,300000
R02-00968,61680000,150000
R02-00969,37740000,150000
R02-00970,22300000,60000
R02-00971,35260000,150000
R02-00972,103560000,300000
R02-00973,21640000,60000
R02-00974,700000,0
R02-00975,43010000,150000
R02-00976,53380000,150000
R02-00977,21550000,60000
R02-00978,25430000,60000
R02-00979,61800000,150000
R02-00980,2740000,0
R02-00981,43540000,150000
R02-00982,16830000,40000
R02-00983,25030000,60000
R02-00984,69090000,300000
R02-00985,63450000,150000
R02-00986,67140000,300000
R02-00987,57630000,150000
R02-00988,37860000,150000
R02-00989,56550000,150000
R02-00990,58120000,150000
R02-00991,30860000,60000
R02-00992,42590000,150000
R02-00993,21230000,60000
R02-00994,22520000,60000
R02-00995,94470000,300000
R02-00996,24980000,60000
R02-00997,45470000,150000
R02-00998,35190000,150000
R02-00999,104230000,300000
R02-01000,43480000,150000
R02-01001,82230000,300000
R02-01002,66630000,150000
R02-01003,3350000,0
R02-01004,27690000,60000
R02-01005,34420000,150000
R02-01006,12400000,40000
R02-01007,136250000,600000
R02-01008,81740000,300000
R02-01009,67160000,300000
R02-01010,84180000,300000
R02-01011,48510000,150000
R02-01012,45900000,150000
R02-01013,14020000,40000
R02-01014,24700000,60000
R02-01015,33340000,150000
R02-01016,73650000,300000
R02-01017,31350000,60000
R02-01018,91720000,300000
R02-01019,93130000,300000
R02-01020,118800000,300000
R02-01021,46310000,150000
R02-01022,2800000,0
R02-01023,5290000,20000
R02-01024,42820000,150000
R02-01025,34230000,150000
R02-01026,12680000,40000
R02-01027,45540000,150000
R02-01028,32280000,60000
R02-01029,27200000,60000
R02-01030,4060000,0
R02-01031,63790000,150000
R02-01032,22970000,60000
R02-01033,39320000,150000
R02-01034,24470000,60000
R02-01035,35360000,150000
R02-01036,103470000,300000
R02-01037,54930000,150000
R02-01038,60990000,150000
R02-01039,22230000,60000
R02-01040,52730000,150000
R02-01041,33720000,150000
R02-01042,20480000,60000
R02-01043,24170000,60000
R02-01044,4270000,0
R02-01045,76940000,300000
R02-01046,26550000,60000
R02-01047,53050000,150000
R02-01048,16320000,40000
R02-01049,6070000,20000
R02-01050,1360000,0
R02-01051,15360000,40000
R02-01052,44410000,150000
R02-01053,7490000,20000
R02-01054,33460000,150000
R02-01055,94310000,300000
R02-01056,12700000,40000
R02-01057,60790000,150000
R02-01058,73470000,300000
R02-01059,33510000,150000
R02-01060,24690000,60000
R02-01061,31580000,60000
R02-01062,11450000,40000
R02-01063,13140000,40000
R02-01064,73980000,300000
R02-01065,6540000,20000
R02-01066,5400000,20000
R02-01067,16490000,40000
R02-01068,63180000,150000
R02-01069,112400000,300000
R02-01070,31770000,60000
R02-01071,45480000,150000
R02-01072,77620000,300000
R02-01073,34290000,150000
R02-01074,26930000,60000
R02-01075,72590000,300000
R02-01076,32140000,60000
R02-01077,108650000,300000
R02-01078,41450000,150000
R02-01079,60790000,150000
R02-01080,84470000,300000
R02-01081,44370000,150000
R02-01082,30810000,60000
R02-01083,6960000,20000
