고객ID,타사이전금액,혜택금액
R08-00109,27300000,60000
R08-00110,112800000,300000
R08-00111,97470000,300000
R08-00112,64420000,150000
R08-00113,20770000,60000
R08-00114,76170000,300000
R08-00115,35750000,150000
R08-00116,13920000,40000
R08-00117,81860000,300000
R08-00118,43300000,150000
R08-00119,440000,0
R08-00120,2460000,0
R08-00121,36650000,150000
R08-00122,53910000,150000
R08-00123,1390000,0
R08-00124,69270000,300000
R08-00125,56160000,150000
R08-00126,14090000,40000
R08-00127,30670000,60000
R08-00128,10860000,40000
R08-00129,65470000,150000
R08-00130,146560000,600000
R08-00131,4970000,0
R08-00132,4890000,0
R08-00133,6530000,20000
R08-00134,122190000,300000
R08-00135,24320000,60000
R08-00136,14340000,40000
R08-00137,62850000,150000
R08-00138,20570000,60000
R08-00139,56520000,150000
R08-00140,72440000,300000
R08-00141,33980000,150000
R08-00142,130770000,300000
R08-00143,4490000,0
R08-00144,72680000,300000
R08-00145,14070000,40000
R08-00146,22440000,60000
R08-00147,21440000,60000
R08-00148,26290000,60000
R08-00149,87360000,300000
R08-00150,83730000,300000
R08-00151,86220000,300000
R08-00152,62620000,150000
R08-00153,4090000,0
R08-00154,1360000,0
R08-00155,28250000,60000
R08-00156,35290000,150000
R08-00157,63040000,150000
R08-00158,113830000,300000
R08-00159,34630000,150000
R08-00160,71570000,300000
R08-00161,12030000,40000
R08-00162,2420000,0
R08-00163,2060000,0
R08-00164,3190000,0
R08-00165,54800000,150000
R08-00166,22210000,60000
R08-00167,108130000,300000
R08-00168,15990000,40000
R08-00169,94920000,300000
R08-00170,15660000,40000
R08-00171,41110000,150000
R08-00172,134720000,600000
R08-00173,23160000,60000
R08-00174,23080000,60000
R08-00175,54380000,150000
R08-00176,82520000,300000
R08-00177,25920000,60000
R08-00178,52350000,150000
R08-00179,1360000,0
R08-00180,26310000,60000
R08-00181,36560000,150000
R08-00182,92450000,300000
R08-00183,75260000,300000
R08-00184,32860000,60000
R08-00185,35050000,150000
R08-00186,65740000,150000
R08-00187,44220000,150000
R08-00188,23600000,60000
R08-00189,32680000,60000
R08-00190,22590000,60000
R08-00191,23100000,60000
R08-00192,54180000,150000
R08-00193,31200000,60000
R08-00194,64800000,150000
R08-00195,81970000,300000
R08-00196,31830000,60000
R08-00197,1960000,0
R08-00198,16820000,40000
R08-00199,54190000,150000
R08-00200,153100000,600000
R08-00201,4750000,0
R08-00202,42360000,150000
R08-00203,71740000,300000
R08-00204,4590000,0
R08-00205,63440000,150000
R08-00206,42190000,150000
R08-00207,26190000,60000
R08-00208,21670000,60000
R08-00209,22000000,60000
R08-00210,11860000,40000
R08-00211,52440000,150000
R08-00212,28130000,60000
R08-00213,122850000,300000
R08-00214,52030000,150000
R08-00215,12270000,40000
R08-00216,102200000,300000
R08-00217,2070000,0
R08-00218,96530000,300000
R08-00219,5320000,20000
R08-00220,21720000,60000
R08-00221,101640000,300000
R08-00222,13470000,40000
R08-00223,41270000,150000
R08-00224,112520000,300000
R08-00225,44600000,150000
R08-00226,7410000,20000
R08-00227,75600000,300000
R08-00228,18560000,40000
R08-00229,16800000,40000
R08-00230,53610000,150000
R08-00231,65070000,150000
R08-00232,36080000,150000
R08-00233,42170000,150000
R08-00234,25400000,60000
R08-00235,61930000,150000
R08-00236,94710000,300000
R08-00237,13480000,40000
R08-00238,44500000,150000
R08-00239,111960000,300000
R08-00240,34980000,150000
R08-00241,12980000,40000
R08-00242,84960000,300000
R08-00243,32870000,60000
R08-00244,47210000,150000
R08-00245,13420000,40000
R08-00246,42420000,150000
R08-00247,52930000,150000
R08-00248,64460000,150000
R08-00249,35960000,150000
R08-00250,43630000,150000
R08-00251,32540000,60000
R08-00252,84780000,300000
R08-00253,15140000,40000
R08-00254,85050000,300000
R08-00255,64470000,150000
R08-00256,25110000,60000
R08-00257,90260000,300000
R08-00258,26850000,60000
R08-00259,84470000,300000
R08-00260,81470000,300000
R08-00261,103370000,300000
R08-00262,3360000,0
R08-00263,39540000,150000
R08-00264,72820000,300000
R08-00265,24210000,60000
R08-00266,106930000,300000
R08-00267,22100000,60000
R08-00268,33110000,60000
R08-00269,63220000,150000
R08-00270,31760000,60000
R08-00271,17290000,40000
R08-00272,43760000,150000
R08-00273,46960000,150000
R08-00274,1420000,0
R08-00275,31430000,60000
R08-00276,44030000,150000
R08-00277,32770000,60000
R08-00278,51670000,150000
R08-00279,2850000,0
R08-00280,37310000,150000
R08-00281,42180000,150000
R08-00282,34160000,150000
R08-00283,1710000,0
R08-00284,1960000,0
R08-00285,17170000,40000
R08-00286,72360000,300000
R08-00287,3050000,0
R08-00288,3820000,0
R08-00289,62330000,150000
R08-00290,115270000,300000
R08-00291,3810000,0
R08-00292,42190000,150000
R08-00293,27570000,60000
R08-00294,74040000,300000
R08-00295,14320000,40000
R08-00296,7840000,20000
R08-00297,31500000,60000
R08-00298,20820000,60000
R08-00299,42290000,150000
R08-00300,86970000,300000
R08-00301,94850000,300000
R08-00302,47050000,150000
R08-00303,113410000,300000
R08-00304,5060000,20000
R08-00305,22840000,60000
R08-00306,44620000,150000
R08-00307,76460000,300000
R08-00308,36860000,150000
R08-00309,25570000,60000
R08-00310,61980000,150000
R08-00311,15790000,40000
R08-00312,3510000,0
R08-00313,10780000,40000
R08-00314,44540000,150000
R08-00315,4350000,0
R08-00316,44720000,150000
R08-00317,47840000,150000
R08-00318,115150000,300000
R08-00319,92810000,300000
R08-00320,43560000,150000
R08-00321,44280000,150000
R08-00322,42030000,150000
R08-00323,82330000,300000
R08-00324,13300000,40000
R08-00325,8080000,20000
R08-00326,12770000,40000
R08-00327,12190000,40000
R08-00328,7010000,20000
R08-00329,31470000,60000
R08-00330,121240000,300000
R08-00331,26350000,60000
R08-00332,124070000,300000
R08-00333,53810000,150000
R08-00334,44790000,150000
R08-00335,51310000,150000
R08-00336,5220000,20000
R08-00337,77670000,300000
R08-00338,63670000,150000
R08-00339,55520000,150000
R08-00340,36320000,150000
R08-00341,37450000,150000
R08-00342,132880000,300000
R08-00343,3850000,0
R08-00344,3750000,0
R08-00345,82950000,300000
R08-00346,3850000,0
R08-00347,84790000,300000
R08-00348,6500000,20000
R08-00349,20530000,60000
R08-00350,53360000,150000
R08-00351,92030000,300000
R08-00352,13870000,40000
R08-00353,63680000,150000
R08-00354,65860000,150000
R08-00355,43790000,150000
R08-00356,123740000,300000
R08-00357,61680000,150000
R08-00358,2990000,0
R08-00359,54600000,150000
R08-00360,61580000,150000
R08-00361,22130000,60000
R08-00362,81090000,300000
R08-00363,61390000,150000
R08-00364,131060000,300000
R08-00365,35710000,150000
R08-00366,133680000,600000
R08-00367,66940000,300000
R08-00368,3060000,0
R08-00369,16670000,40000
R08-00370,8460000,20000
R08-00371,21450000,60000
R08-00372,44700000,150000
R08-00373,224710000,1000000
R08-00374,45700000,150000
R08-00375,31040000,60000
R08-00376,56410000,150000
R08-00377,1940000,0
R08-00378,20940000,60000
R08-00379,2650000,0
R08-00380,11940000,40000
R08-00381,25220000,60000
R08-00382,126070000,300000
R08-00383,75790000,300000
R08-00384,32760000,60000
R08-00385,53940000,150000
R08-00386,71830000,300000
R08-00387,16480000,40000
R08-00388,74210000,300000
R08-00389,25680000,60000
R08-00390,45490000,150000
R08-00391,22980000,60000
R08-00392,84040000,300000
R08-00393,5150000,20000
R08-00394,77660000,300000
R08-00395,32590000,60000
R08-00396,12850000,40000
R08-00397,4980000,0
R08-00398,24110000,60000
R08-00399,40310000,150000
R08-00400,6130000,20000
R08-00401,59340000,150000
R08-00402,72440000,300000
R08-00403,96180000,300000
R08-00404,21880000,60000
R08-00405,67580000,300000
R08-00406,16810000,40000
R08-00407,11290000,40000
R08-00408,65100000,150000
R08-00409,1090000,0
R08-00410,22730000,60000
R08-00411,51300000,150000
R08-00412,11880000,40000
R08-00413,39060000,150000
R08-00414,7930000,20000
R08-00415,780000,0
R08-00416,11690000,40000
R08-00417,89090000,300000
R08-00418,57810000,150000
R08-00419,4210000,0
R08-00420,22250000,60000
R08-00421,56340000,150000
R08-00422,42760000,150000
R08-00423,8570000,20000
R08-00424,21610000,60000
R08-00425,52940000,150000
R08-00426,25990000,60000
R08-00427,135650000,600000
R08-00428,1310000,0
R08-00429,110740000,300000
R08-00430,64050000,150000
R08-00431,12220000,40000
R08-00432,23090000,60000
R08-00433,76380000,300000
R08-00434,66500000,150000
R08-00435,103910000,300000
R08-00436,5230000,20000
R08-00437,13630000,40000
R08-00438,27500000,60000
R08-00439,74960000,300000
R08-00440,48830000,150000
R08-00441,33090000,60000
R08-00442,56980000,150000
R08-00443,124010000,300000
R08-00444,145640000,600000
R08-00445,65120000,150000
R08-00446,8560000,20000
R08-00447,103110000,300000
R08-00448,54570000,150000
R08-00449,22580000,60000
R08-00450,3460000,0
R08-00451,2720000,0
R08-00452,5120000,20000
R08-00453,112000000,300000
R08-00454,74830000,300000
R08-00455,72680000,300000
R08-00456,4860000,0
R08-00457,24480000,60000
R08-00458,26990000,60000
R08-00459,2010000,0
R08-00460,13790000,40000
R08-00461,12350000,40000
R08-00462,41090000,150000
R08-00463,74280000,300000
R08-00464,102290000,300000
R08-00465,22610000,60000
R08-00466,920000,0
R08-00467,113590000,300000
R08-00468,31230000,60000
R08-00469,24370000,60000
R08-00470,66130000,150000
R08-00471,2460000,0
R08-00472,56310000,150000
R08-00473,72670000,300000
R08-00474,17040000,40000
R08-00475,21650000,60000
R08-00476,46750000,150000
R08-00477,53100000,150000
R08-00478,41060000,150000
R08-00479,10590000,40000
R08-00480,45670000,150000
R08-00481,104790000,300000
R08-00482,36590000,150000
R08-00483,64710000,150000
R08-00484,62110000,150000
R08-00485,3800000,0
R08-00486,63400000,150000
R08-00487,51920000,150000
R08-00488,31660000,60000
R08-00489,34060000,150000
R08-00490,74490000,300000
R08-00491,57530000,150000
R08-00492,12920000,40000
R08-00493,94420000,300000
R08-00494,49000000,150000
R08-00495,32880000,60000
R08-00496,57990000,150000
R08-00497,23450000,60000
R08-00498,22310000,60000
R08-00499,7690000,20000
R08-00500,22180000,60000
R08-00501,36270000,150000
R08-00502,65950000,150000
R08-00503,62120000,150000
R08-00504,21180000,60000
R08-00505,6200000,20000
R08-00506,42130000,150000
R08-00507,53690000,150000
R08-00508,800000,0
R08-00509,27960000,60000
R08-00510,46730000,150000
R08-00511,93260000,300000
R08-00512,53860000,150000
R08-00513,42280000,150000
R08-00514,52520000,150000
R08-00515,12360000,40000
R08-00516,94920000,300000
R08-00517,51790000,150000
R08-00518,42240000,150000
R08-00519,133210000,300000
R08-00520,12870000,40000
R08-00521,43430000,150000
R08-00522,27120000,60000
R08-00523,1210000,0
R08-00524,82740000,300000
R08-00525,1480000,0
R08-00526,5280000,20000
R08-00527,77910000,300000
R08-00528,56180000,150000
R08-00529,12740000,40000
R08-00530,58600000,150000
R08-00531,4270000,0
R08-00532,64440000,150000
R08-00533,121860000,300000
R08-00534,133940000,600000
R08-00535,14500000,40000
R08-00536,26220000,60000
R08-00537,23420000,60000
R08-00538,990000,0
R08-00539,32540000,60000
R08-00540,92970000,300000
R08-00541,65410000,150000
R08-00542,34620000,150000
R08-00543,3710000,0
R08-00544,94640000,300000
R08-00545,13630000,40000
R08-00546,23020000,60000
R08-00547,22900000,60000
R08-00548,16240000,40000
R08-00549,63230000,150000
R08-00550,2800000,0
R08-00551,34410000,150000
R08-00552,19360000,40000
R08-00553,74100000,300000
R08-00554,46560000,150000
R08-00555,32170000,60000
R08-00556,21630000,60000
R08-00557,43350000,150000
R08-00558,32640000,60000
R08-00559,4120000,0
R08-00560,71300000,300000
R08-00561,63180000,150000
R08-00562,36310000,150000
R08-00563,71530000,300000
R08-00564,2440000,0
R08-00565,33450000,150000
R08-00566,34310000,150000
R08-00567,75450000,300000
R08-00568,16950000,40000
R08-00569,3420000,0
R08-00570,54890000,150000
R08-00571,42190000,150000
R08-00572,25460000,60000
R08-00573,76620000,300000
R08-00574,35760000,150000
R08-00575,75040000,300000
R08-00576,83750000,300000
R08-00577,36760000,150000
R08-00578,40980000,150000
R08-00579,14100000,40000
R08-00580,4590000,0
R08-00581,22800000,60000
R08-00582,24720000,60000
R08-00583,1540000,0
R08-00584,65920000,150000
R08-00585,5730000,20000
R08-00586,60580000,150000
R08-00587,28820000,60000
R08-00588,48560000,150000
R08-00589,81710000,300000
R08-00590,14180000,40000
R08-00591,107010000,300000
R08-00592,80960000,300000
R08-00593,41110000,150000
R08-00594,34670000,150000
R08-00595,12420000,40000
R08-00596,1820000,0
R08-00597,42210000,150000
R08-00598,31780000,60000
R08-00599,41870000,150000
R08-00600,41830000,150000
R08-00601,12790000,40000
R08-00602,4250000,0
R08-00603,1210000,0
R08-00604,63270000,150000
R08-00605,14480000,40000
R08-00606,53320000,150000
R08-00607,67720000,300000
R08-00608,16260000,40000
R08-00609,13300000,40000
R08-00610,15890000,40000
R08-00611,34360000,150000
R08-00612,57540000,150000
R08-00613,11500000,40000
R08-00614,670000,0
R08-00615,84290000,300000
R08-00616,2580000,0
R08-00617,63090000,150000
R08-00618,71690000,300000
R08-00619,33290000,60000
R08-00620,79410000,300000
R08-00621,5210000,20000
R08-00622,54140000,150000
R08-00623,4120000,0
R08-00624,31140000,60000
R08-00625,34300000,150000
R08-00626,15520000,40000
R08-00627,53090000,150000
R08-00628,43010000,150000
R08-00629,20730000,60000
R08-00630,43870000,150000
R08-00631,73870000,300000
R08-00632,4240000,0
R08-00633,71350000,300000
R08-00634,61710000,150000
R08-00635,4630000,0
R08-00636,64690000,150000
R08-00637,63780000,150000
R08-00638,30570000,60000
R08-00639,16260000,40000
R08-00640,3210000,0
R08-00641,61610000,150000
R08-00642,1520000,0
R08-00643,70720000,300000
R08-00644,30800000,60000
R08-00645,30640000,60000
R08-00646,4560000,0
R08-00647,53790000,150000
R08-00648,54140000,150000
R08-00649,17350000,40000
R08-00650,12430000,40000
R08-00651,17140000,40000
R08-00652,5910000,20000
R08-00653,114420000,300000
R08-00654,14940000,40000
R08-00655,43400000,150000
R08-00656,13120000,40000
R08-00657,86520000,300000
R08-00658,37950000,150000
R08-00659,24960000,60000
R08-00660,116680000,300000
R08-00661,55260000,150000
R08-00662,43450000,150000
R08-00663,3660000,0
R08-00664,10310000,40000
R08-00665,41690000,150000
R08-00666,76300000,300000
R08-00667,3380000,0
R08-00668,5530000,20000
R08-00669,25500000,60000
R08-00670,48800000,150000
R08-00671,42730000,150000
R08-00672,22490000,60000
R08-00673,2230000,0
R08-00674,16830000,40000
R08-00675,42630000,150000
R08-00676,82530000,300000
R08-00677,15000000,40000
R08-00678,122810000,300000
R08-00679,22730000,60000
R08-00680,910000,0
R08-00681,10360000,40000
R08-00682,66510000,150000
R08-00683,84780000,300000
R08-00684,27260000,60000
R08-00685,81010000,300000
R08-00686,76390000,300000
R08-00687,116790000,300000
R08-00688,41750000,150000
R08-00689,41090000,150000
R08-00690,8030000,20000
R08-00691,22560000,60000
R08-00692,41270000,150000
R08-00693,52510000,150000
R08-00694,44110000,150000
R08-00695,2150000,0
R08-00696,61530000,150000
R08-00697,62310000,150000
R08-00698,26020000,60000
R08-00699,42630000,150000
R08-00700,8220000,20000
R08-00701,91250000,300000
R08-00702,113720000,300000
R08-00703,14930000,40000
R08-00704,42880000,150000
R08-00705,73680000,300000
R08-00706,84500000,300000
R08-00707,3260000,0
R08-00708,34900000,150000
R08-00709,25050000,60000
R08-00710,74090000,300000
R08-00711,75290000,300000
R08-00712,21840000,60000
R08-00713,58600000,150000
R08-00714,43210000,150000
R08-00715,52750000,150000
R08-00716,103310000,300000
R08-00717,29780000,60000
R08-00718,91800000,300000
R08-00719,23050000,60000
R08-00720,13890000,40000
R08-00721,30380000,60000
R08-00722,72620000,300000
R08-00723,32420000,60000
R08-00724,47400000,150000
R08-00725,74670000,300000
R08-00726,47760000,150000
R08-00727,93140000,300000
R08-00728,63220000,150000
R08-00729,51520000,150000
R08-00730,61300000,150000
R08-00731,22810000,60000
R08-00732,54030000,150000
R08-00733,58760000,150000
R08-00734,41540000,150000
R08-00735,128450000,300000
R08-00736,82940000,300000
R08-00737,111540000,300000
R08-00738,65470000,150000
R08-00739,27420000,60000
R08-00740,102100000,300000
R08-00741,34220000,150000
R08-00742,31530000,60000
R08-00743,43820000,150000
R08-00744,2430000,0
R08-00745,72460000,300000
R08-00746,75420000,300000
R08-00747,65670000,150000
R08-00748,93930000,300000
R08-00749,53810000,150000
R08-00750,22480000,60000
R08-00751,63620000,150000
R08-00752,81540000,300000
R08-00753,2320000,0
R08-00754,15820000,40000
R08-00755,37940000,150000
R08-00756,54960000,150000
R08-00757,32070000,60000
R08-00758,31680000,60000
R08-00759,36980000,150000
R08-00760,4900000,0
R08-00761,31450000,60000
R08-00762,87210000,300000
R08-00763,151990000,600000
R08-00764,22330000,60000
R08-00765,15540000,40000
R08-00766,5870000,20000
R08-00767,11700000,40000
R08-00768,1550000,0
R08-00769,8020000,20000
R08-00770,57610000,150000
R08-00771,53080000,150000
R08-00772,47370000,150000
R08-00773,81450000,300000
R08-00774,66270000,150000
R08-00775,55400000,150000
R08-00776,3540000,0
R08-00777,65170000,150000
R08-00778,87610000,300000
R08-00779,4080000,0
R08-00780,6950000,20000
R08-00781,81230000,300000
R08-00782,58380000,150000
R08-00783,44910000,150000
R08-00784,72430000,300000
R08-00785,51970000,150000
R08-00786,2890000,0
R08-00787,13920000,40000
R08-00788,14770000,40000
R08-00789,62330000,150000
R08-00790,100620000,300000
R08-00791,176940000,600000
R08-00792,74030000,300000
R08-00793,43210000,150000
R08-00794,62640000,150000
R08-00795,63060000,150000
R08-00796,43570000,150000
R08-00797,22770000,60000
R08-00798,172090000,600000
R08-00799,60530000,150000
R08-00800,12890000,40000
R08-00801,34100000,150000
R08-00802,62570000,150000
R08-00803,101610000,300000
R08-00804,33090000,60000
R08-00805,87770000,300000
R08-00806,1680000,0
R08-00807,7690000,20000
R08-00808,4110000,0
R08-00809,12700000,40000
R08-00810,16220000,40000
R08-00811,25720000,60000
R08-00812,41760000,150000
R08-00813,1560000,0
R08-00814,54000000,150000
R08-00815,77680000,300000
R08-00816,92710000,300000
R08-00817,12080000,40000
R08-00818,91570000,300000
R08-00819,63960000,150000
R08-00820,23070000,60000
R08-00821,24140000,60000
R08-00822,112730000,300000
R08-00823,3890000,0
R08-00824,62940000,150000
R08-00825,2400000,0
R08-00826,57940000,150000
R08-00827,3360000,0
R08-00828,44350000,150000
R08-00829,4510000,0
R08-00830,24230000,60000
R08-00831,78220000,300000
R08-00832,61470000,150000
R08-00833,87620000,300000
R08-00834,63650000,150000
R08-00835,62970000,150000
R08-00836,43750000,150000
R08-00837,16230000,40000
R08-00838,17450000,40000
R08-00839,44420000,150000
R08-00840,35540000,150000
R08-00841,22350000,60000
R08-00842,86300000,300000
R08-00843,99240000,300000
R08-00844,71480000,300000
R08-00845,14110000,40000
R08-00846,64480000,150000
R08-00847,82990000,300000
R08-00848,64830000,150000
R08-00849,5020000,20000
R08-00850,64320000,150000
R08-00851,18600000,40000
R08-00852,104260000,300000
R08-00853,89600000,300000
R08-00854,127280000,300000
R08-00855,110880000,300000
R08-00856,151700000,600000
R08-00857,12480000,40000
R08-00858,51780000,150000
R08-00859,20580000,60000
R08-00860,36060000,150000
R08-00861,52370000,150000
R08-00862,92740000,300000
R08-00863,62320000,150000
R08-00864,38530000,150000
R08-00865,70960000,300000
R08-00866,62830000,150000
R08-00867,92850000,300000
R08-00868,2260000,0
R08-00869,92370000,300000
R08-00870,106550000,300000
R08-00871,101690000,300000
R08-00872,84260000,300000
R08-00873,4230000,0
R08-00874,34150000,150000
R08-00875,87500000,300000
R08-00876,14670000,40000
R08-00877,23720000,60000
R08-00878,13210000,40000
R08-00879,32180000,60000
R08-00880,42630000,150000
R08-00881,78850000,300000
R08-00882,21500000,60000
R08-00883,13610000,40000
R08-00884,13230000,40000
R08-00885,32060000,60000
R08-00886,74410000,300000
R08-00887,91260000,300000
R08-00888,41890000,150000
R08-00889,54420000,150000
R08-00890,22480000,60000
R08-00891,1630000,0
R08-00892,92990000,300000
R08-00893,1190000,0
R08-00894,45770000,150000
R08-00895,36110000,150000
R08-00896,22290000,60000
R08-00897,86820000,300000
R08-00898,84840000,300000
R08-00899,115960000,300000
R08-00900,56170000,150000
R08-00901,25110000,60000
R08-00902,65830000,150000
R08-00903,6840000,20000
R08-00904,66600000,150000
R08-00905,25410000,60000
R08-00906,17410000,40000
R08-00907,24620000,60000
R08-00908,6250000,20000
R08-00909,51150000,150000
R08-00910,7540000,20000
R08-00911,12800000,40000
R08-00912,62770000,150000
R08-00913,22800000,60000
R08-00914,78130000,300000
R08-00915,46580000,150000
R08-00916,32000000,60000
R08-00917,36470000,150000
R08-00918,72350000,300000
R08-00919,73270000,300000
R08-00920,45650000,150000
R08-00921,50700000,150000
R08-00922,32900000,60000
R08-00923,71990000,300000
R08-00924,26750000,60000
R08-00925,23630000,60000
R08-00926,22750000,60000
R08-00927,44620000,150000
R08-00928,32750000,60000
R08-00929,73050000,300000
R08-00930,55840000,150000
R08-00931,55060000,150000
R08-00932,45990000,150000
R08-00933,23020000,60000
R08-00934,51200000,150000
R08-00935,101650000,300000
R08-00936,117910000,300000
R08-00937,29130000,60000
R08-00938,10720000,40000
R08-00939,4920000,0
R08-00940,13580000,40000
R08-00941,1530000,0
R08-00942,11510000,40000
R08-00943,27950000,60000
R08-00944,30610000,60000
R08-00945,78100000,300000
R08-00946,43240000,150000
R08-00947,82450000,300000
R08-00948,6160000,20000
R08-00949,1140000,0
R08-00950,810000,0
R08-00951,4620000,0
R08-00952,4640000,0
R08-00953,65310000,150000
R08-00954,40590000,150000
R08-00955,52920000,150000
R08-00956,35240000,150000
R08-00957,104510000,300000
R08-00958,102810000,300000
R08-00959,96720000,300000
R08-00960,33810000,150000
R08-00961,52380000,150000
R08-00962,36270000,150000
R08-00963,1230000,0
R08-00964,4210000,0
R08-00965,61390000,150000
R08-00966,70610000,300000
R08-00967,53970000,150000
R08-00968,54310000,150000
R08-00969,42870000,150000
R08-00970,4750000,0
R08-00971,41780000,150000
R08-00972,62110000,150000
R08-00973,2390000,0
R08-00974,48410000,150000
R08-00975,81540000,300000
R08-00976,42660000,150000
R08-00977,28870000,60000
R08-00978,20830000,60000
R08-00979,63230000,150000
R08-00980,92250000,300000
R08-00981,30270000,60000
R08-00982,63460000,150000
R08-00983,32200000,60000
R08-00984,14380000,40000
R08-00985,52130000,150000
R08-00986,35260000,150000
R08-00987,53860000,150000
R08-00988,52490000,150000
R08-00989,111820000,300000
R08-00990,3510000,0
R08-00991,67100000,300000
R08-00992,33100000,60000
R08-00993,71700000,300000
R08-00994,11660000,40000
R08-00995,13090000,40000
R08-00996,10260000,40000
R08-00997,42380000,150000
R08-00998,49200000,150000
R08-00999,54880000,150000
R08-01000,33110000,60000
R08-01001,56560000,150000
R08-01002,104280000,300000
R08-01003,8420000,20000
R08-01004,2040000,0
R08-01005,27600000,60000
R08-01006,3090000,0
R08-01007,21270000,60000
R08-01008,111020000,300000
R08-01009,11250000,40000
R08-01010,33650000,150000
R08-01011,63590000,150000
R08-01012,42950000,150000
R08-01013,84310000,300000
R08-01014,13620000,40000
R08-01015,60250000,150000
R08-01016,32610000,60000
R08-01017,12510000,40000
R08-01018,7160000,20000
R08-01019,74120000,300000
R08-01020,62340000,150000
R08-01021,80900000,300000
R08-01022,22930000,60000
R08-01023,73020000,300000
R08-01024,95720000,300000
R08-01025,480000,0
R08-01026,31580000,60000
R08-01027,48260000,150000
R08-01028,22680000,60000
R08-01029,34370000,150000
R08-01030,1160000,0
R08-01031,92340000,300000
R08-01032,15620000,40000
R08-01033,19340000,40000
R08-01034,6930000,20000
R08-01035,66650000,150000
R08-01036,101960000,300000
R08-01037,61530000,150000
R08-01038,115010000,300000
R08-01039,65550000,150000
R08-01040,3870000,0
R08-01041,73240000,300000
R08-01042,62910000,150000
R08-01043,62490000,150000
R08-01044,7970000,20000
R08-01045,122470000,300000
R08-01046,23710000,60000
R08-01047,22020000,60000
R08-01048,45770000,150000
R08-01049,68020000,300000
R08-01050,47390000,150000
R08-01051,33900000,150000
R08-01052,13370000,40000
R08-01053,13950000,40000
R08-01054,12620000,40000
R08-01055,15330000,40000
R08-01056,13120000,40000
R08-01057,22380000,60000
R08-01058,24820000,60000
R08-01059,62670000,150000
R08-01060,96200000,300000
R08-01061,101820000,300000
R08-01062,63820000,150000
R08-01063,34240000,150000
R08-01064,15690000,40000
R08-01065,22260000,60000
R08-01066,122740000,300000
R08-01067,100930000,300000
R08-01068,14240000,40000
R08-01069,82470000,300000
R08-01070,29420000,60000
R08-01071,2240000,0
R08-01072,47950000,150000
R08-01073,41130000,150000
R08-01074,81940000,300000
R08-01075,35890000,150000
R08-01076,44570000,150000
R08-01077,51700000,150000
R08-01078,33470000,150000
R08-01079,36650000,150000
R08-01080,75520000,300000
R08-01081,152420000,600000
R08-01082,33180000,60000
R08-01083,44640000,150000
