고객ID,타사이전금액,혜택금액
R29-00153,94020000,300000
R29-00154,94160000,300000
R29-00155,63030000,150000
R29-00156,1820000,0
R29-00157,20200000,60000
R29-00158,85310000,300000
R29-00159,44460000,150000
R29-00160,43710000,150000
R29-00161,2670000,0
R29-00162,53380000,150000
R29-00163,2620000,0
R29-00164,122080000,300000
R29-00165,53540000,150000
R29-00166,36270000,150000
R29-00167,31830000,60000
R29-00168,60840000,150000
R29-00169,35400000,150000
R29-00170,98640000,300000
R29-00171,43180000,150000
R29-00172,61600000,150000
R29-00173,227340000,1000000
R29-00174,42260000,150000
R29-00175,2520000,0
R29-00176,67540000,300000
R29-00177,43410000,150000
R29-00178,13600000,40000
R29-00179,104500000,300000
R29-00180,42150000,150000
R29-00181,5870000,20000
R29-00182,42390000,150000
R29-00183,42980000,150000
R29-00184,31970000,60000
R29-00185,33510000,150000
R29-00186,34280000,150000
R29-00187,46000000,150000
R29-00188,62420000,150000
R29-00189,2380000,0
R29-00190,24350000,60000
R29-00191,4830000,0
R29-00192,1720000,0
R29-00193,62350000,150000
R29-00194,41600000,150000
R29-00195,5290000,20000
R29-00196,45950000,150000
R29-00197,2480000,0
R29-00198,22880000,60000
R29-00199,12070000,40000
R29-00200,28850000,60000
R29-00201,5440000,20000
R29-00202,2830000,0
R29-00203,26290000,60000
R29-00204,3050000,0
R29-00205,17110000,40000
R29-00206,5690000,20000
R29-00207,11290000,40000
R29-00208,43220000,150000
R29-00209,141500000,600000
R29-00210,44290000,150000
R29-00211,41810000,150000
R29-00212,3030000,0
R29-00213,52510000,150000
R29-00214,40220000,150000
R29-00215,128620000,300000
R29-00216,16390000,40000
R29-00217,33780000,150000
R29-00218,2180000,0
R29-00219,42660000,150000
R29-00220,8250000,20000
R29-00221,47630000,150000
R29-00222,34250000,150000
R29-00223,29340000,60000
R29-00224,17410000,40000
R29-00225,45540000,150000
R29-00226,25980000,60000
R29-00227,87050000,300000
R29-00228,7930000,20000
R29-00229,2710000,0
R29-00230,2430000,0
R29-00231,55210000,150000
R29-00232,1990000,0
R29-00233,2400000,0
R29-00234,68860000,300000
R29-00235,2700000,0
R29-00236,43510000,150000
R29-00237,51980000,150000
R29-00238,55030000,150000
R29-00239,60550000,150000
R29-00240,70790000,300000
R29-00241,91660000,300000
R29-00242,143180000,600000
R29-00243,37130000,150000
R29-00244,25180000,60000
R29-00245,16040000,40000
R29-00246,90590000,300000
R29-00247,13430000,40000
R29-00248,35690000,150000
R29-00249,2430000,0
R29-00250,22270000,60000
R29-00251,4630000,0
R29-00252,94080000,300000
R29-00253,117270000,300000
R29-00254,42630000,150000
R29-00255,32030000,60000
R29-00256,60620000,150000
R29-00257,51290000,150000
R29-00258,91050000,300000
R29-00259,72790000,300000
R29-00260,36050000,150000
R29-00261,26510000,60000
R29-00262,3840000,0
R29-00263,75060000,300000
R29-00264,14090000,40000
R29-00265,40080000,150000
R29-00266,22880000,60000
R29-00267,32970000,60000
R29-00268,1940000,0
R29-00269,34600000,150000
R29-00270,64390000,150000
R29-00271,125630000,300000
R29-00272,55510000,150000
R29-00273,64890000,150000
R29-00274,37370000,150000
R29-00275,63250000,150000
R29-00276,55730000,150000
R29-00277,2480000,0
R29-00278,5710000,20000
R29-00279,90630000,300000
R29-00280,147790000,600000
R29-00281,51070000,150000
R29-00282,67940000,300000
R29-00283,4510000,0
R29-00284,44800000,150000
R29-00285,23850000,60000
R29-00286,12120000,40000
R29-00287,75070000,300000
R29-00288,83030000,300000
R29-00289,12860000,40000
R29-00290,48430000,150000
R29-00291,103180000,300000
R29-00292,116120000,300000
R29-00293,70950000,300000
R29-00294,52930000,150000
R29-00295,2300000,0
R29-00296,29360000,60000
R29-00297,52110000,150000
R29-00298,45820000,150000
R29-00299,33900000,150000
R29-00300,43840000,150000
R29-00301,7210000,20000
R29-00302,42070000,150000
R29-00303,106690000,300000
R29-00304,15610000,40000
R29-00305,23330000,60000
R29-00306,101010000,300000
R29-00307,33230000,60000
R29-00308,40370000,150000
R29-00309,54690000,150000
R29-00310,21410000,60000
R29-00311,36880000,150000
R29-00312,43520000,150000
R29-00313,152030000,600000
R29-00314,24350000,60000
R29-00315,41540000,150000
R29-00316,52380000,150000
R29-00317,67080000,300000
R29-00318,13100000,40000
R29-00319,32090000,60000
R29-00320,13820000,40000
R29-00321,93930000,300000
R29-00322,44200000,150000
R29-00323,112150000,300000
R29-00324,21590000,60000
R29-00325,13090000,40000
R29-00326,22560000,60000
R29-00327,66000000,150000
R29-00328,23700000,60000
R29-00329,83520000,300000
R29-00330,52300000,150000
R29-00331,50850000,150000
R29-00332,91690000,300000
R29-00333,104800000,300000
R29-00334,84870000,300000
R29-00335,21950000,60000
R29-00336,82160000,300000
R29-00337,23080000,60000
R29-00338,12440000,40000
R29-00339,3420000,0
R29-00340,16010000,40000
R29-00341,21600000,60000
R29-00342,101840000,300000
R29-00343,3200000,0
R29-00344,22170000,60000
R29-00345,23950000,60000
R29-00346,40380000,150000
R29-00347,72470000,300000
R29-00348,56650000,150000
R29-00349,38430000,150000
R29-00350,35690000,150000
R29-00351,22800000,60000
R29-00352,81480000,300000
R29-00353,23530000,60000
R29-00354,11630000,40000
R29-00355,36230000,150000
R29-00356,53030000,150000
R29-00357,33500000,150000
R29-00358,35210000,150000
R29-00359,61770000,150000
R29-00360,94940000,300000
R29-00361,51690000,150000
R29-00362,20780000,60000
R29-00363,32050000,60000
R29-00364,71890000,300000
R29-00365,1750000,0
R29-00366,75340000,300000
R29-00367,64500000,150000
R29-00368,14570000,40000
R29-00369,63270000,150000
R29-00370,18450000,40000
R29-00371,24210000,60000
R29-00372,73200000,300000
R29-00373,8160000,20000
R29-00374,74700000,300000
R29-00375,64050000,150000
R29-00376,111560000,300000
R29-00377,88770000,300000
R29-00378,42090000,150000
R29-00379,75670000,300000
R29-00380,12190000,40000
R29-00381,37420000,150000
R29-00382,62320000,150000
R29-00383,51030000,150000
R29-00384,26690000,60000
R29-00385,43390000,150000
R29-00386,54940000,150000
R29-00387,91320000,300000
R29-00388,79020000,300000
R29-00389,32600000,60000
R29-00390,62660000,150000
R29-00391,54100000,150000
R29-00392,62410000,150000
R29-00393,42100000,150000
R29-00394,54140000,150000
R29-00395,64050000,150000
R29-00396,6950000,20000
R29-00397,65150000,150000
R29-00398,63300000,150000
R29-00399,45610000,150000
R29-00400,63580000,150000
R29-00401,57830000,150000
R29-00402,34830000,150000
R29-00403,4900000,0
R29-00404,32010000,60000
R29-00405,38720000,150000
R29-00406,3580000,0
R29-00407,24440000,60000
R29-00408,28930000,60000
R29-00409,31860000,60000
R29-00410,34690000,150000
R29-00411,11480000,40000
R29-00412,52080000,150000
R29-00413,14250000,40000
R29-00414,61990000,150000
R29-00415,65830000,150000
R29-00416,32990000,60000
R29-00417,27460000,60000
R29-00418,92260000,300000
R29-00419,23570000,60000
R29-00420,86060000,300000
R29-00421,80740000,300000
R29-00422,74650000,300000
R29-00423,23060000,60000
R29-00424,61790000,150000
R29-00425,95110000,300000
R29-00426,71610000,300000
R29-00427,133820000,600000
R29-00428,72070000,300000
R29-00429,12820000,40000
R29-00430,32160000,60000
R29-00431,23340000,60000
R29-00432,3400000,0
R29-00433,53480000,150000
R29-00434,23790000,60000
R29-00435,82160000,300000
R29-00436,57750000,150000
R29-00437,4550000,0
R29-00438,32990000,60000
R29-00439,55290000,150000
R29-00440,33430000,150000
R29-00441,106270000,300000
R29-00442,43530000,150000
R29-00443,11010000,40000
R29-00444,19120000,40000
R29-00445,5370000,20000
R29-00446,23490000,60000
R29-00447,65210000,150000
R29-00448,21650000,60000
R29-00449,50280000,150000
R29-00450,21400000,60000
R29-00451,101860000,300000
R29-00452,1700000,0
R29-00453,21770000,60000
R29-00454,81680000,300000
R29-00455,42280000,150000
R29-00456,24810000,60000
R29-00457,6050000,20000
R29-00458,36590000,150000
R29-00459,28660000,60000
R29-00460,52660000,150000
R29-00461,19170000,40000
R29-00462,82670000,300000
R29-00463,52230000,150000
R29-00464,31460000,60000
R29-00465,44160000,150000
R29-00466,6580000,20000
R29-00467,122120000,300000
R29-00468,144780000,600000
R29-00469,52400000,150000
R29-00470,43040000,150000
R29-00471,51320000,150000
R29-00472,31270000,60000
R29-00473,43460000,150000
R29-00474,46060000,150000
R29-00475,16730000,40000
R29-00476,2920000,0
R29-00477,43840000,150000
R29-00478,58260000,150000
R29-00479,650000,0
R29-00480,94230000,300000
R29-00481,105010000,300000
R29-00482,71100000,300000
R29-00483,45940000,150000
R29-00484,3290000,0
R29-00485,82400000,300000
R29-00486,64030000,150000
R29-00487,81380000,300000
R29-00488,26390000,60000
R29-00489,13030000,40000
R29-00490,21950000,60000
R29-00491,1240000,0
R29-00492,51510000,150000
R29-00493,6190000,20000
R29-00494,3730000,0
R29-00495,26220000,60000
R29-00496,32270000,60000
R29-00497,4540000,0
R29-00498,64890000,150000
R29-00499,26330000,60000
R29-00500,8720000,20000
R29-00501,24520000,60000
R29-00502,73450000,300000
R29-00503,62390000,150000
R29-00504,7920000,20000
R29-00505,91180000,300000
R29-00506,12570000,40000
R29-00507,14200000,40000
R29-00508,124790000,300000
R29-00509,73680000,300000
R29-00510,24800000,60000
R29-00511,22530000,60000
R29-00512,23350000,60000
R29-00513,85760000,300000
R29-00514,65090000,150000
R29-00515,83710000,300000
R29-00516,52180000,150000
R29-00517,98130000,300000
R29-00518,36010000,150000
R29-00519,73560000,300000
R29-00520,67200000,300000
R29-00521,31910000,60000
R29-00522,5020000,20000
R29-00523,65070000,150000
R29-00524,53450000,150000
R29-00525,66670000,300000
R29-00526,30820000,60000
R29-00527,33260000,60000
R29-00528,4770000,0
R29-00529,12220000,40000
R29-00530,24160000,60000
R29-00531,77110000,300000
R29-00532,26540000,60000
R29-00533,25370000,60000
R29-00534,97010000,300000
R29-00535,5090000,20000
R29-00536,13320000,40000
R29-00537,45300000,150000
R29-00538,64730000,150000
R29-00539,11670000,40000
R29-00540,14300000,40000
R29-00541,1520000,0
R29-00542,28070000,60000
R29-00543,42490000,150000
R29-00544,3170000,0
R29-00545,2770000,0
R29-00546,38140000,150000
R29-00547,10680000,40000
R29-00548,87830000,300000
R29-00549,26600000,60000
R29-00550,2380000,0
R29-00551,27640000,60000
R29-00552,35870000,150000
R29-00553,21880000,60000
R29-00554,24510000,60000
R29-00555,11600000,40000
R29-00556,4900000,0
R29-00557,5680000,20000
R29-00558,96100000,300000
R29-00559,42680000,150000
R29-00560,24390000,60000
R29-00561,1300000,0
R29-00562,116990000,300000
R29-00563,41180000,150000
R29-00564,84990000,300000
R29-00565,940000,0
R29-00566,39760000,150000
R29-00567,51510000,150000
R29-00568,70280000,300000
R29-00569,42840000,150000
R29-00570,42350000,150000
R29-00571,8780000,20000
R29-00572,2520000,0
R29-00573,4340000,0
R29-00574,112510000,300000
R29-00575,61670000,150000
R29-00576,105860000,300000
R29-00577,24930000,60000
R29-00578,112390000,300000
R29-00579,1610000,0
R29-00580,43910000,150000
R29-00581,6840000,20000
R29-00582,31740000,60000
R29-00583,44730000,150000
R29-00584,15110000,40000
R29-00585,21210000,60000
R29-00586,25300000,60000
R29-00587,126040000,300000
R29-00588,11790000,40000
R29-00589,22360000,60000
R29-00590,4830000,0
R29-00591,10960000,40000
R29-00592,128710000,300000
R29-00593,44780000,150000
R29-00594,63150000,150000
R29-00595,14240000,40000
R29-00596,175590000,600000
R29-00597,101420000,300000
R29-00598,22450000,60000
R29-00599,3570000,0
R29-00600,51100000,150000
R29-00601,64910000,150000
R29-00602,83190000,300000
R29-00603,25870000,60000
R29-00604,74470000,300000
R29-00605,25980000,60000
R29-00606,25830000,60000
R29-00607,81020000,300000
R29-00608,46110000,150000
R29-00609,52890000,150000
R29-00610,63530000,150000
R29-00611,37610000,150000
R29-00612,3000000,0
R29-00613,31540000,60000
R29-00614,85060000,300000
R29-00615,51360000,150000
R29-00616,16980000,40000
R29-00617,45320000,150000
R29-00618,68400000,300000
R29-00619,14500000,40000
R29-00620,21600000,60000
R29-00621,56340000,150000
R29-00622,16030000,40000
R29-00623,140880000,600000
R29-00624,54280000,150000
R29-00625,66120000,150000
R29-00626,45200000,150000
R29-00627,25310000,60000
R29-00628,2980000,0
R29-00629,87450000,300000
R29-00630,2210000,0
R29-00631,610000,0
R29-00632,42760000,150000
R29-00633,111850000,300000
R29-00634,145630000,600000
R29-00635,88840000,300000
R29-00636,53620000,150000
R29-00637,132240000,300000
R29-00638,25660000,60000
R29-00639,45810000,150000
R29-00640,73360000,300000
R29-00641,232290000,1000000
R29-00642,700000,0
R29-00643,83660000,300000
R29-00644,9390000,20000
R29-00645,4650000,0
R29-00646,13220000,40000
R29-00647,2380000,0
R29-00648,14180000,40000
R29-00649,36480000,150000
R29-00650,37410000,150000
R29-00651,96820000,300000
R29-00652,17250000,40000
R29-00653,11110000,40000
R29-00654,12100000,40000
R29-00655,106420000,300000
R29-00656,43620000,150000
R29-00657,40790000,150000
R29-00658,24990000,60000
R29-00659,15320000,40000
R29-00660,25390000,60000
R29-00661,46960000,150000
R29-00662,13210000,40000
R29-00663,66260000,150000
R29-00664,53860000,150000
R29-00665,71980000,300000
R29-00666,71360000,300000
R29-00667,21730000,60000
R29-00668,4950000,0
R29-00669,3790000,0
R29-00670,41080000,150000
R29-00671,14540000,40000
R29-00672,61350000,150000
R29-00673,8910000,20000
R29-00674,67630000,300000
R29-00675,15130000,40000
R29-00676,46660000,150000
R29-00677,2550000,0
R29-00678,37680000,150000
R29-00679,2150000,0
R29-00680,23730000,60000
R29-00681,51960000,150000
R29-00682,82620000,300000
R29-00683,34390000,150000
R29-00684,20870000,60000
R29-00685,102590000,300000
R29-00686,48500000,150000
R29-00687,43610000,150000
R29-00688,4300000,0
R29-00689,36440000,150000
R29-00690,5650000,20000
R29-00691,58240000,150000
R29-00692,7740000,20000
R29-00693,83000000,300000
R29-00694,17340000,40000
R29-00695,24410000,60000
R29-00696,3070000,0
R29-00697,34530000,150000
R29-00698,12670000,40000
R29-00699,54240000,150000
R29-00700,76480000,300000
R29-00701,12400000,40000
R29-00702,65330000,150000
R29-00703,47490000,150000
R29-00704,23420000,60000
R29-00705,23100000,60000
R29-00706,51410000,150000
R29-00707,15820000,40000
R29-00708,27210000,60000
R29-00709,23620000,60000
R29-00710,51970000,150000
R29-00711,66080000,150000
R29-00712,47480000,150000
R29-00713,64420000,150000
R29-00714,52210000,150000
R29-00715,42470000,150000
R29-00716,13390000,40000
R29-00717,71570000,300000
R29-00718,4110000,0
R29-00719,33470000,150000
R29-00720,92560000,300000
R29-00721,48910000,150000
R29-00722,13930000,40000
R29-00723,21600000,60000
R29-00724,24830000,60000
R29-00725,73910000,300000
R29-00726,15750000,40000
R29-00727,64690000,150000
R29-00728,22600000,60000
R29-00729,44000000,150000
R29-00730,14800000,40000
R29-00731,63110000,150000
R29-00732,82530000,300000
R29-00733,31740000,60000
R29-00734,102810000,300000
R29-00735,6570000,20000
R29-00736,43080000,150000
R29-00737,52080000,150000
R29-00738,130800000,300000
R29-00739,67840000,300000
R29-00740,23420000,60000
R29-00741,12720000,40000
R29-00742,5370000,20000
R29-00743,27020000,60000
R29-00744,4990000,0
R29-00745,33500000,150000
R29-00746,13960000,40000
R29-00747,72780000,300000
R29-00748,115450000,300000
R29-00749,31200000,60000
R29-00750,3880000,0
R29-00751,78080000,300000
R29-00752,3970000,0
R29-00753,32090000,60000
R29-00754,5490000,20000
R29-00755,24690000,60000
R29-00756,5320000,20000
R29-00757,121280000,300000
R29-00758,67940000,300000
R29-00759,72910000,300000
R29-00760,15090000,40000
R29-00761,2040000,0
R29-00762,51620000,150000
R29-00763,70810000,300000
R29-00764,141960000,600000
R29-00765,124570000,300000
R29-00766,35550000,150000
R29-00767,51670000,150000
R29-00768,45150000,150000
R29-00769,32020000,60000
R29-00770,31630000,60000
R29-00771,25280000,60000
R29-00772,21890000,60000
R29-00773,2970000,0
R29-00774,52070000,150000
R29-00775,24780000,60000
R29-00776,4420000,0
R29-00777,135650000,600000
R29-00778,86280000,300000
R29-00779,61640000,150000
R29-00780,47860000,150000
R29-00781,133500000,600000
R29-00782,44010000,150000
R29-00783,15160000,40000
R29-00784,41570000,150000
R29-00785,37120000,150000
R29-00786,72520000,300000
R29-00787,33730000,150000
R29-00788,17730000,40000
R29-00789,13740000,40000
R29-00790,13070000,40000
R29-00791,82190000,300000
R29-00792,62400000,150000
R29-00793,45150000,150000
R29-00794,23180000,60000
R29-00795,34730000,150000
R29-00796,62380000,150000
R29-00797,52460000,150000
R29-00798,68020000,300000
R29-00799,67110000,300000
R29-00800,92120000,300000
R29-00801,142080000,600000
R29-00802,75090000,300000
R29-00803,12830000,40000
R29-00804,88270000,300000
R29-00805,11550000,40000
R29-00806,68000000,300000
R29-00807,7570000,20000
R29-00808,23030000,60000
R29-00809,71560000,300000
R29-00810,29290000,60000
R29-00811,23800000,60000
R29-00812,28200000,60000
R29-00813,63660000,150000
R29-00814,33800000,150000
R29-00815,5020000,20000
R29-00816,64510000,150000
R29-00817,10490000,40000
R29-00818,11620000,40000
R29-00819,152740000,600000
R29-00820,46640000,150000
R29-00821,97230000,300000
R29-00822,6790000,20000
R29-00823,23620000,60000
R29-00824,41450000,150000
R29-00825,770000,0
R29-00826,32570000,60000
R29-00827,28170000,60000
R29-00828,36110000,150000
R29-00829,22470000,60000
R29-00830,23580000,60000
R29-00831,16800000,40000
R29-00832,3310000,0
R29-00833,54170000,150000
R29-00834,3460000,0
R29-00835,3340000,0
R29-00836,12150000,40000
R29-00837,54350000,150000
R29-00838,41360000,150000
R29-00839,26960000,60000
R29-00840,15620000,40000
R29-00841,54390000,150000
R29-00842,3170000,0
R29-00843,61100000,150000
R29-00844,15190000,40000
R29-00845,72370000,300000
R29-00846,121730000,300000
R29-00847,41450000,150000
R29-00848,81900000,300000
R29-00849,20520000,60000
R29-00850,11870000,40000
R29-00851,48230000,150000
R29-00852,45450000,150000
R29-00853,38320000,150000
R29-00854,32670000,60000
R29-00855,14550000,40000
R29-00856,43980000,150000
R29-00857,22360000,60000
R29-00858,23620000,60000
R29-00859,77140000,300000
R29-00860,86030000,300000
R29-00861,56400000,150000
R29-00862,94420000,300000
R29-00863,86320000,300000
R29-00864,23670000,60000
R29-00865,64940000,150000
R29-00866,80920000,300000
R29-00867,34850000,150000
R29-00868,65740000,150000
R29-00869,40920000,150000
R29-00870,47440000,150000
R29-00871,3330000,0
R29-00872,16920000,40000
R29-00873,64930000,150000
R29-00874,33080000,60000
R29-00875,2000000,0
R29-00876,37160000,150000
R29-00877,50280000,150000
R29-00878,132440000,300000
R29-00879,71270000,300000
R29-00880,21320000,60000
R29-00881,3200000,0
R29-00882,15190000,40000
R29-00883,112210000,300000
R29-00884,33560000,150000
R29-00885,35960000,150000
R29-00886,71580000,300000
R29-00887,15930000,40000
R29-00888,37370000,150000
R29-00889,55690000,150000
R29-00890,11820000,40000
R29-00891,13960000,40000
R29-00892,62380000,150000
R29-00893,45220000,150000
R29-00894,103110000,300000
R29-00895,12720000,40000
R29-00896,2000000,0
R29-00897,1570000,0
R29-00898,25900000,60000
R29-00899,70500000,300000
R29-00900,31700000,60000
R29-00901,70770000,300000
R29-00902,92080000,300000
R29-00903,26720000,60000
R29-00904,84400000,300000
R29-00905,24300000,60000
R29-00906,62340000,150000
R29-00907,2790000,0
R29-00908,71530000,300000
R29-00909,74950000,300000
R29-00910,11390000,40000
R29-00911,15110000,40000
R29-00912,66020000,150000
R29-00913,64700000,150000
R29-00914,2760000,0
R29-00915,110730000,300000
R29-00916,92610000,300000
R29-00917,31180000,60000
R29-00918,94010000,300000
R29-00919,3840000,0
R29-00920,1160000,0
R29-00921,6870000,20000
R29-00922,95590000,300000
R29-00923,52570000,150000
R29-00924,38380000,150000
R29-00925,22400000,60000
R29-00926,66750000,300000
R29-00927,24970000,60000
R29-00928,75160000,300000
R29-00929,23700000,60000
R29-00930,22950000,60000
R29-00931,13880000,40000
R29-00932,40930000,150000
R29-00933,4280000,0
R29-00934,76630000,300000
R29-00935,16210000,40000
R29-00936,23940000,60000
R29-00937,91020000,300000
R29-00938,62410000,150000
R29-00939,2550000,0
R29-00940,35480000,150000
R29-00941,40870000,150000
R29-00942,101410000,300000
R29-00943,46540000,150000
R29-00944,6710000,20000
R29-00945,41500000,150000
R29-00946,24210000,60000
R29-00947,31950000,60000
R29-00948,2930000,0
R29-00949,24840000,60000
R29-00950,23350000,60000
R29-00951,85240000,300000
R29-00952,65360000,150000
R29-00953,6780000,20000
R29-00954,42460000,150000
R29-00955,66320000,150000
R29-00956,51740000,150000
R29-00957,104590000,300000
R29-00958,60510000,150000
R29-00959,52860000,150000
R29-00960,31490000,60000
R29-00961,136410000,600000
R29-00962,67740000,300000
R29-00963,42280000,150000
R29-00964,42260000,150000
R29-00965,4020000,0
R29-00966,53610000,150000
R29-00967,5750000,20000
R29-00968,23030000,60000
R29-00969,2150000,0
R29-00970,1820000,0
R29-00971,55230000,150000
R29-00972,3580000,0
R29-00973,68530000,300000
R29-00974,56570000,150000
R29-00975,23920000,60000
R29-00976,4410000,0
R29-00977,95180000,300000
R29-00978,73440000,300000
R29-00979,54230000,150000
R29-00980,63130000,150000
R29-00981,46730000,150000
R29-00982,14260000,40000
R29-00983,3600000,0
R29-00984,22380000,60000
R29-00985,16920000,40000
R29-00986,86760000,300000
R29-00987,73690000,300000
R29-00988,62010000,150000
R29-00989,34180000,150000
R29-00990,15580000,40000
R29-00991,91810000,300000
R29-00992,95560000,300000
R29-00993,12380000,40000
R29-00994,33530000,150000
R29-00995,2430000,0
R29-00996,75550000,300000
R29-00997,3670000,0
R29-00998,52200000,150000
R29-00999,43910000,150000
R29-01000,37280000,150000
R29-01001,61440000,150000
R29-01002,12870000,40000
R29-01003,55720000,150000
R29-01004,94480000,300000
R29-01005,28820000,60000
R29-01006,60840000,150000
R29-01007,6660000,20000
R29-01008,24780000,60000
R29-01009,22640000,60000
R29-01010,52620000,150000
R29-01011,27000000,60000
R29-01012,44570000,150000
R29-01013,25640000,60000
R29-01014,52880000,150000
R29-01015,55910000,150000
R29-01016,23040000,60000
R29-01017,23890000,60000
R29-01018,11360000,40000
R29-01019,7480000,20000
R29-01020,68490000,300000
R29-01021,85260000,300000
R29-01022,3280000,0
R29-01023,14580000,40000
R29-01024,44000000,150000
R29-01025,76120000,300000
R29-01026,36570000,150000
R29-01027,50740000,150000
R29-01028,2730000,0
R29-01029,19210000,40000
R29-01030,4530000,0
R29-01031,44740000,150000
R29-01032,43820000,150000
R29-01033,1380000,0
R29-01034,99470000,300000
R29-01035,43350000,150000
R29-01036,15570000,40000
R29-01037,17580000,40000
R29-01038,51270000,150000
R29-01039,28040000,60000
R29-01040,72490000,300000
R29-01041,137770000,600000
R29-01042,10710000,40000
R29-01043,13740000,40000
R29-01044,73450000,300000
R29-01045,49480000,150000
R29-01046,1080000,0
R29-01047,8150000,20000
R29-01048,41260000,150000
R29-01049,151080000,600000
R29-01050,92370000,300000
R29-01051,18110000,40000
R29-01052,63620000,150000
R29-01053,87290000,300000
R29-01054,800000,0
R29-01055,15820000,40000
R29-01056,44070000,150000
R29-01057,5910000,20000
R29-01058,4560000,0
R29-01059,2810000,0
R29-01060,3760000,0
R29-01061,31210000,60000
R29-01062,71310000,300000
R29-01063,42110000,150000
R29-01064,1290000,0
R29-01065,16350000,40000
R29-01066,11320000,40000
R29-01067,35250000,150000
R29-01068,52990000,150000
R29-01069,43700000,150000
R29-01070,62400000,150000
R29-01071,13010000,40000
R29-01072,36850000,150000
R29-01073,41480000,150000
R29-01074,4690000,0
R29-01075,89090000,300000
R29-01076,18180000,40000
R29-01077,15100000,40000
R29-01078,118160000,300000
R29-01079,34180000,150000
R29-01080,74210000,300000
R29-01081,85920000,300000
R29-01082,103030000,300000
