고객ID,타사이전금액,혜택금액
R16-00141,80850000,300000
R16-00142,57450000,150000
R16-00143,11250000,40000
R16-00144,23540000,60000
R16-00145,74620000,300000
R16-00146,85350000,300000
R16-00147,71500000,300000
R16-00148,23940000,60000
R16-00149,42400000,150000
R16-00150,19290000,40000
R16-00151,113940000,300000
R16-00152,9320000,20000
R16-00153,4240000,0
R16-00154,62600000,150000
R16-00155,17530000,40000
R16-00156,31160000,60000
R16-00157,14420000,40000
R16-00158,86840000,300000
R16-00159,14310000,40000
R16-00160,2090000,0
R16-00161,87560000,300000
R16-00162,73880000,300000
R16-00163,20770000,60000
R16-00164,34660000,150000
R16-00165,31560000,60000
R16-00166,4700000,0
R16-00167,28310000,60000
R16-00168,52230000,150000
R16-00169,33090000,60000
R16-00170,14540000,40000
R16-00171,24050000,60000
R16-00172,14080000,40000
R16-00173,1790000,0
R16-00174,47200000,150000
R16-00175,15480000,40000
R16-00176,43560000,150000
R16-00177,65510000,150000
R16-00178,97940000,300000
R16-00179,104300000,300000
R16-00180,73250000,300000
R16-00181,42580000,150000
R16-00182,60970000,150000
R16-00183,5850000,20000
R16-00184,16470000,40000
R16-00185,115850000,300000
R16-00186,17280000,40000
R16-00187,141500000,600000
R16-00188,46120000,150000
R16-00189,43990000,150000
R16-00190,90410000,300000
R16-00191,48990000,150000
R16-00192,72030000,300000
R16-00193,400000,0
R16-00194,43500000,150000
R16-00195,54670000,150000
R16-00196,1750000,0
R16-00197,1910000,0
R16-00198,14530000,40000
R16-00199,21900000,60000
R16-00200,1750000,0
R16-00201,14330000,40000
R16-00202,62920000,150000
R16-00203,7050000,20000
R16-00204,81690000,300000
R16-00205,74320000,300000
R16-00206,12310000,40000
R16-00207,11660000,40000
R16-00208,7030000,20000
R16-00209,44340000,150000
R16-00210,1920000,0
R16-00211,14480000,40000
R16-00212,11860000,40000
R16-00213,72520000,300000
R16-00214,25500000,60000
R16-00215,11560000,40000
R16-00216,45430000,150000
R16-00217,14700000,40000
R16-00218,27450000,60000
R16-00219,33700000,150000
R16-00220,16110000,40000
R16-00221,35820000,150000
R16-00222,70710000,300000
R16-00223,106820000,300000
R16-00224,55720000,150000
R16-00225,43720000,150000
R16-00226,132690000,300000
R16-00227,65440000,150000
R16-00228,25890000,60000
R16-00229,63420000,150000
R16-00230,137610000,600000
R16-00231,33670000,150000
R16-00232,2240000,0
R16-00233,58250000,150000
R16-00234,102210000,300000
R16-00235,5590000,20000
R16-00236,61600000,150000
R16-00237,7230000,20000
R16-00238,28310000,60000
R16-00239,6420000,20000
R16-00240,50970000,150000
R16-00241,47820000,150000
R16-00242,60780000,150000
R16-00243,11800000,40000
R16-00244,95120000,300000
R16-00245,14110000,40000
R16-00246,12390000,40000
R16-00247,21040000,60000
R16-00248,67020000,300000
R16-00249,65780000,150000
R16-00250,156200000,600000
R16-00251,24620000,60000
R16-00252,65660000,150000
R16-00253,42630000,150000
R16-00254,17390000,40000
R16-00255,53660000,150000
R16-00256,11540000,40000
R16-00257,33480000,150000
R16-00258,72350000,300000
R16-00259,24940000,60000
R16-00260,40700000,150000
R16-00261,35960000,150000
R16-00262,14780000,40000
R16-00263,15630000,40000
R16-00264,24100000,60000
R16-00265,55940000,150000
R16-00266,360000,0
R16-00267,27180000,60000
R16-00268,63120000,150000
R16-00269,132590000,300000
R16-00270,72260000,300000
R16-00271,56510000,150000
R16-00272,66160000,150000
R16-00273,83170000,300000
R16-00274,2560000,0
R16-00275,102570000,300000
R16-00276,26970000,60000
R16-00277,116440000,300000
R16-00278,45160000,150000
R16-00279,5150000,20000
R16-00280,4780000,0
R16-00281,28630000,60000
R16-00282,57160000,150000
R16-00283,73590000,300000
R16-00284,5550000,20000
R16-00285,43430000,150000
R16-00286,105250000,300000
R16-00287,33030000,60000
R16-00288,11600000,40000
R16-00289,41670000,150000
R16-00290,91930000,300000
R16-00291,5940000,20000
R16-00292,32220000,60000
R16-00293,54140000,150000
R16-00294,46410000,150000
R16-00295,36030000,150000
R16-00296,83740000,300000
R16-00297,30630000,60000
R16-00298,54890000,150000
R16-00299,31360000,60000
R16-00300,31700000,60000
R16-00301,11440000,40000
R16-00302,42780000,150000
R16-00303,61150000,150000
R16-00304,83160000,300000
R16-00305,101600000,300000
R16-00306,1230000,0
R16-00307,63810000,150000
R16-00308,114420000,300000
R16-00309,6880000,20000
R16-00310,51040000,150000
R16-00311,42930000,150000
R16-00312,6010000,20000
R16-00313,12650000,40000
R16-00314,63510000,150000
R16-00315,23110000,60000
R16-00316,31940000,60000
R16-00317,37560000,150000
R16-00318,47240000,150000
R16-00319,14220000,40000
R16-00320,23020000,60000
R16-00321,26270000,60000
R16-00322,3550000,0
R16-00323,51520000,150000
R16-00324,2620000,0
R16-00325,32170000,60000
R16-00326,5910000,20000
R16-00327,81430000,300000
R16-00328,5550000,20000
R16-00329,69160000,300000
R16-00330,50200000,150000
R16-00331,88540000,300000
R16-00332,930000,0
R16-00333,81710000,300000
R16-00334,1200000,0
R16-00335,22060000,60000
R16-00336,44430000,150000
R16-00337,25110000,60000
R16-00338,82520000,300000
R16-00339,8480000,20000
R16-00340,24920000,60000
R16-00341,14160000,40000
R16-00342,2680000,0
R16-00343,64190000,150000
R16-00344,30620000,60000
R16-00345,43600000,150000
R16-00346,66680000,300000
R16-00347,45610000,150000
R16-00348,42230000,150000
R16-00349,2040000,0
R16-00350,86310000,300000
R16-00351,73990000,300000
R16-00352,20990000,60000
R16-00353,68810000,300000
R16-00354,1830000,0
R16-00355,55450000,150000
R16-00356,5500000,20000
R16-00357,20510000,60000
R16-00358,26860000,60000
R16-00359,34370000,150000
R16-00360,152040000,600000
R16-00361,13850000,40000
R16-00362,36370000,150000
R16-00363,36680000,150000
R16-00364,33750000,150000
R16-00365,23770000,60000
R16-00366,20690000,60000
R16-00367,70730000,300000
R16-00368,12820000,40000
R16-00369,53090000,150000
R16-00370,2100000,0
R16-00371,20880000,60000
R16-00372,65770000,150000
R16-00373,35200000,150000
R16-00374,610000,0
R16-00375,990000,0
R16-00376,65290000,150000
R16-00377,32330000,60000
R16-00378,54170000,150000
R16-00379,34950000,150000
R16-00380,7570000,20000
R16-00381,64880000,150000
R16-00382,73660000,300000
R16-00383,9150000,20000
R16-00384,64990000,150000
R16-00385,13240000,40000
R16-00386,670000,0
R16-00387,14390000,40000
R16-00388,13600000,40000
R16-00389,82860000,300000
R16-00390,24600000,60000
R16-00391,15830000,40000
R16-00392,34150000,150000
R16-00393,44090000,150000
R16-00394,97520000,300000
R16-00395,55580000,150000
R16-00396,13750000,40000
R16-00397,3270000,0
R16-00398,115230000,300000
R16-00399,52740000,150000
R16-00400,12700000,40000
R16-00401,1050000,0
R16-00402,23570000,60000
R16-00403,112540000,300000
R16-00404,35690000,150000
R16-00405,92700000,300000
R16-00406,4500000,0
R16-00407,6260000,20000
R16-00408,19140000,40000
R16-00409,92590000,300000
R16-00410,102640000,300000
R16-00411,2050000,0
R16-00412,51840000,150000
R16-00413,3400000,0
R16-00414,115150000,300000
R16-00415,6040000,20000
R16-00416,39670000,150000
R16-00417,115150000,300000
R16-00418,35880000,150000
R16-00419,87890000,300000
R16-00420,62640000,150000
R16-00421,94100000,300000
R16-00422,135650000,600000
R16-00423,45370000,150000
R16-00424,45360000,150000
R16-00425,42700000,150000
R16-00426,36300000,150000
R16-00427,13880000,40000
R16-00428,39270000,150000
R16-00429,61630000,150000
R16-00430,80800000,300000
R16-00431,24160000,60000
R16-00432,20880000,60000
R16-00433,50540000,150000
R16-00434,14000000,40000
R16-00435,11900000,40000
R16-00436,2820000,0
R16-00437,71330000,300000
R16-00438,52870000,150000
R16-00439,18290000,40000
R16-00440,51840000,150000
R16-00441,64600000,150000
R16-00442,42320000,150000
R16-00443,25630000,60000
R16-00444,83720000,300000
R16-00445,22570000,60000
R16-00446,38550000,150000
R16-00447,58400000,150000
R16-00448,14590000,40000
R16-00449,14350000,40000
R16-00450,13020000,40000
R16-00451,1060000,0
R16-00452,22480000,60000
R16-00453,121240000,300000
R16-00454,42160000,150000
R16-00455,42660000,150000
R16-00456,4970000,0
R16-00457,122740000,300000
R16-00458,9050000,20000
R16-00459,3720000,0
R16-00460,76490000,300000
R16-00461,34220000,150000
R16-00462,55070000,150000
R16-00463,22080000,60000
R16-00464,10850000,40000
R16-00465,43830000,150000
R16-00466,2730000,0
R16-00467,5520000,20000
R16-00468,82520000,300000
R16-00469,112760000,300000
R16-00470,106730000,300000
R16-00471,60910000,150000
R16-00472,4470000,0
R16-00473,74700000,300000
R16-00474,4840000,0
R16-00475,72160000,300000
R16-00476,32530000,60000
R16-00477,44880000,150000
R16-00478,1500000,0
R16-00479,67600000,300000
R16-00480,52660000,150000
R16-00481,113300000,300000
R16-00482,10980000,40000
R16-00483,23190000,60000
R16-00484,133040000,300000
R16-00485,51730000,150000
R16-00486,123620000,300000
R16-00487,22820000,60000
R16-00488,920000,0
R16-00489,11980000,40000
R16-00490,3100000,0
R16-00491,31370000,60000
R16-00492,42680000,150000
R16-00493,119450000,300000
R16-00494,20760000,60000
R16-00495,9290000,20000
R16-00496,28500000,60000
R16-00497,93270000,300000
R16-00498,53690000,150000
R16-00499,42390000,150000
R16-00500,17920000,40000
R16-00501,39930000,150000
R16-00502,2940000,0
R16-00503,12890000,40000
R16-00504,43950000,150000
R16-00505,33860000,150000
R16-00506,1910000,0
R16-00507,101710000,300000
R16-00508,11780000,40000
R16-00509,55880000,150000
R16-00510,27480000,60000
R16-00511,60540000,150000
R16-00512,23300000,60000
R16-00513,3260000,0
R16-00514,16470000,40000
R16-00515,7450000,20000
R16-00516,27040000,60000
R16-00517,33460000,150000
R16-00518,5640000,20000
R16-00519,32210000,60000
R16-00520,51680000,150000
R16-00521,45060000,150000
R16-00522,16050000,40000
R16-00523,31810000,60000
R16-00524,32150000,60000
R16-00525,16860000,40000
R16-00526,43730000,150000
R16-00527,22390000,60000
R16-00528,51050000,150000
R16-00529,42100000,150000
R16-00530,2530000,0
R16-00531,830000,0
R16-00532,66030000,150000
R16-00533,43760000,150000
R16-00534,35390000,150000
R16-00535,12790000,40000
R16-00536,13720000,40000
R16-00537,3980000,0
R16-00538,980000,0
R16-00539,46630000,150000
R16-00540,95640000,300000
R16-00541,42680000,150000
R16-00542,15680000,40000
R16-00543,34900000,150000
R16-00544,24640000,60000
R16-00545,23730000,60000
R16-00546,34530000,150000
R16-00547,27440000,60000
R16-00548,92920000,300000
R16-00549,21010000,60000
R16-00550,67270000,300000
R16-00551,101670000,300000
R16-00552,51330000,150000
R16-00553,62390000,150000
R16-00554,21100000,60000
R16-00555,75660000,300000
R16-00556,6910000,20000
R16-00557,43820000,150000
R16-00558,26510000,60000
R16-00559,57010000,150000
R16-00560,62610000,150000
R16-00561,22200000,60000
R16-00562,53750000,150000
R16-00563,142180000,600000
R16-00564,52540000,150000
R16-00565,12240000,40000
R16-00566,43430000,150000
R16-00567,410000,0
R16-00568,92470000,300000
R16-00569,54190000,150000
R16-00570,43590000,150000
R16-00571,24760000,60000
R16-00572,95130000,300000
R16-00573,20610000,60000
R16-00574,44170000,150000
R16-00575,3980000,0
R16-00576,11780000,40000
R16-00577,64020000,150000
R16-00578,5710000,20000
R16-00579,112000000,300000
R16-00580,47870000,150000
R16-00581,93700000,300000
R16-00582,63140000,150000
R16-00583,2120000,0
R16-00584,14880000,40000
R16-00585,75630000,300000
R16-00586,3000000,0
R16-00587,5970000,20000
R16-00588,95950000,300000
R16-00589,31710000,60000
R16-00590,54560000,150000
R16-00591,17320000,40000
R16-00592,33670000,150000
R16-00593,40560000,150000
R16-00594,21470000,60000
R16-00595,32900000,60000
R16-00596,62520000,150000
R16-00597,17170000,40000
R16-00598,25490000,60000
R16-00599,34140000,150000
R16-00600,103070000,300000
R16-00601,152200000,600000
R16-00602,73310000,300000
R16-00603,90940000,300000
R16-00604,87320000,300000
R16-00605,55030000,150000
R16-00606,69000000,300000
R16-00607,26260000,60000
R16-00608,22470000,60000
R16-00609,117300000,300000
R16-00610,53600000,150000
R16-00611,5820000,20000
R16-00612,27210000,60000
R16-00613,67290000,300000
R16-00614,1420000,0
R16-00615,92320000,300000
R16-00616,94760000,300000
R16-00617,47600000,150000
R16-00618,45530000,150000
R16-00619,14230000,40000
R16-00620,33740000,150000
R16-00621,23130000,60000
R16-00622,16180000,40000
R16-00623,146200000,600000
R16-00624,1820000,0
R16-00625,32710000,60000
R16-00626,32240000,60000
R16-00627,12320000,40000
R16-00628,72500000,300000
R16-00629,75480000,300000
R16-00630,18190000,40000
R16-00631,114040000,300000
R16-00632,32510000,60000
R16-00633,35880000,150000
R16-00634,26430000,60000
R16-00635,11200000,40000
R16-00636,60620000,150000
R16-00637,22380000,60000
R16-00638,44520000,150000
R16-00639,11880000,40000
R16-00640,5690000,20000
R16-00641,17480000,40000
R16-00642,82750000,300000
R16-00643,133000000,300000
R16-00644,91970000,300000
R16-00645,42040000,150000
R16-00646,11410000,40000
R16-00647,3540000,0
R16-00648,34830000,150000
R16-00649,27210000,60000
R16-00650,84050000,300000
R16-00651,26540000,60000
R16-00652,18160000,40000
R16-00653,32050000,60000
R16-00654,16820000,40000
R16-00655,7800000,20000
R16-00656,12440000,40000
R16-00657,25820000,60000
R16-00658,72650000,300000
R16-00659,20620000,60000
R16-00660,18390000,40000
R16-00661,57420000,150000
R16-00662,32980000,60000
R16-00663,1220000,0
R16-00664,1970000,0
R16-00665,72150000,300000
R16-00666,23370000,60000
R16-00667,44150000,150000
R16-00668,8120000,20000
R16-00669,55520000,150000
R16-00670,27200000,60000
R16-00671,72590000,300000
R16-00672,22010000,60000
R16-00673,44430000,150000
R16-00674,5680000,20000
R16-00675,102740000,300000
R16-00676,90920000,300000
R16-00677,78460000,300000
R16-00678,40710000,150000
R16-00679,37070000,150000
R16-00680,37040000,150000
R16-00681,4270000,0
R16-00682,5840000,20000
R16-00683,20700000,60000
R16-00684,11580000,40000
R16-00685,24640000,60000
R16-00686,23690000,60000
R16-00687,43640000,150000
R16-00688,32980000,60000
R16-00689,58730000,150000
R16-00690,2270000,0
R16-00691,81750000,300000
R16-00692,42240000,150000
R16-00693,44070000,150000
R16-00694,2230000,0
R16-00695,1740000,0
R16-00696,58070000,150000
R16-00697,13150000,40000
R16-00698,43610000,150000
R16-00699,32890000,60000
R16-00700,84360000,300000
R16-00701,4490000,0
R16-00702,35600000,150000
R16-00703,11090000,40000
R16-00704,12860000,40000
R16-00705,5480000,20000
R16-00706,116360000,300000
R16-00707,16240000,40000
R16-00708,1430000,0
R16-00709,45270000,150000
R16-00710,42300000,150000
R16-00711,3400000,0
R16-00712,47130000,150000
R16-00713,33660000,150000
R16-00714,65480000,150000
R16-00715,62150000,150000
R16-00716,61970000,150000
R16-00717,59500000,150000
R16-00718,82230000,300000
R16-00719,40700000,150000
R16-00720,112240000,300000
R16-00721,1510000,0
R16-00722,42730000,150000
R16-00723,71900000,300000
R16-00724,94520000,300000
R16-00725,5470000,20000
R16-00726,53940000,150000
R16-00727,46700000,150000
R16-00728,101610000,300000
R16-00729,14970000,40000
R16-00730,22390000,60000
R16-00731,47460000,150000
R16-00732,54940000,150000
R16-00733,6480000,20000
R16-00734,21280000,60000
R16-00735,14450000,40000
R16-00736,41670000,150000
R16-00737,5500000,20000
R16-00738,22040000,60000
R16-00739,4510000,0
R16-00740,83190000,300000
R16-00741,32510000,60000
R16-00742,98800000,300000
R16-00743,45950000,150000
R16-00744,6020000,20000
R16-00745,53440000,150000
R16-00746,71670000,300000
R16-00747,23000000,60000
R16-00748,74970000,300000
R16-00749,43840000,150000
R16-00750,31790000,60000
R16-00751,7770000,20000
R16-00752,4750000,0
R16-00753,82950000,300000
R16-00754,36020000,150000
R16-00755,56940000,150000
R16-00756,65970000,150000
R16-00757,3140000,0
R16-00758,51060000,150000
R16-00759,15730000,40000
R16-00760,105780000,300000
R16-00761,51050000,150000
R16-00762,143560000,600000
R16-00763,6760000,20000
R16-00764,13000000,40000
R16-00765,37540000,150000
R16-00766,24210000,60000
R16-00767,20880000,60000
R16-00768,1780000,0
R16-00769,78580000,300000
R16-00770,96330000,300000
R16-00771,47610000,150000
R16-00772,23050000,60000
R16-00773,21270000,60000
R16-00774,35250000,150000
R16-00775,17350000,40000
R16-00776,97800000,300000
R16-00777,53700000,150000
R16-00778,2180000,0
R16-00779,1800000,0
R16-00780,2630000,0
R16-00781,61920000,150000
R16-00782,115440000,300000
R16-00783,36370000,150000
R16-00784,94540000,300000
R16-00785,71820000,300000
R16-00786,3770000,0
R16-00787,73860000,300000
R16-00788,55520000,150000
R16-00789,16060000,40000
R16-00790,32340000,60000
R16-00791,45480000,150000
R16-00792,55430000,150000
R16-00793,73690000,300000
R16-00794,93360000,300000
R16-00795,61910000,150000
R16-00796,3170000,0
R16-00797,105550000,300000
R16-00798,87860000,300000
R16-00799,42790000,150000
R16-00800,74450000,300000
R16-00801,2060000,0
R16-00802,72390000,300000
R16-00803,95980000,300000
R16-00804,12900000,40000
R16-00805,114010000,300000
R16-00806,65470000,150000
R16-00807,3970000,0
R16-00808,44960000,150000
R16-00809,34440000,150000
R16-00810,51980000,150000
R16-00811,21030000,60000
R16-00812,23270000,60000
R16-00813,42690000,150000
R16-00814,22920000,60000
R16-00815,32890000,60000
R16-00816,14130000,40000
R16-00817,14490000,40000
R16-00818,11470000,40000
R16-00819,72920000,300000
R16-00820,11880000,40000
R16-00821,21680000,60000
R16-00822,12570000,40000
R16-00823,17970000,40000
R16-00824,74750000,300000
R16-00825,2620000,0
R16-00826,2060000,0
R16-00827,50870000,150000
R16-00828,16020000,40000
R16-00829,11580000,40000
R16-00830,66630000,150000
R16-00831,23130000,60000
R16-00832,52650000,150000
R16-00833,114350000,300000
R16-00834,27500000,60000
R16-00835,61540000,150000
R16-00836,61590000,150000
R16-00837,75300000,300000
R16-00838,24740000,60000
R16-00839,15330000,40000
R16-00840,84330000,300000
R16-00841,32210000,60000
R16-00842,13790000,40000
R16-00843,24810000,60000
R16-00844,51460000,150000
R16-00845,94180000,300000
R16-00846,4630000,0
R16-00847,85070000,300000
R16-00848,44650000,150000
R16-00849,19010000,40000
R16-00850,17030000,40000
R16-00851,22310000,60000
R16-00852,61370000,150000
R16-00853,42280000,150000
R16-00854,57670000,150000
R16-00855,42960000,150000
R16-00856,102620000,300000
R16-00857,12330000,40000
R16-00858,104640000,300000
R16-00859,53990000,150000
R16-00860,6280000,20000
R16-00861,26440000,60000
R16-00862,12090000,40000
R16-00863,19730000,40000
R16-00864,56240000,150000
R16-00865,2070000,0
R16-00866,73870000,300000
R16-00867,31510000,60000
R16-00868,44760000,150000
R16-00869,36840000,150000
R16-00870,35230000,150000
R16-00871,126740000,300000
R16-00872,31540000,60000
R16-00873,98740000,300000
R16-00874,52530000,150000
R16-00875,2440000,0
R16-00876,26810000,60000
R16-00877,63110000,150000
R16-00878,16490000,40000
R16-00879,48110000,150000
R16-00880,4370000,0
R16-00881,47020000,150000
R16-00882,97300000,300000
R16-00883,42810000,150000
R16-00884,130860000,300000
R16-00885,45490000,150000
R16-00886,36640000,150000
R16-00887,43720000,150000
R16-00888,52730000,150000
R16-00889,65240000,150000
R16-00890,16410000,40000
R16-00891,63890000,150000
R16-00892,17120000,40000
R16-00893,35630000,150000
R16-00894,61840000,150000
R16-00895,82250000,300000
R16-00896,35530000,150000
R16-00897,31000000,60000
R16-00898,101430000,300000
R16-00899,90760000,300000
R16-00900,3010000,0
R16-00901,22010000,60000
R16-00902,95550000,300000
R16-00903,104970000,300000
R16-00904,60370000,150000
R16-00905,45970000,150000
R16-00906,104430000,300000
R16-00907,2150000,0
R16-00908,36360000,150000
R16-00909,2290000,0
R16-00910,2650000,0
R16-00911,56560000,150000
R16-00912,75050000,300000
R16-00913,53950000,150000
R16-00914,25280000,60000
R16-00915,4810000,0
R16-00916,30500000,60000
R16-00917,105080000,300000
R16-00918,82660000,300000
R16-00919,28380000,60000
R16-00920,26520000,60000
R16-00921,63060000,150000
R16-00922,85850000,300000
R16-00923,41790000,150000
R16-00924,76690000,300000
R16-00925,1120000,0
R16-00926,82110000,300000
R16-00927,45480000,150000
R16-00928,95450000,300000
R16-00929,72850000,300000
R16-00930,20980000,60000
R16-00931,3500000,0
R16-00932,88040000,300000
R16-00933,23380000,60000
R16-00934,3230000,0
R16-00935,23340000,60000
R16-00936,35380000,150000
R16-00937,14420000,40000
R16-00938,5890000,20000
R16-00939,42650000,150000
R16-00940,64650000,150000
R16-00941,5280000,20000
R16-00942,42560000,150000
R16-00943,115830000,300000
R16-00944,12360000,40000
R16-00945,85270000,300000
R16-00946,64460000,150000
R16-00947,53610000,150000
R16-00948,5490000,20000
R16-00949,3370000,0
R16-00950,66040000,150000
R16-00951,45850000,150000
R16-00952,131280000,300000
R16-00953,66900000,300000
R16-00954,1950000,0
R16-00955,5510000,20000
R16-00956,56330000,150000
R16-00957,44760000,150000
R16-00958,6590000,20000
R16-00959,30090000,60000
R16-00960,51640000,150000
R16-00961,52100000,150000
R16-00962,112800000,300000
R16-00963,22120000,60000
R16-00964,36450000,150000
R16-00965,11570000,40000
R16-00966,30240000,60000
R16-00967,40850000,150000
R16-00968,2680000,0
R16-00969,27380000,60000
R16-00970,4430000,0
R16-00971,740000,0
R16-00972,38290000,150000
R16-00973,34980000,150000
R16-00974,1960000,0
R16-00975,4480000,0
R16-00976,51760000,150000
R16-00977,50960000,150000
R16-00978,23810000,60000
R16-00979,74100000,300000
R16-00980,102870000,300000
R16-00981,81430000,300000
R16-00982,32910000,60000
R16-00983,3140000,0
R16-00984,24340000,60000
R16-00985,55080000,150000
R16-00986,155960000,600000
R16-00987,21780000,60000
R16-00988,22500000,60000
R16-00989,45830000,150000
R16-00990,18400000,40000
R16-00991,15870000,40000
R16-00992,13110000,40000
R16-00993,12140000,40000
R16-00994,63980000,150000
R16-00995,55020000,150000
R16-00996,44860000,150000
R16-00997,71950000,300000
R16-00998,71850000,300000
R16-00999,63390000,150000
R16-01000,32200000,60000
R16-01001,17640000,40000
R16-01002,11460000,40000
R16-01003,2140000,0
R16-01004,24450000,60000
R16-01005,87600000,300000
R16-01006,42020000,150000
R16-01007,69710000,300000
R16-01008,18010000,40000
R16-01009,12380000,40000
R16-01010,68670000,300000
R16-01011,48780000,150000
R16-01012,32890000,60000
R16-01013,6480000,20000
R16-01014,48560000,150000
R16-01015,76790000,300000
R16-01016,24260000,60000
R16-01017,123230000,300000
R16-01018,34770000,150000
R16-01019,22890000,60000
R16-01020,65150000,150000
R16-01021,25250000,60000
R16-01022,15940000,40000
R16-01023,61730000,150000
R16-01024,4500000,0
R16-01025,76500000,300000
R16-01026,63330000,150000
R16-01027,63820000,150000
R16-01028,132000000,300000
R16-01029,84630000,300000
R16-01030,53970000,150000
R16-01031,31170000,60000
R16-01032,63860000,150000
R16-01033,18140000,40000
R16-01034,65410000,150000
R16-01035,32850000,60000
R16-01036,16790000,40000
R16-01037,63170000,150000
R16-01038,11650000,40000
R16-01039,3920000,0
R16-01040,21310000,60000
R16-01041,42850000,150000
R16-01042,26510000,60000
R16-01043,33870000,150000
R16-01044,63450000,150000
R16-01045,11710000,40000
R16-01046,46180000,150000
R16-01047,11400000,40000
R16-01048,12130000,40000
R16-01049,12100000,40000
R16-01050,10780000,40000
R16-01051,75180000,300000
R16-01052,43470000,150000
R16-01053,1590000,0
R16-01054,25980000,60000
R16-01055,32280000,60000
R16-01056,32940000,60000
R16-01057,51490000,150000
R16-01058,1320000,0
R16-01059,3540000,0
R16-01060,43200000,150000
R16-01061,83090000,300000
R16-01062,45350000,150000
R16-01063,21580000,60000
R16-01064,46820000,150000
R16-01065,22090000,60000
R16-01066,34780000,150000
R16-01067,10370000,40000
R16-01068,75240000,300000
R16-01069,15180000,40000
R16-01070,71930000,300000
R16-01071,12960000,40000
R16-01072,6460000,20000
R16-01073,33540000,150000
R16-01074,90760000,300000
R16-01075,84700000,300000
R16-01076,76170000,300000
R16-01077,56120000,150000
R16-01078,55810000,150000
R16-01079,28680000,60000
R16-01080,11400000,40000
R16-01081,42090000,150000
R16-01082,22870000,60000
