고객ID,타사이전금액,혜택금액
R23-00507,31040000,60000
R23-00508,142980000,600000
R23-00509,105070000,300000
R23-00510,61730000,150000
R23-00511,51070000,150000
R23-00512,24960000,60000
R23-00513,32620000,60000
R23-00514,32390000,60000
R23-00515,35390000,150000
R23-00516,11230000,40000
R23-00517,41700000,150000
R23-00518,7260000,20000
R23-00519,25980000,60000
R23-00520,25840000,60000
R23-00521,24120000,60000
R23-00522,24200000,60000
R23-00523,74760000,300000
R23-00524,21280000,60000
R23-00525,83070000,300000
R23-00526,42360000,150000
R23-00527,65920000,150000
R23-00528,35120000,150000
R23-00529,15340000,40000
R23-00530,71030000,300000
R23-00531,57280000,150000
R23-00532,74260000,300000
R23-00533,94550000,300000
R23-00534,26220000,60000
R23-00535,82580000,300000
R23-00536,4600000,0
R23-00537,7330000,20000
R23-00538,48790000,150000
R23-00539,22500000,60000
R23-00540,42040000,150000
R23-00541,22370000,60000
R23-00542,32260000,60000
R23-00543,73030000,300000
R23-00544,18720000,40000
R23-00545,4950000,0
R23-00546,33310000,60000
R23-00547,90440000,300000
R23-00548,66240000,150000
R23-00549,58110000,150000
R23-00550,75170000,300000
R23-00551,32470000,60000
R23-00552,15850000,40000
R23-00553,52220000,150000
R23-00554,33880000,150000
R23-00555,67190000,300000
R23-00556,5910000,20000
R23-00557,24810000,60000
R23-00558,77270000,300000
R23-00559,70650000,300000
R23-00560,12430000,40000
R23-00561,112620000,300000
R23-00562,71640000,300000
R23-00563,54990000,150000
R23-00564,24230000,60000
R23-00565,82160000,300000
R23-00566,103770000,300000
R23-00567,35370000,150000
R23-00568,83210000,300000
R23-00569,51490000,150000
R23-00570,5440000,20000
R23-00571,25710000,60000
R23-00572,73620000,300000
R23-00573,73830000,300000
R23-00574,44590000,150000
R23-00575,54400000,150000
R23-00576,46480000,150000
R23-00577,21740000,60000
R23-00578,54510000,150000
R23-00579,124600000,300000
R23-00580,61540000,150000
R23-00581,7350000,20000
R23-00582,63450000,150000
R23-00583,12810000,40000
R23-00584,42900000,150000
R23-00585,13870000,40000
R23-00586,115850000,300000
R23-00587,55570000,150000
R23-00588,14910000,40000
R23-00589,107870000,300000
R23-00590,52710000,150000
R23-00591,81520000,300000
R23-00592,42130000,150000
R23-00593,62350000,150000
R23-00594,61770000,150000
R23-00595,82960000,300000
R23-00596,24420000,60000
R23-00597,2420000,0
R23-00598,4180000,0
R23-00599,2090000,0
R23-00600,88220000,300000
R23-00601,57810000,150000
R23-00602,73110000,300000
R23-00603,41810000,150000
R23-00604,35990000,150000
R23-00605,28490000,60000
R23-00606,66240000,150000
R23-00607,83760000,300000
R23-00608,33300000,60000
R23-00609,34770000,150000
R23-00610,11130000,40000
R23-00611,38630000,150000
R23-00612,59240000,150000
R23-00613,34230000,150000
R23-00614,34500000,150000
R23-00615,14840000,40000
R23-00616,84480000,300000
R23-00617,50790000,150000
R23-00618,21720000,60000
R23-00619,42480000,150000
R23-00620,7020000,20000
R23-00621,65540000,150000
R23-00622,26300000,60000
R23-00623,96880000,300000
R23-00624,4280000,0
R23-00625,3190000,0
R23-00626,75480000,300000
R23-00627,126510000,300000
R23-00628,12020000,40000
R23-00629,73230000,300000
R23-00630,73910000,300000
R23-00631,30890000,60000
R23-00632,72620000,300000
R23-00633,35310000,150000
R23-00634,21960000,60000
R23-00635,136740000,600000
R23-00636,54990000,150000
R23-00637,103510000,300000
R23-00638,102820000,300000
R23-00639,41880000,150000
R23-00640,142240000,600000
R23-00641,73710000,300000
R23-00642,50930000,150000
R23-00643,12520000,40000
R23-00644,4940000,0
R23-00645,28020000,60000
R23-00646,82400000,300000
R23-00647,11070000,40000
R23-00648,64720000,150000
R23-00649,75420000,300000
R23-00650,12130000,40000
R23-00651,71820000,300000
R23-00652,26710000,60000
R23-00653,42050000,150000
R23-00654,3270000,0
R23-00655,31700000,60000
R23-00656,3820000,0
R23-00657,3420000,0
R23-00658,23140000,60000
R23-00659,121280000,300000
R23-00660,15370000,40000
R23-00661,35980000,150000
R23-00662,5330000,20000
R23-00663,71750000,300000
R23-00664,25960000,60000
R23-00665,380000,0
R23-00666,23420000,60000
R23-00667,21930000,60000
R23-00668,13660000,40000
R23-00669,33570000,150000
R23-00670,7650000,20000
R23-00671,35880000,150000
R23-00672,27670000,60000
R23-00673,34260000,150000
R23-00674,63070000,150000
R23-00675,11640000,40000
R23-00676,24040000,60000
R23-00677,14770000,40000
R23-00678,108600000,300000
R23-00679,4890000,0
R23-00680,65480000,150000
R23-00681,31520000,60000
R23-00682,70850000,300000
R23-00683,13080000,40000
R23-00684,85050000,300000
R23-00685,22600000,60000
R23-00686,41090000,150000
R23-00687,1660000,0
R23-00688,42940000,150000
R23-00689,65510000,150000
R23-00690,24810000,60000
R23-00691,31320000,60000
R23-00692,37630000,150000
R23-00693,75270000,300000
R23-00694,12960000,40000
R23-00695,84580000,300000
R23-00696,1840000,0
R23-00697,12480000,40000
R23-00698,3580000,0
R23-00699,15730000,40000
R23-00700,590000,0
R23-00701,16130000,40000
R23-00702,83570000,300000
R23-00703,47210000,150000
R23-00704,48740000,150000
R23-00705,53370000,150000
R23-00706,2300000,0
R23-00707,152100000,600000
R23-00708,13520000,40000
R23-00709,80740000,300000
R23-00710,12080000,40000
R23-00711,6750000,20000
R23-00712,24680000,60000
R23-00713,5060000,20000
R23-00714,42170000,150000
R23-00715,101430000,300000
R23-00716,61000000,150000
R23-00717,51760000,150000
R23-00718,63720000,150000
R23-00719,7710000,20000
R23-00720,4680000,0
R23-00721,93360000,300000
R23-00722,26170000,60000
R23-00723,22110000,60000
R23-00724,22780000,60000
R23-00725,32290000,60000
R23-00726,13050000,40000
R23-00727,31530000,60000
R23-00728,22410000,60000
R23-00729,13470000,40000
R23-00730,45100000,150000
R23-00731,53350000,150000
R23-00732,65860000,150000
R23-00733,49010000,150000
R23-00734,13150000,40000
R23-00735,92060000,300000
R23-00736,93170000,300000
R23-00737,6420000,20000
R23-00738,82500000,300000
R23-00739,51300000,150000
R23-00740,124630000,300000
R23-00741,95010000,300000
R23-00742,5250000,20000
R23-00743,2410000,0
R23-00744,5150000,20000
R23-00745,51770000,150000
R23-00746,45980000,150000
R23-00747,73320000,300000
R23-00748,96320000,300000
R23-00749,67770000,300000
R23-00750,6990000,20000
R23-00751,1320000,0
R23-00752,22290000,60000
R23-00753,82750000,300000
R23-00754,51040000,150000
R23-00755,52260000,150000
R23-00756,65980000,150000
R23-00757,51770000,150000
R23-00758,12090000,40000
R23-00759,3980000,0
R23-00760,23180000,60000
R23-00761,25070000,60000
R23-00762,16180000,40000
R23-00763,2500000,0
R23-00764,72160000,300000
R23-00765,41740000,150000
R23-00766,64580000,150000
R23-00767,16460000,40000
R23-00768,12000000,40000
R23-00769,7540000,20000
R23-00770,34270000,150000
R23-00771,66670000,300000
R23-00772,22750000,60000
R23-00773,3050000,0
R23-00774,52980000,150000
R23-00775,56900000,150000
R23-00776,42300000,150000
R23-00777,24430000,60000
R23-00778,87330000,300000
R23-00779,16580000,40000
R23-00780,81590000,300000
R23-00781,33700000,150000
R23-00782,72200000,300000
R23-00783,156740000,600000
R23-00784,23660000,60000
R23-00785,3090000,0
R23-00786,108290000,300000
R23-00787,48600000,150000
R23-00788,25140000,60000
R23-00789,73480000,300000
R23-00790,57810000,150000
R23-00791,6450000,20000
R23-00792,4080000,0
R23-00793,65840000,150000
R23-00794,100930000,300000
R23-00795,63580000,150000
R23-00796,126530000,300000
R23-00797,40740000,150000
R23-00798,20980000,60000
R23-00799,62110000,150000
R23-00800,61760000,150000
R23-00801,106600000,300000
R23-00802,24460000,60000
R23-00803,53000000,150000
R23-00804,45730000,150000
R23-00805,3460000,0
R23-00806,87590000,300000
R23-00807,14450000,40000
R23-00808,21560000,60000
R23-00809,222850000,1000000
R23-00810,24140000,60000
R23-00811,27680000,60000
R23-00812,960000,0
R23-00813,43010000,150000
R23-00814,61390000,150000
R23-00815,80640000,300000
R23-00816,54650000,150000
R23-00817,37020000,150000
R23-00818,51320000,150000
R23-00819,94900000,300000
R23-00820,6240000,20000
R23-00821,45240000,150000
R23-00822,24800000,60000
R23-00823,3120000,0
R23-00824,5000000,20000
R23-00825,92570000,300000
R23-00826,22140000,60000
R23-00827,20590000,60000
R23-00828,82280000,300000
R23-00829,13350000,40000
R23-00830,95100000,300000
R23-00831,114680000,300000
R23-00832,31030000,60000
R23-00833,120670000,300000
R23-00834,53450000,150000
R23-00835,15510000,40000
R23-00836,13640000,40000
R23-00837,47450000,150000
R23-00838,4330000,0
R23-00839,80540000,300000
R23-00840,62340000,150000
R23-00841,22140000,60000
R23-00842,85880000,300000
R23-00843,45130000,150000
R23-00844,82270000,300000
R23-00845,53520000,150000
R23-00846,22200000,60000
R23-00847,54550000,150000
R23-00848,34390000,150000
R23-00849,19290000,40000
R23-00850,76390000,300000
R23-00851,46260000,150000
R23-00852,40920000,150000
R23-00853,36110000,150000
R23-00854,29200000,60000
R23-00855,700000,0
R23-00856,40650000,150000
R23-00857,72440000,300000
R23-00858,22900000,60000
R23-00859,64020000,150000
R23-00860,83620000,300000
R23-00861,270000,0
R23-00862,76960000,300000
R23-00863,33250000,60000
R23-00864,57350000,150000
R23-00865,4010000,0
R23-00866,41640000,150000
R23-00867,25550000,60000
R23-00868,7300000,20000
R23-00869,2300000,0
R23-00870,56190000,150000
R23-00871,24730000,60000
R23-00872,21960000,60000
R23-00873,42300000,150000
R23-00874,5510000,20000
R23-00875,1840000,0
R23-00876,44600000,150000
R23-00877,32000000,60000
R23-00878,24970000,60000
R23-00879,44240000,150000
R23-00880,64930000,150000
R23-00881,80180000,300000
R23-00882,21150000,60000
R23-00883,22490000,60000
R23-00884,52900000,150000
R23-00885,51630000,150000
R23-00886,61620000,150000
R23-00887,12850000,40000
R23-00888,34170000,150000
R23-00889,33720000,150000
R23-00890,4690000,0
R23-00891,97410000,300000
R23-00892,14430000,40000
R23-00893,42880000,150000
R23-00894,12310000,40000
R23-00895,26600000,60000
R23-00896,38300000,150000
R23-00897,68110000,300000
R23-00898,83290000,300000
R23-00899,41370000,150000
R23-00900,12620000,40000
R23-00901,25800000,60000
R23-00902,43270000,150000
R23-00903,22840000,60000
R23-00904,42850000,150000
R23-00905,34580000,150000
R23-00906,46180000,150000
R23-00907,112780000,300000
R23-00908,13220000,40000
R23-00909,23140000,60000
R23-00910,77750000,300000
R23-00911,63200000,150000
R23-00912,27050000,60000
R23-00913,42360000,150000
R23-00914,81770000,300000
R23-00915,23200000,60000
R23-00916,62240000,150000
R23-00917,13060000,40000
R23-00918,5910000,20000
R23-00919,55120000,150000
R23-00920,40680000,150000
R23-00921,71230000,300000
R23-00922,13600000,40000
R23-00923,31870000,60000
R23-00924,104570000,300000
R23-00925,21910000,60000
R23-00926,16290000,40000
R23-00927,27600000,60000
R23-00928,22360000,60000
R23-00929,11600000,40000
R23-00930,63480000,150000
R23-00931,7520000,20000
R23-00932,73740000,300000
R23-00933,71550000,300000
R23-00934,28310000,60000
R23-00935,106330000,300000
R23-00936,154780000,600000
R23-00937,2370000,0
R23-00938,64190000,150000
R23-00939,45070000,150000
R23-00940,23900000,60000
R23-00941,66130000,150000
R23-00942,42850000,150000
R23-00943,18640000,40000
R23-00944,55170000,150000
R23-00945,21610000,60000
R23-00946,21760000,60000
R23-00947,25300000,60000
R23-00948,67180000,300000
R23-00949,94510000,300000
R23-00950,42260000,150000
R23-00951,32310000,60000
R23-00952,126830000,300000
R23-00953,62030000,150000
R23-00954,38670000,150000
R23-00955,61110000,150000
R23-00956,42280000,150000
R23-00957,120840000,300000
R23-00958,5300000,20000
R23-00959,44150000,150000
R23-00960,42970000,150000
R23-00961,140870000,600000
R23-00962,88090000,300000
R23-00963,500000,0
R23-00964,121860000,300000
R23-00965,106200000,300000
R23-00966,72770000,300000
R23-00967,54030000,150000
R23-00968,24680000,60000
R23-00969,5610000,20000
R23-00970,45650000,150000
R23-00971,55090000,150000
R23-00972,16940000,40000
R23-00973,113090000,300000
R23-00974,102390000,300000
R23-00975,12470000,40000
R23-00976,4640000,0
R23-00977,2560000,0
R23-00978,46420000,150000
R23-00979,102140000,300000
R23-00980,106770000,300000
R23-00981,88620000,300000
R23-00982,4300000,0
R23-00983,5840000,20000
R23-00984,64200000,150000
R23-00985,40510000,150000
R23-00986,17220000,40000
R23-00987,35900000,150000
R23-00988,83160000,300000
R23-00989,63750000,150000
R23-00990,80780000,300000
R23-00991,21950000,60000
R23-00992,47280000,150000
R23-00993,75680000,300000
R23-00994,82490000,300000
R23-00995,75310000,300000
R23-00996,62670000,150000
R23-00997,122350000,300000
R23-00998,77470000,300000
R23-00999,22320000,60000
R23-01000,75140000,300000
R23-01001,89370000,300000
R23-01002,52560000,150000
R23-01003,32710000,60000
R23-01004,51270000,150000
R23-01005,66150000,150000
R23-01006,23260000,60000
R23-01007,14050000,40000
R23-01008,16450000,40000
R23-01009,23420000,60000
R23-01010,30450000,60000
R23-01011,25590000,60000
R23-01012,105740000,300000
R23-01013,17330000,40000
R23-01014,11670000,40000
R23-01015,33730000,150000
R23-01016,33670000,150000
R23-01017,2300000,0
R23-01018,95710000,300000
R23-01019,46890000,150000
R23-01020,84410000,300000
R23-01021,2070000,0
R23-01022,31880000,60000
R23-01023,22350000,60000
R23-01024,32580000,60000
R23-01025,4560000,0
R23-01026,43260000,150000
R23-01027,18140000,40000
R23-01028,42940000,150000
R23-01029,95150000,300000
R23-01030,153060000,600000
R23-01031,16320000,40000
R23-01032,62500000,150000
R23-01033,6100000,20000
R23-01034,16570000,40000
R23-01035,34090000,150000
R23-01036,8080000,20000
R23-01037,21710000,60000
R23-01038,85550000,300000
R23-01039,14380000,40000
R23-01040,27850000,60000
R23-01041,53580000,150000
R23-01042,74480000,300000
R23-01043,21180000,60000
R23-01044,141450000,600000
R23-01045,44640000,150000
R23-01046,83360000,300000
R23-01047,19230000,40000
R23-01048,1180000,0
R23-01049,58030000,150000
R23-01050,15600000,40000
R23-01051,141860000,600000
R23-01052,47970000,150000
R23-01053,45380000,150000
R23-01054,42490000,150000
R23-01055,61980000,150000
R23-01056,121920000,300000
R23-01057,92500000,300000
R23-01058,63980000,150000
R23-01059,72740000,300000
R23-01060,66750000,300000
R23-01061,41820000,150000
R23-01062,31650000,60000
R23-01063,24170000,60000
R23-01064,45990000,150000
R23-01065,22170000,60000
R23-01066,70980000,300000
R23-01067,22070000,60000
R23-01068,82070000,300000
R23-01069,68750000,300000
R23-01070,80360000,300000
R23-01071,26760000,60000
R23-01072,6650000,20000
R23-01073,62690000,150000
R23-01074,16220000,40000
R23-01075,91370000,300000
R23-01076,20650000,60000
R23-01077,104280000,300000
R23-01078,101270000,300000
R23-01079,46000000,150000
R23-01080,46250000,150000
R23-01081,62900000,150000
R23-01082,42690000,150000
