고객ID,타사이전금액,혜택금액
R04-00284,35010000,150000
R04-00285,51340000,150000
R04-00286,43630000,150000
R04-00287,79050000,300000
R04-00288,19340000,40000
R04-00289,45770000,150000
R04-00290,34510000,150000
R04-00291,55730000,150000
R04-00292,75990000,300000
R04-00293,32550000,60000
R04-00294,24620000,60000
R04-00295,11630000,40000
R04-00296,15950000,40000
R04-00297,2200000,0
R04-00298,77290000,300000
R04-00299,62300000,150000
R04-00300,4500000,0
R04-00301,122250000,300000
R04-00302,56370000,150000
R04-00303,46640000,150000
R04-00304,113450000,300000
R04-00305,22970000,60000
R04-00306,34180000,150000
R04-00307,32430000,60000
R04-00308,40660000,150000
R04-00309,30270000,60000
R04-00310,36020000,150000
R04-00311,85170000,300000
R04-00312,20850000,60000
R04-00313,95590000,300000
R04-00314,7320000,20000
R04-00315,25730000,60000
R04-00316,11680000,40000
R04-00317,62100000,150000
R04-00318,22080000,60000
R04-00319,6610000,20000
R04-00320,25560000,60000
R04-00321,56890000,150000
R04-00322,64410000,150000
R04-00323,63050000,150000
R04-00324,31410000,60000
R04-00325,61210000,150000
R04-00326,116520000,300000
R04-00327,63890000,150000
R04-00328,80930000,300000
R04-00329,83940000,300000
R04-00330,64790000,150000
R04-00331,42520000,150000
R04-00332,66500000,150000
R04-00333,55020000,150000
R04-00334,41830000,150000
R04-00335,43860000,150000
R04-00336,94120000,300000
R04-00337,33710000,150000
R04-00338,32180000,60000
R04-00339,54980000,150000
R04-00340,81930000,300000
R04-00341,26150000,60000
R04-00342,22170000,60000
R04-00343,31830000,60000
R04-00344,23040000,60000
R04-00345,4040000,0
R04-00346,52080000,150000
R04-00347,42710000,150000
R04-00348,103640000,300000
R04-00349,3340000,0
R04-00350,36350000,150000
R04-00351,104050000,300000
R04-00352,56730000,150000
R04-00353,7630000,20000
R04-00354,63230000,150000
R04-00355,10930000,40000
R04-00356,12100000,40000
R04-00357,58260000,150000
R04-00358,17330000,40000
R04-00359,10520000,40000
R04-00360,63990000,150000
R04-00361,63600000,150000
R04-00362,32330000,60000
R04-00363,37420000,150000
R04-00364,74050000,300000
R04-00365,42080000,150000
R04-00366,13410000,40000
R04-00367,4150000,0
R04-00368,73950000,300000
R04-00369,40650000,150000
R04-00370,58340000,150000
R04-00371,14640000,40000
R04-00372,6110000,20000
R04-00373,38360000,150000
R04-00374,94370000,300000
R04-00375,20870000,60000
R04-00376,12770000,40000
R04-00377,12110000,40000
R04-00378,62600000,150000
R04-00379,73450000,300000
R04-00380,56080000,150000
R04-00381,121610000,300000
R04-00382,61990000,150000
R04-00383,130160000,300000
R04-00384,22770000,60000
R04-00385,17150000,40000
R04-00386,92120000,300000
R04-00387,36530000,150000
R04-00388,33410000,150000
R04-00389,23530000,60000
R04-00390,87700000,300000
R04-00391,85250000,300000
R04-00392,1050000,0
R04-00393,35920000,150000
R04-00394,97660000,300000
R04-00395,71750000,300000
R04-00396,54100000,150000
R04-00397,60860000,150000
R04-00398,14920000,40000
R04-00399,4610000,0
R04-00400,63970000,150000
R04-00401,60460000,150000
R04-00402,3980000,0
R04-00403,13060000,40000
R04-00404,64700000,150000
R04-00405,76480000,300000
R04-00406,10570000,40000
R04-00407,92410000,300000
R04-00408,55190000,150000
R04-00409,61870000,150000
R04-00410,72980000,300000
R04-00411,6390000,20000
R04-00412,43140000,150000
R04-00413,64810000,150000
R04-00414,23620000,60000
R04-00415,34550000,150000
R04-00416,92530000,300000
R04-00417,40910000,150000
R04-00418,95350000,300000
R04-00419,23760000,60000
R04-00420,104320000,300000
R04-00421,78210000,300000
R04-00422,11630000,40000
R04-00423,61720000,150000
R04-00424,112790000,300000
R04-00425,21820000,60000
R04-00426,2710000,0
R04-00427,45420000,150000
R04-00428,34700000,150000
R04-00429,11690000,40000
R04-00430,41740000,150000
R04-00431,22240000,60000
R04-00432,103200000,300000
R04-00433,1220000,0
R04-00434,51750000,150000
R04-00435,34390000,150000
R04-00436,59460000,150000
R04-00437,42680000,150000
R04-00438,63980000,150000
R04-00439,3670000,0
R04-00440,830000,0
R04-00441,61960000,150000
R04-00442,47310000,150000
R04-00443,43340000,150000
R04-00444,440000,0
R04-00445,8210000,20000
R04-00446,27390000,60000
R04-00447,22380000,60000
R04-00448,52770000,150000
R04-00449,68450000,300000
R04-00450,4480000,0
R04-00451,82520000,300000
R04-00452,37950000,150000
R04-00453,52540000,150000
R04-00454,102150000,300000
R04-00455,45830000,150000
R04-00456,65960000,150000
R04-00457,26670000,60000
R04-00458,94540000,300000
R04-00459,97220000,300000
R04-00460,52060000,150000
R04-00461,8110000,20000
R04-00462,38490000,150000
R04-00463,23090000,60000
R04-00464,13310000,40000
R04-00465,32640000,60000
R04-00466,12050000,40000
R04-00467,81010000,300000
R04-00468,33310000,60000
R04-00469,18010000,40000
R04-00470,52440000,150000
R04-00471,14090000,40000
R04-00472,4260000,0
R04-00473,41430000,150000
R04-00474,41720000,150000
R04-00475,74660000,300000
R04-00476,5660000,20000
R04-00477,36230000,150000
R04-00478,102710000,300000
R04-00479,48410000,150000
R04-00480,22520000,60000
R04-00481,10210000,40000
R04-00482,14170000,40000
R04-00483,73630000,300000
R04-00484,5720000,20000
R04-00485,32940000,60000
R04-00486,22570000,60000
R04-00487,55400000,150000
R04-00488,22970000,60000
R04-00489,83650000,300000
R04-00490,68880000,300000
R04-00491,62890000,150000
R04-00492,27300000,60000
R04-00493,2860000,0
R04-00494,1350000,0
R04-00495,6660000,20000
R04-00496,63060000,150000
R04-00497,22620000,60000
R04-00498,12460000,40000
R04-00499,63710000,150000
R04-00500,75930000,300000
R04-00501,70680000,300000
R04-00502,13040000,40000
R04-00503,47220000,150000
R04-00504,24930000,60000
R04-00505,3510000,0
R04-00506,62040000,150000
R04-00507,12890000,40000
R04-00508,27800000,60000
R04-00509,41780000,150000
R04-00510,98860000,300000
R04-00511,2410000,0
R04-00512,17030000,40000
R04-00513,50740000,150000
R04-00514,41190000,150000
R04-00515,5940000,20000
R04-00516,24090000,60000
R04-00517,15740000,40000
R04-00518,25930000,60000
R04-00519,27750000,60000
R04-00520,43150000,150000
R04-00521,25930000,60000
R04-00522,143220000,600000
R04-00523,26500000,60000
R04-00524,34230000,150000
R04-00525,14410000,40000
R04-00526,28060000,60000
R04-00527,23400000,60000
R04-00528,36720000,150000
R04-00529,81390000,300000
R04-00530,3630000,0
R04-00531,53400000,150000
R04-00532,37270000,150000
R04-00533,35350000,150000
R04-00534,31950000,60000
R04-00535,132490000,300000
R04-00536,20890000,60000
R04-00537,122120000,300000
R04-00538,68370000,300000
R04-00539,90620000,300000
R04-00540,62420000,150000
R04-00541,16500000,40000
R04-00542,21520000,60000
R04-00543,23910000,60000
R04-00544,14210000,40000
R04-00545,77030000,300000
R04-00546,41300000,150000
R04-00547,11650000,40000
R04-00548,66480000,150000
R04-00549,62630000,150000
R04-00550,54810000,150000
R04-00551,3100000,0
R04-00552,92110000,300000
R04-00553,5240000,20000
R04-00554,115090000,300000
R04-00555,36320000,150000
R04-00556,22630000,60000
R04-00557,35060000,150000
R04-00558,72190000,300000
R04-00559,46910000,150000
R04-00560,6900000,20000
R04-00561,48160000,150000
R04-00562,96410000,300000
R04-00563,35090000,150000
R04-00564,30810000,60000
R04-00565,64430000,150000
R04-00566,75770000,300000
R04-00567,68500000,300000
R04-00568,36180000,150000
R04-00569,66450000,150000
R04-00570,58630000,150000
R04-00571,2140000,0
R04-00572,21890000,60000
R04-00573,52830000,150000
R04-00574,2260000,0
R04-00575,75970000,300000
R04-00576,2970000,0
R04-00577,72460000,300000
R04-00578,13330000,40000
R04-00579,91880000,300000
R04-00580,54080000,150000
R04-00581,67720000,300000
R04-00582,40930000,150000
R04-00583,67640000,300000
R04-00584,23030000,60000
R04-00585,125020000,300000
R04-00586,46690000,150000
R04-00587,30860000,60000
R04-00588,60960000,150000
R04-00589,85320000,300000
R04-00590,2750000,0
R04-00591,41240000,150000
R04-00592,21670000,60000
R04-00593,64800000,150000
R04-00594,2950000,0
R04-00595,36990000,150000
R04-00596,72200000,300000
R04-00597,24320000,60000
R04-00598,7180000,20000
R04-00599,46950000,150000
R04-00600,41640000,150000
R04-00601,146660000,600000
R04-00602,37890000,150000
R04-00603,11840000,40000
R04-00604,31830000,60000
R04-00605,32840000,60000
R04-00606,72590000,300000
R04-00607,151760000,600000
R04-00608,4710000,0
R04-00609,3550000,0
R04-00610,3400000,0
R04-00611,32360000,60000
R04-00612,37750000,150000
R04-00613,40780000,150000
R04-00614,77700000,300000
R04-00615,60400000,150000
R04-00616,116450000,300000
R04-00617,74510000,300000
R04-00618,23220000,60000
R04-00619,54940000,150000
R04-00620,132770000,300000
R04-00621,53030000,150000
R04-00622,37150000,150000
R04-00623,72550000,300000
R04-00624,13140000,40000
R04-00625,20570000,60000
R04-00626,83910000,300000
R04-00627,75210000,300000
R04-00628,54090000,150000
R04-00629,72840000,300000
R04-00630,6910000,20000
R04-00631,57660000,150000
R04-00632,77550000,300000
R04-00633,43290000,150000
R04-00634,72820000,300000
R04-00635,1780000,0
R04-00636,72200000,300000
R04-00637,82060000,300000
R04-00638,63170000,150000
R04-00639,29510000,60000
R04-00640,31160000,60000
R04-00641,22320000,60000
R04-00642,3350000,0
R04-00643,23510000,60000
R04-00644,74820000,300000
R04-00645,28960000,60000
R04-00646,4450000,0
R04-00647,103830000,300000
R04-00648,137300000,600000
R04-00649,24480000,60000
R04-00650,61320000,150000
R04-00651,14880000,40000
R04-00652,36740000,150000
R04-00653,36280000,150000
R04-00654,65400000,150000
R04-00655,45460000,150000
R04-00656,22910000,60000
R04-00657,136990000,600000
R04-00658,46770000,150000
R04-00659,92930000,300000
R04-00660,71040000,300000
R04-00661,5200000,20000
R04-00662,2050000,0
R04-00663,25830000,60000
R04-00664,6860000,20000
R04-00665,34350000,150000
R04-00666,63040000,150000
R04-00667,53530000,150000
R04-00668,65930000,150000
R04-00669,7020000,20000
R04-00670,42820000,150000
R04-00671,42460000,150000
R04-00672,1890000,0
R04-00673,72440000,300000
R04-00674,63480000,150000
R04-00675,21340000,60000
R04-00676,2590000,0
R04-00677,42020000,150000
R04-00678,65680000,150000
R04-00679,15460000,40000
R04-00680,15960000,40000
R04-00681,140830000,600000
R04-00682,82330000,300000
R04-00683,25340000,60000
R04-00684,55270000,150000
R04-00685,5510000,20000
R04-00686,77630000,300000
R04-00687,153240000,600000
R04-00688,28270000,60000
R04-00689,15120000,40000
R04-00690,31080000,60000
R04-00691,55160000,150000
R04-00692,100890000,300000
R04-00693,22670000,60000
R04-00694,101540000,300000
R04-00695,17430000,40000
R04-00696,2760000,0
R04-00697,54930000,150000
R04-00698,83520000,300000
R04-00699,55800000,150000
R04-00700,5840000,20000
R04-00701,25900000,60000
R04-00702,64820000,150000
R04-00703,810000,0
R04-00704,61950000,150000
R04-00705,65120000,150000
R04-00706,1070000,0
R04-00707,115680000,300000
R04-00708,27600000,60000
R04-00709,22870000,60000
R04-00710,71160000,300000
R04-00711,34450000,150000
R04-00712,32580000,60000
R04-00713,42980000,150000
R04-00714,6500000,20000
R04-00715,70950000,300000
R04-00716,114290000,300000
R04-00717,51050000,150000
R04-00718,11030000,40000
R04-00719,73330000,300000
R04-00720,20660000,60000
R04-00721,810000,0
R04-00722,74170000,300000
R04-00723,60510000,150000
R04-00724,80890000,300000
R04-00725,94690000,300000
R04-00726,42320000,150000
R04-00727,11340000,40000
R04-00728,6260000,20000
R04-00729,27370000,60000
R04-00730,38820000,150000
R04-00731,82630000,300000
R04-00732,100960000,300000
R04-00733,13230000,40000
R04-00734,12320000,40000
R04-00735,127190000,300000
R04-00736,44640000,150000
R04-00737,72960000,300000
R04-00738,12180000,40000
R04-00739,83950000,300000
R04-00740,85840000,300000
R04-00741,60420000,150000
R04-00742,173800000,600000
R04-00743,44320000,150000
R04-00744,6570000,20000
R04-00745,31910000,60000
R04-00746,2790000,0
R04-00747,117520000,300000
R04-00748,44160000,150000
R04-00749,49560000,150000
R04-00750,62850000,150000
R04-00751,21450000,60000
R04-00752,35840000,150000
R04-00753,32640000,60000
R04-00754,114770000,300000
R04-00755,21740000,60000
R04-00756,3480000,0
R04-00757,13450000,40000
R04-00758,52630000,150000
R04-00759,37800000,150000
R04-00760,6950000,20000
R04-00761,24080000,60000
R04-00762,33110000,60000
R04-00763,79380000,300000
R04-00764,72510000,300000
R04-00765,32460000,60000
R04-00766,95410000,300000
R04-00767,33300000,60000
R04-00768,112380000,300000
R04-00769,84410000,300000
R04-00770,71620000,300000
R04-00771,15030000,40000
R04-00772,17650000,40000
R04-00773,10630000,40000
R04-00774,41900000,150000
R04-00775,112500000,300000
R04-00776,62060000,150000
R04-00777,40030000,150000
R04-00778,66330000,150000
R04-00779,62040000,150000
R04-00780,42730000,150000
R04-00781,1950000,0
R04-00782,21850000,60000
R04-00783,106110000,300000
R04-00784,14690000,40000
R04-00785,3500000,0
R04-00786,28020000,60000
R04-00787,54450000,150000
R04-00788,44770000,150000
R04-00789,11760000,40000
R04-00790,890000,0
R04-00791,13610000,40000
R04-00792,55370000,150000
R04-00793,12980000,40000
R04-00794,85310000,300000
R04-00795,101390000,300000
R04-00796,47580000,150000
R04-00797,2830000,0
R04-00798,17600000,40000
R04-00799,2440000,0
R04-00800,42240000,150000
R04-00801,94750000,300000
R04-00802,63950000,150000
R04-00803,86540000,300000
R04-00804,62830000,150000
R04-00805,92200000,300000
R04-00806,35000000,150000
R04-00807,37250000,150000
R04-00808,31170000,60000
R04-00809,64350000,150000
R04-00810,223070000,1000000
R04-00811,7630000,20000
R04-00812,52530000,150000
R04-00813,4460000,0
R04-00814,17400000,40000
R04-00815,130630000,300000
R04-00816,102750000,300000
R04-00817,13750000,40000
R04-00818,13570000,40000
R04-00819,13080000,40000
R04-00820,11830000,40000
R04-00821,83010000,300000
R04-00822,52830000,150000
R04-00823,95990000,300000
R04-00824,2440000,0
R04-00825,3810000,0
R04-00826,5790000,20000
R04-00827,141930000,600000
R04-00828,34490000,150000
R04-00829,23320000,60000
R04-00830,126900000,300000
R04-00831,61370000,150000
R04-00832,44520000,150000
R04-00833,33180000,60000
R04-00834,54260000,150000
R04-00835,42370000,150000
R04-00836,55930000,150000
R04-00837,92140000,300000
R04-00838,4140000,0
R04-00839,62270000,150000
R04-00840,103150000,300000
R04-00841,33130000,60000
R04-00842,43180000,150000
R04-00843,26390000,60000
R04-00844,94150000,300000
R04-00845,74750000,300000
R04-00846,20980000,60000
R04-00847,37700000,150000
R04-00848,96230000,300000
R04-00849,4400000,0
R04-00850,10710000,40000
R04-00851,52740000,150000
R04-00852,92780000,300000
R04-00853,2110000,0
R04-00854,45720000,150000
R04-00855,67440000,300000
R04-00856,43790000,150000
R04-00857,120820000,300000
R04-00858,62380000,150000
R04-00859,32090000,60000
R04-00860,66680000,300000
R04-00861,6680000,20000
R04-00862,16810000,40000
R04-00863,43100000,150000
R04-00864,75200000,300000
R04-00865,152890000,600000
R04-00866,34390000,150000
R04-00867,11240000,40000
R04-00868,37220000,150000
R04-00869,15090000,40000
R04-00870,12850000,40000
R04-00871,218380000,1000000
R04-00872,83520000,300000
R04-00873,39200000,150000
R04-00874,93580000,300000
R04-00875,96470000,300000
R04-00876,91640000,300000
R04-00877,3600000,0
R04-00878,39100000,150000
R04-00879,43150000,150000
R04-00880,107560000,300000
R04-00881,62560000,150000
R04-00882,41370000,150000
R04-00883,57710000,150000
R04-00884,25800000,60000
R04-00885,114480000,300000
R04-00886,91510000,300000
R04-00887,74850000,300000
R04-00888,32360000,60000
R04-00889,33740000,150000
R04-00890,88140000,300000
R04-00891,37100000,150000
R04-00892,12520000,40000
R04-00893,73990000,300000
R04-00894,106010000,300000
R04-00895,52490000,150000
R04-00896,26480000,60000
R04-00897,113580000,300000
R04-00898,42340000,150000
R04-00899,54760000,150000
R04-00900,77050000,300000
R04-00901,33050000,60000
R04-00902,135230000,600000
R04-00903,26220000,60000
R04-00904,62550000,150000
R04-00905,2570000,0
R04-00906,25600000,60000
R04-00907,74850000,300000
R04-00908,48070000,150000
R04-00909,36520000,150000
R04-00910,64330000,150000
R04-00911,2510000,0
R04-00912,35350000,150000
R04-00913,53350000,150000
R04-00914,92660000,300000
R04-00915,16630000,40000
R04-00916,94680000,300000
R04-00917,34470000,150000
R04-00918,88720000,300000
R04-00919,11070000,40000
R04-00920,27050000,60000
R04-00921,3080000,0
R04-00922,6160000,20000
R04-00923,60740000,150000
R04-00924,91390000,300000
R04-00925,78330000,300000
R04-00926,57560000,150000
R04-00927,42090000,150000
R04-00928,53210000,150000
R04-00929,43780000,150000
R04-00930,91820000,300000
R04-00931,54590000,150000
R04-00932,46360000,150000
R04-00933,16900000,40000
R04-00934,43560000,150000
R04-00935,74060000,300000
R04-00936,127420000,300000
R04-00937,35740000,150000
R04-00938,42100000,150000
R04-00939,3500000,0
R04-00940,4830000,0
R04-00941,10900000,40000
R04-00942,103690000,300000
R04-00943,16530000,40000
R04-00944,97450000,300000
R04-00945,5310000,20000
R04-00946,2840000,0
R04-00947,62500000,150000
R04-00948,9020000,20000
R04-00949,63580000,150000
R04-00950,35700000,150000
R04-00951,62200000,150000
R04-00952,73900000,300000
R04-00953,42870000,150000
R04-00954,44220000,150000
R04-00955,10650000,40000
R04-00956,34000000,150000
R04-00957,41090000,150000
R04-00958,45620000,150000
R04-00959,2480000,0
R04-00960,22080000,60000
R04-00961,23620000,60000
R04-00962,2240000,0
R04-00963,116090000,300000
R04-00964,44360000,150000
R04-00965,41500000,150000
R04-00966,84500000,300000
R04-00967,14750000,40000
R04-00968,54000000,150000
R04-00969,36500000,150000
R04-00970,2790000,0
R04-00971,94950000,300000
R04-00972,86040000,300000
R04-00973,37670000,150000
R04-00974,3370000,0
R04-00975,31350000,60000
R04-00976,5990000,20000
R04-00977,8780000,20000
R04-00978,28280000,60000
R04-00979,32750000,60000
R04-00980,53090000,150000
R04-00981,94790000,300000
R04-00982,53180000,150000
R04-00983,33920000,150000
R04-00984,12620000,40000
R04-00985,54190000,150000
R04-00986,3430000,0
R04-00987,73560000,300000
R04-00988,94930000,300000
R04-00989,142810000,600000
R04-00990,4600000,0
R04-00991,132720000,300000
R04-00992,750000,0
R04-00993,42530000,150000
R04-00994,24070000,60000
R04-00995,41660000,150000
R04-00996,70500000,300000
R04-00997,2210000,0
R04-00998,54430000,150000
R04-00999,42560000,150000
R04-01000,21110000,60000
R04-01001,106140000,300000
R04-01002,83760000,300000
R04-01003,33620000,150000
R04-01004,27860000,60000
R04-01005,44460000,150000
R04-01006,40630000,150000
R04-01007,3790000,0
R04-01008,46260000,150000
R04-01009,84450000,300000
R04-01010,33130000,60000
R04-01011,114510000,300000
R04-01012,56250000,150000
R04-01013,23950000,60000
R04-01014,99390000,300000
R04-01015,13370000,40000
R04-01016,84150000,300000
R04-01017,62630000,150000
R04-01018,63930000,150000
R04-01019,35550000,150000
R04-01020,87710000,300000
R04-01021,10580000,40000
R04-01022,15330000,40000
R04-01023,60600000,150000
R04-01024,65570000,150000
R04-01025,34450000,150000
R04-01026,32390000,60000
R04-01027,9720000,20000
R04-01028,104250000,300000
R04-01029,23260000,60000
R04-01030,32570000,60000
R04-01031,61470000,150000
R04-01032,5020000,20000
R04-01033,1890000,0
R04-01034,125460000,300000
R04-01035,74540000,300000
R04-01036,4840000,0
R04-01037,24490000,60000
R04-01038,12350000,40000
R04-01039,43050000,150000
R04-01040,31550000,60000
R04-01041,12820000,40000
R04-01042,14980000,40000
R04-01043,81350000,300000
R04-01044,6340000,20000
R04-01045,67310000,300000
R04-01046,71640000,300000
R04-01047,55950000,150000
R04-01048,69540000,300000
R04-01049,44200000,150000
R04-01050,8090000,20000
R04-01051,43520000,150000
R04-01052,93860000,300000
R04-01053,65360000,150000
R04-01054,3310000,0
R04-01055,8380000,20000
R04-01056,32730000,60000
R04-01057,42180000,150000
R04-01058,34340000,150000
R04-01059,30400000,60000
R04-01060,52100000,150000
R04-01061,55030000,150000
R04-01062,12850000,40000
R04-01063,23090000,60000
R04-01064,37110000,150000
R04-01065,24620000,60000
R04-01066,51380000,150000
R04-01067,61170000,150000
R04-01068,25560000,60000
R04-01069,116980000,300000
R04-01070,5010000,20000
R04-01071,92850000,300000
R04-01072,105820000,300000
R04-01073,43860000,150000
R04-01074,101050000,300000
R04-01075,30920000,60000
R04-01076,7900000,20000
R04-01077,25010000,60000
R04-01078,13960000,40000
R04-01079,158030000,600000
R04-01080,21760000,60000
