고객ID,타사이전금액,혜택금액
R28-00095,6370000,20000
R28-00096,22360000,60000
R28-00097,33210000,60000
R28-00098,750000,0
R28-00099,147700000,600000
R28-00100,72040000,300000
R28-00101,2070000,0
R28-00102,8660000,20000
R28-00103,1490000,0
R28-00104,18140000,40000
R28-00105,32150000,60000
R28-00106,2930000,0
R28-00107,61020000,150000
R28-00108,41420000,150000
R28-00109,22430000,60000
R28-00110,25510000,60000
R28-00111,15780000,40000
R28-00112,7320000,20000
R28-00113,43030000,150000
R28-00114,44420000,150000
R28-00115,25880000,60000
R28-00116,3130000,0
R28-00117,115270000,300000
R28-00118,2290000,0
R28-00119,124540000,300000
R28-00120,17290000,40000
R28-00121,73340000,300000
R28-00122,91440000,300000
R28-00123,96140000,300000
R28-00124,12980000,40000
R28-00125,122490000,300000
R28-00126,34770000,150000
R28-00127,73990000,300000
R28-00128,74920000,300000
R28-00129,53600000,150000
R28-00130,83460000,300000
R28-00131,1120000,0
R28-00132,111130000,300000
R28-00133,16260000,40000
R28-00134,45360000,150000
R28-00135,65720000,150000
R28-00136,35310000,150000
R28-00137,36030000,150000
R28-00138,2110000,0
R28-00139,11110000,40000
R28-00140,61080000,150000
R28-00141,23500000,60000
R28-00142,62910000,150000
R28-00143,10780000,40000
R28-00144,51970000,150000
R28-00145,63250000,150000
R28-00146,270000,0
R28-00147,85310000,300000
R28-00148,43590000,150000
R28-00149,31220000,60000
R28-00150,28010000,60000
R28-00151,52130000,150000
R28-00152,31350000,60000
R28-00153,86580000,300000
R28-00154,57030000,150000
R28-00155,24340000,60000
R28-00156,5610000,20000
R28-00157,145650000,600000
R28-00158,26890000,60000
R28-00159,102950000,300000
R28-00160,53090000,150000
R28-00161,2030000,0
R28-00162,15880000,40000
R28-00163,104510000,300000
R28-00164,4150000,0
R28-00165,16030000,40000
R28-00166,2560000,0
R28-00167,30310000,60000
R28-00168,35260000,150000
R28-00169,16010000,40000
R28-00170,57240000,150000
R28-00171,2090000,0
R28-00172,20800000,60000
R28-00173,114280000,300000
R28-00174,51990000,150000
R28-00175,53110000,150000
R28-00176,2390000,0
R28-00177,108120000,300000
R28-00178,45060000,150000
R28-00179,47190000,150000
R28-00180,92290000,300000
R28-00181,134010000,600000
R28-00182,12340000,40000
R28-00183,41220000,150000
R28-00184,15680000,40000
R28-00185,59310000,150000
R28-00186,22150000,60000
R28-00187,31740000,60000
R28-00188,19170000,40000
R28-00189,95200000,300000
R28-00190,119110000,300000
R28-00191,11100000,40000
R28-00192,111080000,300000
R28-00193,46880000,150000
R28-00194,6370000,20000
R28-00195,5610000,20000
R28-00196,21110000,60000
R28-00197,32940000,60000
R28-00198,3600000,0
R28-00199,14880000,40000
R28-00200,1590000,0
R28-00201,5160000,20000
R28-00202,64970000,150000
R28-00203,3650000,0
R28-00204,53710000,150000
R28-00205,95890000,300000
R28-00206,24600000,60000
R28-00207,14550000,40000
R28-00208,83280000,300000
R28-00209,66410000,150000
R28-00210,109030000,300000
R28-00211,3350000,0
R28-00212,2780000,0
R28-00213,92530000,300000
R28-00214,30920000,60000
R28-00215,3180000,0
R28-00216,6260000,20000
R28-00217,23050000,60000
R28-00218,62520000,150000
R28-00219,33890000,150000
R28-00220,44960000,150000
R28-00221,22880000,60000
R28-00222,26600000,60000
R28-00223,71840000,300000
R28-00224,64300000,150000
R28-00225,32540000,60000
R28-00226,8710000,20000
R28-00227,32580000,60000
R28-00228,54450000,150000
R28-00229,51750000,150000
R28-00230,26170000,60000
R28-00231,60770000,150000
R28-00232,27090000,60000
R28-00233,22910000,60000
R28-00234,40690000,150000
R28-00235,44160000,150000
R28-00236,64940000,150000
R28-00237,1480000,0
R28-00238,53180000,150000
R28-00239,34620000,150000
R28-00240,34410000,150000
R28-00241,76300000,300000
R28-00242,83870000,300000
R28-00243,11120000,40000
R28-00244,72930000,300000
R28-00245,92680000,300000
R28-00246,23700000,60000
R28-00247,84100000,300000
R28-00248,44330000,150000
R28-00249,34690000,150000
R28-00250,42460000,150000
R28-00251,3420000,0
R28-00252,82630000,300000
R28-00253,81510000,300000
R28-00254,27720000,60000
R28-00255,5960000,20000
R28-00256,12300000,40000
R28-00257,53420000,150000
R28-00258,22500000,60000
R28-00259,47960000,150000
R28-00260,92070000,300000
R28-00261,65950000,150000
R28-00262,1130000,0
R28-00263,21650000,60000
R28-00264,35460000,150000
R28-00265,131600000,300000
R28-00266,16270000,40000
R28-00267,114960000,300000
R28-00268,74810000,300000
R28-00269,89280000,300000
R28-00270,50830000,150000
R28-00271,134550000,600000
R28-00272,12180000,40000
R28-00273,34500000,150000
R28-00274,55380000,150000
R28-00275,31580000,60000
R28-00276,22030000,60000
R28-00277,77550000,300000
R28-00278,132620000,300000
R28-00279,64540000,150000
R28-00280,85210000,300000
R28-00281,64210000,150000
R28-00282,113020000,300000
R28-00283,5940000,20000
R28-00284,12400000,40000
R28-00285,84000000,300000
R28-00286,121220000,300000
R28-00287,76940000,300000
R28-00288,41230000,150000
R28-00289,62320000,150000
R28-00290,2910000,0
R28-00291,2000000,0
R28-00292,42760000,150000
R28-00293,1640000,0
R28-00294,66000000,150000
R28-00295,61930000,150000
R28-00296,3870000,0
R28-00297,34740000,150000
R28-00298,148000000,600000
R28-00299,15670000,40000
R28-00300,65770000,150000
R28-00301,36660000,150000
R28-00302,13630000,40000
R28-00303,71600000,300000
R28-00304,2920000,0
R28-00305,43450000,150000
R28-00306,40990000,150000
R28-00307,26170000,60000
R28-00308,92660000,300000
R28-00309,13680000,40000
R28-00310,146290000,600000
R28-00311,5970000,20000
R28-00312,6290000,20000
R28-00313,32960000,60000
R28-00314,52170000,150000
R28-00315,61240000,150000
R28-00316,66690000,300000
R28-00317,52140000,150000
R28-00318,37240000,150000
R28-00319,15150000,40000
R28-00320,25110000,60000
R28-00321,46310000,150000
R28-00322,34000000,150000
R28-00323,14150000,40000
R28-00324,14840000,40000
R28-00325,54200000,150000
R28-00326,31670000,60000
R28-00327,19240000,40000
R28-00328,62460000,150000
R28-00329,20830000,60000
R28-00330,21820000,60000
R28-00331,148650000,600000
R28-00332,40500000,150000
R28-00333,62980000,150000
R28-00334,46480000,150000
R28-00335,32620000,60000
R28-00336,12680000,40000
R28-00337,61070000,150000
R28-00338,102270000,300000
R28-00339,33530000,150000
R28-00340,53130000,150000
R28-00341,71820000,300000
R28-00342,65850000,150000
R28-00343,3180000,0
R28-00344,112530000,300000
R28-00345,96480000,300000
R28-00346,23520000,60000
R28-00347,13660000,40000
R28-00348,24260000,60000
R28-00349,77540000,300000
R28-00350,1060000,0
R28-00351,55520000,150000
R28-00352,12780000,40000
R28-00353,5780000,20000
R28-00354,2330000,0
R28-00355,32370000,60000
R28-00356,22330000,60000
R28-00357,21580000,60000
R28-00358,24970000,60000
R28-00359,42770000,150000
R28-00360,72230000,300000
R28-00361,38610000,150000
R28-00362,65620000,150000
R28-00363,58280000,150000
R28-00364,92510000,300000
R28-00365,81540000,300000
R28-00366,84800000,300000
R28-00367,2290000,0
R28-00368,54690000,150000
R28-00369,20870000,60000
R28-00370,91460000,300000
R28-00371,8600000,20000
R28-00372,15640000,40000
R28-00373,42120000,150000
R28-00374,152220000,600000
R28-00375,54570000,150000
R28-00376,86060000,300000
R28-00377,2990000,0
R28-00378,72460000,300000
R28-00379,23230000,60000
R28-00380,122860000,300000
R28-00381,78900000,300000
R28-00382,28180000,60000
R28-00383,68330000,300000
R28-00384,21970000,60000
R28-00385,65920000,150000
R28-00386,32080000,60000
R28-00387,25290000,60000
R28-00388,15530000,40000
R28-00389,5700000,20000
R28-00390,52530000,150000
R28-00391,4780000,0
R28-00392,32060000,60000
R28-00393,26870000,60000
R28-00394,48290000,150000
R28-00395,40560000,150000
R28-00396,1990000,0
R28-00397,14670000,40000
R28-00398,95680000,300000
R28-00399,40930000,150000
R28-00400,65590000,150000
R28-00401,2540000,0
R28-00402,97760000,300000
R28-00403,61970000,150000
R28-00404,101430000,300000
R28-00405,117380000,300000
R28-00406,43810000,150000
R28-00407,65390000,150000
R28-00408,1090000,0
R28-00409,73420000,300000
R28-00410,21180000,60000
R28-00411,33600000,150000
R28-00412,93770000,300000
R28-00413,45320000,150000
R28-00414,22540000,60000
R28-00415,72890000,300000
R28-00416,51080000,150000
R28-00417,64880000,150000
R28-00418,33930000,150000
R28-00419,56030000,150000
R28-00420,71170000,300000
R28-00421,35200000,150000
R28-00422,4950000,0
R28-00423,94830000,300000
R28-00424,74830000,300000
R28-00425,23660000,60000
R28-00426,48620000,150000
R28-00427,31310000,60000
R28-00428,76030000,300000
R28-00429,21080000,60000
R28-00430,101050000,300000
R28-00431,72320000,300000
R28-00432,83400000,300000
R28-00433,104250000,300000
R28-00434,1760000,0
R28-00435,42400000,150000
R28-00436,54230000,150000
R28-00437,43720000,150000
R28-00438,95370000,300000
R28-00439,16250000,40000
R28-00440,43890000,150000
R28-00441,12570000,40000
R28-00442,98260000,300000
R28-00443,13240000,40000
R28-00444,29150000,60000
R28-00445,16030000,40000
R28-00446,66340000,150000
R28-00447,85730000,300000
R28-00448,41660000,150000
R28-00449,76310000,300000
R28-00450,57380000,150000
R28-00451,12420000,40000
R28-00452,2040000,0
R28-00453,32140000,60000
R28-00454,54530000,150000
R28-00455,40650000,150000
R28-00456,41230000,150000
R28-00457,1730000,0
R28-00458,63840000,150000
R28-00459,50290000,150000
R28-00460,83880000,300000
R28-00461,11460000,40000
R28-00462,39140000,150000
R28-00463,54660000,150000
R28-00464,55280000,150000
R28-00465,7180000,20000
R28-00466,1240000,0
R28-00467,43160000,150000
R28-00468,2680000,0
R28-00469,12010000,40000
R28-00470,75420000,300000
R28-00471,2350000,0
R28-00472,45530000,150000
R28-00473,27330000,60000
R28-00474,84770000,300000
R28-00475,58530000,150000
R28-00476,8730000,20000
R28-00477,6640000,20000
R28-00478,23850000,60000
R28-00479,72870000,300000
R28-00480,15980000,40000
R28-00481,16010000,40000
R28-00482,23140000,60000
R28-00483,32650000,60000
R28-00484,82940000,300000
R28-00485,11980000,40000
R28-00486,82190000,300000
R28-00487,21520000,60000
R28-00488,125970000,300000
R28-00489,147460000,600000
R28-00490,46280000,150000
R28-00491,12880000,40000
R28-00492,11360000,40000
R28-00493,23230000,60000
R28-00494,22010000,60000
R28-00495,53310000,150000
R28-00496,113890000,300000
R28-00497,13050000,40000
R28-00498,67050000,300000
R28-00499,3290000,0
R28-00500,40310000,150000
R28-00501,44350000,150000
R28-00502,51860000,150000
R28-00503,105840000,300000
R28-00504,63660000,150000
R28-00505,12520000,40000
R28-00506,24900000,60000
R28-00507,82900000,300000
R28-00508,54910000,150000
R28-00509,10410000,40000
R28-00510,42940000,150000
R28-00511,43090000,150000
R28-00512,16140000,40000
R28-00513,25650000,60000
R28-00514,10500000,40000
R28-00515,44590000,150000
R28-00516,22870000,60000
R28-00517,23680000,60000
R28-00518,23400000,60000
R28-00519,43130000,150000
R28-00520,62530000,150000
R28-00521,72970000,300000
R28-00522,34360000,150000
R28-00523,23050000,60000
R28-00524,72970000,300000
R28-00525,21340000,60000
R28-00526,72640000,300000
R28-00527,81160000,300000
R28-00528,34810000,150000
R28-00529,53230000,150000
R28-00530,41930000,150000
R28-00531,122830000,300000
R28-00532,102750000,300000
R28-00533,93460000,300000
R28-00534,45190000,150000
R28-00535,95700000,300000
R28-00536,13330000,40000
R28-00537,142170000,600000
R28-00538,73470000,300000
R28-00539,24410000,60000
R28-00540,91330000,300000
R28-00541,80550000,300000
R28-00542,7770000,20000
R28-00543,13540000,40000
R28-00544,7470000,20000
R28-00545,104940000,300000
R28-00546,32420000,60000
R28-00547,60820000,150000
R28-00548,10790000,40000
R28-00549,73160000,300000
R28-00550,13690000,40000
R28-00551,71850000,300000
R28-00552,40410000,150000
R28-00553,93190000,300000
R28-00554,34440000,150000
R28-00555,59350000,150000
R28-00556,31880000,60000
R28-00557,33550000,150000
R28-00558,56680000,150000
R28-00559,44820000,150000
R28-00560,5120000,20000
R28-00561,850000,0
R28-00562,46580000,150000
R28-00563,71180000,300000
R28-00564,42420000,150000
R28-00565,82210000,300000
R28-00566,32750000,60000
R28-00567,32550000,60000
R28-00568,5940000,20000
R28-00569,3480000,0
R28-00570,55810000,150000
R28-00571,20440000,60000
R28-00572,57350000,150000
R28-00573,75090000,300000
R28-00574,62350000,150000
R28-00575,107290000,300000
R28-00576,54550000,150000
R28-00577,12560000,40000
R28-00578,12900000,40000
R28-00579,22090000,60000
R28-00580,84860000,300000
R28-00581,77760000,300000
R28-00582,53580000,150000
R28-00583,82760000,300000
R28-00584,63540000,150000
R28-00585,134170000,600000
R28-00586,75980000,300000
R28-00587,17320000,40000
R28-00588,3930000,0
R28-00589,39030000,150000
R28-00590,36130000,150000
R28-00591,33650000,150000
R28-00592,52250000,150000
R28-00593,13380000,40000
R28-00594,85040000,300000
R28-00595,4880000,0
R28-00596,147630000,600000
R28-00597,11440000,40000
R28-00598,5470000,20000
R28-00599,114720000,300000
R28-00600,24540000,60000
R28-00601,1360000,0
R28-00602,23820000,60000
R28-00603,23330000,60000
R28-00604,620000,0
R28-00605,44640000,150000
R28-00606,6090000,20000
R28-00607,36980000,150000
R28-00608,6200000,20000
R28-00609,11780000,40000
R28-00610,23290000,60000
R28-00611,13460000,40000
R28-00612,88470000,300000
R28-00613,94890000,300000
R28-00614,93580000,300000
R28-00615,65180000,150000
R28-00616,3560000,0
R28-00617,8890000,20000
R28-00618,63070000,150000
R28-00619,122260000,300000
R28-00620,25170000,60000
R28-00621,34810000,150000
R28-00622,7770000,20000
R28-00623,2630000,0
R28-00624,60230000,150000
R28-00625,6130000,20000
R28-00626,51440000,150000
R28-00627,52780000,150000
R28-00628,5140000,20000
R28-00629,28030000,60000
R28-00630,52550000,150000
R28-00631,32230000,60000
R28-00632,65930000,150000
R28-00633,114070000,300000
R28-00634,900000,0
R28-00635,2950000,0
R28-00636,40420000,150000
R28-00637,92350000,300000
R28-00638,37910000,150000
R28-00639,11400000,40000
R28-00640,27520000,60000
R28-00641,126570000,300000
R28-00642,1950000,0
R28-00643,21370000,60000
R28-00644,16130000,40000
R28-00645,91030000,300000
R28-00646,20660000,60000
R28-00647,87360000,300000
R28-00648,75620000,300000
R28-00649,21300000,60000
R28-00650,40880000,150000
R28-00651,67470000,300000
R28-00652,13480000,40000
R28-00653,52220000,150000
R28-00654,8260000,20000
R28-00655,46460000,150000
R28-00656,51140000,150000
R28-00657,32520000,60000
R28-00658,2720000,0
R28-00659,22110000,60000
R28-00660,94100000,300000
R28-00661,126260000,300000
R28-00662,43810000,150000
R28-00663,44770000,150000
R28-00664,82980000,300000
R28-00665,30700000,60000
R28-00666,42020000,150000
R28-00667,25190000,60000
R28-00668,142780000,600000
R28-00669,13850000,40000
R28-00670,54610000,150000
R28-00671,3020000,0
R28-00672,51880000,150000
R28-00673,60530000,150000
R28-00674,102720000,300000
R28-00675,710000,0
R28-00676,540000,0
R28-00677,93540000,300000
R28-00678,41480000,150000
R28-00679,5430000,20000
R28-00680,15880000,40000
R28-00681,42180000,150000
R28-00682,5870000,20000
R28-00683,95010000,300000
R28-00684,5240000,20000
R28-00685,56310000,150000
R28-00686,48020000,150000
R28-00687,75330000,300000
R28-00688,21130000,60000
R28-00689,82010000,300000
R28-00690,101010000,300000
R28-00691,340000,0
R28-00692,117410000,300000
R28-00693,42870000,150000
R28-00694,3080000,0
R28-00695,52660000,150000
R28-00696,14870000,40000
R28-00697,1250000,0
R28-00698,30780000,60000
R28-00699,12070000,40000
R28-00700,31010000,60000
R28-00701,41400000,150000
R28-00702,72710000,300000
R28-00703,65340000,150000
R28-00704,87330000,300000
R28-00705,81210000,300000
R28-00706,48110000,150000
R28-00707,28070000,60000
R28-00708,23600000,60000
R28-00709,2030000,0
R28-00710,77230000,300000
R28-00711,52310000,150000
R28-00712,33900000,150000
R28-00713,36040000,150000
R28-00714,41750000,150000
R28-00715,72230000,300000
R28-00716,28200000,60000
R28-00717,22620000,60000
R28-00718,65520000,150000
R28-00719,24210000,60000
R28-00720,35780000,150000
R28-00721,14770000,40000
R28-00722,94730000,300000
R28-00723,66010000,150000
R28-00724,217630000,1000000
R28-00725,47380000,150000
R28-00726,92310000,300000
R28-00727,42320000,150000
R28-00728,17570000,40000
R28-00729,61850000,150000
R28-00730,50740000,150000
R28-00731,45490000,150000
R28-00732,25820000,60000
R28-00733,43060000,150000
R28-00734,46230000,150000
R28-00735,62070000,150000
R28-00736,82920000,300000
R28-00737,26740000,60000
R28-00738,63350000,150000
R28-00739,7720000,20000
R28-00740,114860000,300000
R28-00741,124130000,300000
R28-00742,64440000,150000
R28-00743,14280000,40000
R28-00744,24310000,60000
R28-00745,16630000,40000
R28-00746,46340000,150000
R28-00747,83580000,300000
R28-00748,34210000,150000
R28-00749,23310000,60000
R28-00750,4650000,0
R28-00751,23020000,60000
R28-00752,13350000,40000
R28-00753,46140000,150000
R28-00754,24910000,60000
R28-00755,55480000,150000
R28-00756,61350000,150000
R28-00757,5300000,20000
R28-00758,27720000,60000
R28-00759,32820000,60000
R28-00760,42490000,150000
R28-00761,3410000,0
R28-00762,34040000,150000
R28-00763,21180000,60000
R28-00764,77350000,300000
R28-00765,42910000,150000
R28-00766,5270000,20000
R28-00767,5490000,20000
R28-00768,2900000,0
R28-00769,34050000,150000
R28-00770,63730000,150000
R28-00771,44040000,150000
R28-00772,2660000,0
R28-00773,2680000,0
R28-00774,22440000,60000
R28-00775,5030000,20000
R28-00776,41180000,150000
R28-00777,38600000,150000
R28-00778,5680000,20000
R28-00779,21160000,60000
R28-00780,43680000,150000
R28-00781,73530000,300000
R28-00782,30860000,60000
R28-00783,21620000,60000
R28-00784,82590000,300000
R28-00785,30980000,60000
R28-00786,4470000,0
R28-00787,33070000,60000
R28-00788,31490000,60000
R28-00789,63180000,150000
R28-00790,43790000,150000
R28-00791,95280000,300000
R28-00792,66460000,150000
R28-00793,41250000,150000
R28-00794,2550000,0
R28-00795,93120000,300000
R28-00796,45020000,150000
R28-00797,92640000,300000
R28-00798,62250000,150000
R28-00799,24570000,60000
R28-00800,44780000,150000
R28-00801,86900000,300000
R28-00802,22910000,60000
R28-00803,6710000,20000
R28-00804,78140000,300000
R28-00805,3030000,0
R28-00806,62440000,150000
R28-00807,44230000,150000
R28-00808,13870000,40000
R28-00809,71510000,300000
R28-00810,32530000,60000
R28-00811,25760000,60000
R28-00812,131580000,300000
R28-00813,30700000,60000
R28-00814,32560000,60000
R28-00815,14800000,40000
R28-00816,61590000,150000
R28-00817,13820000,40000
R28-00818,3780000,0
R28-00819,30600000,60000
R28-00820,2140000,0
R28-00821,1480000,0
R28-00822,23070000,60000
R28-00823,101910000,300000
R28-00824,15510000,40000
R28-00825,27370000,60000
R28-00826,34300000,150000
R28-00827,5090000,20000
R28-00828,32050000,60000
R28-00829,84580000,300000
R28-00830,107420000,300000
R28-00831,34180000,150000
R28-00832,4050000,0
R28-00833,13720000,40000
R28-00834,133220000,300000
R28-00835,41450000,150000
R28-00836,2760000,0
R28-00837,22010000,60000
R28-00838,45890000,150000
R28-00839,64620000,150000
R28-00840,46000000,150000
R28-00841,3120000,0
R28-00842,21370000,60000
R28-00843,48480000,150000
R28-00844,64940000,150000
R28-00845,23660000,60000
R28-00846,16260000,40000
R28-00847,64340000,150000
R28-00848,30990000,60000
R28-00849,22940000,60000
R28-00850,13790000,40000
R28-00851,75280000,300000
R28-00852,21100000,60000
R28-00853,63210000,150000
R28-00854,23710000,60000
R28-00855,131390000,300000
R28-00856,35550000,150000
R28-00857,11860000,40000
R28-00858,75700000,300000
R28-00859,21570000,60000
R28-00860,67420000,300000
R28-00861,2720000,0
R28-00862,36080000,150000
R28-00863,35490000,150000
R28-00864,61470000,150000
R28-00865,5750000,20000
R28-00866,4060000,0
R28-00867,36790000,150000
R28-00868,41890000,150000
R28-00869,32150000,60000
R28-00870,20870000,60000
R28-00871,3440000,0
R28-00872,26030000,60000
R28-00873,52280000,150000
R28-00874,6470000,20000
R28-00875,101580000,300000
R28-00876,32430000,60000
R28-00877,25240000,60000
R28-00878,74940000,300000
R28-00879,12820000,40000
R28-00880,81680000,300000
R28-00881,41100000,150000
R28-00882,37510000,150000
R28-00883,68350000,300000
R28-00884,55520000,150000
R28-00885,65780000,150000
R28-00886,71150000,300000
R28-00887,44950000,150000
R28-00888,47970000,150000
R28-00889,51980000,150000
R28-00890,34240000,150000
R28-00891,74550000,300000
R28-00892,53870000,150000
R28-00893,55770000,150000
R28-00894,74340000,300000
R28-00895,21540000,60000
R28-00896,54590000,150000
R28-00897,91400000,300000
R28-00898,56250000,150000
R28-00899,82110000,300000
R28-00900,3940000,0
R28-00901,3850000,0
R28-00902,22030000,60000
R28-00903,26870000,60000
R28-00904,83790000,300000
R28-00905,2030000,0
R28-00906,72970000,300000
R28-00907,75090000,300000
R28-00908,33790000,150000
R28-00909,23990000,60000
R28-00910,22510000,60000
R28-00911,157890000,600000
R28-00912,1970000,0
R28-00913,82320000,300000
R28-00914,24650000,60000
R28-00915,5080000,20000
R28-00916,21940000,60000
R28-00917,72800000,300000
R28-00918,1390000,0
R28-00919,62220000,150000
R28-00920,34250000,150000
R28-00921,92320000,300000
R28-00922,66980000,300000
R28-00923,76460000,300000
R28-00924,54060000,150000
R28-00925,52710000,150000
R28-00926,33310000,60000
R28-00927,32590000,60000
R28-00928,47530000,150000
R28-00929,64540000,150000
R28-00930,42610000,150000
R28-00931,1000000,0
R28-00932,2690000,0
R28-00933,11880000,40000
R28-00934,23030000,60000
R28-00935,56600000,150000
R28-00936,21280000,60000
R28-00937,45090000,150000
R28-00938,17710000,40000
R28-00939,24410000,60000
R28-00940,20820000,60000
R28-00941,96980000,300000
R28-00942,45770000,150000
R28-00943,5660000,20000
R28-00944,12380000,40000
R28-00945,58430000,150000
R28-00946,23850000,60000
R28-00947,3040000,0
R28-00948,55620000,150000
R28-00949,14120000,40000
R28-00950,57120000,150000
R28-00951,1680000,0
R28-00952,39060000,150000
R28-00953,61880000,150000
R28-00954,46020000,150000
R28-00955,13450000,40000
R28-00956,53750000,150000
R28-00957,41820000,150000
R28-00958,86450000,300000
R28-00959,74720000,300000
R28-00960,66140000,150000
R28-00961,45580000,150000
R28-00962,1820000,0
R28-00963,43990000,150000
R28-00964,78290000,300000
R28-00965,1640000,0
R28-00966,152790000,600000
R28-00967,34810000,150000
R28-00968,55330000,150000
R28-00969,13000000,40000
R28-00970,85720000,300000
R28-00971,25660000,60000
R28-00972,51430000,150000
R28-00973,31560000,60000
R28-00974,39490000,150000
R28-00975,85320000,300000
R28-00976,46960000,150000
R28-00977,73310000,300000
R28-00978,101720000,300000
R28-00979,47680000,150000
R28-00980,14250000,40000
R28-00981,46810000,150000
R28-00982,85810000,300000
R28-00983,35560000,150000
R28-00984,33970000,150000
R28-00985,93350000,300000
R28-00986,42060000,150000
R28-00987,3680000,0
R28-00988,115810000,300000
R28-00989,53210000,150000
R28-00990,21500000,60000
R28-00991,83910000,300000
R28-00992,170900000,600000
R28-00993,32490000,60000
R28-00994,43560000,150000
R28-00995,137560000,600000
R28-00996,31380000,60000
R28-00997,1760000,0
R28-00998,3130000,0
R28-00999,87840000,300000
R28-01000,55790000,150000
R28-01001,62630000,150000
R28-01002,1910000,0
R28-01003,73490000,300000
R28-01004,65260000,150000
R28-01005,43860000,150000
R28-01006,44060000,150000
R28-01007,61970000,150000
R28-01008,7870000,20000
R28-01009,14570000,40000
R28-01010,3220000,0
R28-01011,27250000,60000
R28-01012,23040000,60000
R28-01013,45700000,150000
R28-01014,61700000,150000
R28-01015,25480000,60000
R28-01016,64690000,150000
R28-01017,11220000,40000
R28-01018,45030000,150000
R28-01019,13150000,40000
R28-01020,46790000,150000
R28-01021,12970000,40000
R28-01022,2580000,0
R28-01023,76820000,300000
R28-01024,15160000,40000
R28-01025,2910000,0
R28-01026,51020000,150000
R28-01027,13800000,40000
R28-01028,115060000,300000
R28-01029,64410000,150000
R28-01030,123200000,300000
R28-01031,250000,0
R28-01032,3520000,0
R28-01033,43860000,150000
R28-01034,2210000,0
R28-01035,62810000,150000
R28-01036,50470000,150000
R28-01037,46490000,150000
R28-01038,50990000,150000
R28-01039,54630000,150000
R28-01040,34940000,150000
R28-01041,66560000,150000
R28-01042,76460000,300000
R28-01043,14560000,40000
R28-01044,55070000,150000
R28-01045,31900000,60000
R28-01046,2250000,0
R28-01047,61510000,150000
R28-01048,114800000,300000
R28-01049,102610000,300000
R28-01050,14690000,40000
R28-01051,16970000,40000
R28-01052,81670000,300000
R28-01053,76940000,300000
R28-01054,53670000,150000
R28-01055,28830000,60000
R28-01056,14500000,40000
R28-01057,33710000,150000
R28-01058,64350000,150000
R28-01059,5540000,20000
R28-01060,26720000,60000
R28-01061,31210000,60000
R28-01062,1290000,0
R28-01063,126050000,300000
R28-01064,56070000,150000
R28-01065,65150000,150000
R28-01066,30940000,60000
R28-01067,93960000,300000
R28-01068,101650000,300000
R28-01069,81930000,300000
R28-01070,13590000,40000
R28-01071,53130000,150000
R28-01072,5330000,20000
R28-01073,2590000,0
R28-01074,35440000,150000
R28-01075,47960000,150000
R28-01076,22610000,60000
R28-01077,83130000,300000
R28-01078,82660000,300000
R28-01079,5230000,20000
R28-01080,54720000,150000
R28-01081,13950000,40000
R28-01082,106860000,300000
