고객ID,타사이전금액,혜택금액
R20-00310,72350000,300000
R20-00311,7070000,20000
R20-00312,36460000,150000
R20-00313,12190000,40000
R20-00314,32900000,60000
R20-00315,41620000,150000
R20-00316,790000,0
R20-00317,2210000,0
R20-00318,3620000,0
R20-00319,92130000,300000
R20-00320,60530000,150000
R20-00321,8150000,20000
R20-00322,62190000,150000
R20-00323,44370000,150000
R20-00324,52260000,150000
R20-00325,44460000,150000
R20-00326,8910000,20000
R20-00327,34110000,150000
R20-00328,35200000,150000
R20-00329,62100000,150000
R20-00330,44340000,150000
R20-00331,52940000,150000
R20-00332,48530000,150000
R20-00333,16700000,40000
R20-00334,2040000,0
R20-00335,12740000,40000
R20-00336,93800000,300000
R20-00337,64080000,150000
R20-00338,44760000,150000
R20-00339,52040000,150000
R20-00340,75520000,300000
R20-00341,53790000,150000
R20-00342,31060000,60000
R20-00343,4890000,0
R20-00344,6180000,20000
R20-00345,113240000,300000
R20-00346,1670000,0
R20-00347,66170000,150000
R20-00348,110920000,300000
R20-00349,73950000,300000
R20-00350,82000000,300000
R20-00351,2430000,0
R20-00352,32950000,60000
R20-00353,114240000,300000
R20-00354,77120000,300000
R20-00355,114810000,300000
R20-00356,50560000,150000
R20-00357,52440000,150000
R20-00358,13860000,40000
R20-00359,47570000,150000
R20-00360,31680000,60000
R20-00361,86830000,300000
R20-00362,12210000,40000
R20-00363,51750000,150000
R20-00364,10850000,40000
R20-00365,45620000,150000
R20-00366,53160000,150000
R20-00367,85420000,300000
R20-00368,64570000,150000
R20-00369,93110000,300000
R20-00370,1210000,0
R20-00371,1980000,0
R20-00372,75560000,300000
R20-00373,43190000,150000
R20-00374,34040000,150000
R20-00375,6220000,20000
R20-00376,43300000,150000
R20-00377,25980000,60000
R20-00378,34580000,150000
R20-00379,122180000,300000
R20-00380,11640000,40000
R20-00381,30840000,60000
R20-00382,51930000,150000
R20-00383,102160000,300000
R20-00384,41880000,150000
R20-00385,3110000,0
R20-00386,92120000,300000
R20-00387,42510000,150000
R20-00388,14890000,40000
R20-00389,58990000,150000
R20-00390,11660000,40000
R20-00391,5270000,20000
R20-00392,75580000,300000
R20-00393,25870000,60000
R20-00394,67300000,300000
R20-00395,33020000,60000
R20-00396,91430000,300000
R20-00397,6110000,20000
R20-00398,51870000,150000
R20-00399,3240000,0
R20-00400,260000,0
R20-00401,27190000,60000
R20-00402,32660000,60000
R20-00403,2440000,0
R20-00404,55830000,150000
R20-00405,35160000,150000
R20-00406,11860000,40000
R20-00407,26680000,60000
R20-00408,22160000,60000
R20-00409,31040000,60000
R20-00410,25980000,60000
R20-00411,35770000,150000
R20-00412,68820000,300000
R20-00413,31490000,60000
R20-00414,12380000,40000
R20-00415,31880000,60000
R20-00416,11650000,40000
R20-00417,90460000,300000
R20-00418,72910000,300000
R20-00419,55550000,150000
R20-00420,62120000,150000
R20-00421,27680000,60000
R20-00422,16390000,40000
R20-00423,82600000,300000
R20-00424,102390000,300000
R20-00425,23280000,60000
R20-00426,21930000,60000
R20-00427,40160000,150000
R20-00428,5250000,20000
R20-00429,46290000,150000
R20-00430,86910000,300000
R20-00431,35370000,150000
R20-00432,30740000,60000
R20-00433,30900000,60000
R20-00434,35600000,150000
R20-00435,3700000,0
R20-00436,23670000,60000
R20-00437,4540000,0
R20-00438,34300000,150000
R20-00439,84930000,300000
R20-00440,5200000,20000
R20-00441,44720000,150000
R20-00442,12130000,40000
R20-00443,32570000,60000
R20-00444,53520000,150000
R20-00445,25010000,60000
R20-00446,80430000,300000
R20-00447,8930000,20000
R20-00448,3330000,0
R20-00449,44340000,150000
R20-00450,13870000,40000
R20-00451,35670000,150000
R20-00452,710000,0
R20-00453,36830000,150000
R20-00454,110990000,300000
R20-00455,34010000,150000
R20-00456,30910000,60000
R20-00457,60850000,150000
R20-00458,33670000,150000
R20-00459,51280000,150000
R20-00460,95880000,300000
R20-00461,3140000,0
R20-00462,39060000,150000
R20-00463,26450000,60000
R20-00464,91850000,300000
R20-00465,26510000,60000
R20-00466,65650000,150000
R20-00467,24070000,60000
R20-00468,104450000,300000
R20-00469,22530000,60000
R20-00470,54960000,150000
R20-00471,45240000,150000
R20-00472,25700000,60000
R20-00473,34310000,150000
R20-00474,42020000,150000
R20-00475,34220000,150000
R20-00476,14860000,40000
R20-00477,34380000,150000
R20-00478,4490000,0
R20-00479,6600000,20000
R20-00480,106080000,300000
R20-00481,23170000,60000
R20-00482,13130000,40000
R20-00483,13440000,40000
R20-00484,13710000,40000
R20-00485,2210000,0
R20-00486,74420000,300000
R20-00487,52220000,150000
R20-00488,30950000,60000
R20-00489,10240000,40000
R20-00490,32320000,60000
R20-00491,33340000,150000
R20-00492,13360000,40000
R20-00493,54120000,150000
R20-00494,27130000,60000
R20-00495,67980000,300000
R20-00496,94330000,300000
R20-00497,2070000,0
R20-00498,31990000,60000
R20-00499,53890000,150000
R20-00500,35920000,150000
R20-00501,85510000,300000
R20-00502,3250000,0
R20-00503,65160000,150000
R20-00504,25830000,60000
R20-00505,31870000,60000
R20-00506,3400000,0
R20-00507,33290000,60000
R20-00508,5920000,20000
R20-00509,29210000,60000
R20-00510,7170000,20000
R20-00511,12940000,40000
R20-00512,21750000,60000
R20-00513,46700000,150000
R20-00514,3310000,0
R20-00515,56710000,150000
R20-00516,14620000,40000
R20-00517,5630000,20000
R20-00518,2870000,0
R20-00519,41940000,150000
R20-00520,83620000,300000
R20-00521,12050000,40000
R20-00522,6400000,20000
R20-00523,23240000,60000
R20-00524,11860000,40000
R20-00525,22310000,60000
R20-00526,42310000,150000
R20-00527,2270000,0
R20-00528,52490000,150000
R20-00529,24000000,60000
R20-00530,1450000,0
R20-00531,12410000,40000
R20-00532,81790000,300000
R20-00533,76310000,300000
R20-00534,42300000,150000
R20-00535,11210000,40000
R20-00536,56290000,150000
R20-00537,74600000,300000
R20-00538,109130000,300000
R20-00539,128960000,300000
R20-00540,2160000,0
R20-00541,43090000,150000
R20-00542,62520000,150000
R20-00543,3370000,0
R20-00544,24620000,60000
R20-00545,64040000,150000
R20-00546,12260000,40000
R20-00547,50830000,150000
R20-00548,13970000,40000
R20-00549,2560000,0
R20-00550,2630000,0
R20-00551,130520000,300000
R20-00552,46210000,150000
R20-00553,8220000,20000
R20-00554,51410000,150000
R20-00555,4040000,0
R20-00556,33160000,60000
R20-00557,15920000,40000
R20-00558,22670000,60000
R20-00559,12870000,40000
R20-00560,52710000,150000
R20-00561,23860000,60000
R20-00562,54370000,150000
R20-00563,24880000,60000
R20-00564,13710000,40000
R20-00565,11100000,40000
R20-00566,52450000,150000
R20-00567,71710000,300000
R20-00568,23540000,60000
R20-00569,790000,0
R20-00570,55110000,150000
R20-00571,58540000,150000
R20-00572,11940000,40000
R20-00573,47640000,150000
R20-00574,5670000,20000
R20-00575,103500000,300000
R20-00576,91790000,300000
R20-00577,13320000,40000
R20-00578,17970000,40000
R20-00579,5220000,20000
R20-00580,33180000,60000
R20-00581,38220000,150000
R20-00582,52470000,150000
R20-00583,64700000,150000
R20-00584,32700000,60000
R20-00585,53310000,150000
R20-00586,41880000,150000
R20-00587,33010000,60000
R20-00588,23070000,60000
R20-00589,82000000,300000
R20-00590,33630000,150000
R20-00591,36070000,150000
R20-00592,24600000,60000
R20-00593,25110000,60000
R20-00594,42820000,150000
R20-00595,37660000,150000
R20-00596,14590000,40000
R20-00597,31410000,60000
R20-00598,14890000,40000
R20-00599,48840000,150000
R20-00600,22830000,60000
R20-00601,12980000,40000
R20-00602,62590000,150000
R20-00603,25180000,60000
R20-00604,6290000,20000
R20-00605,76740000,300000
R20-00606,3090000,0
R20-00607,73240000,300000
R20-00608,100780000,300000
R20-00609,95130000,300000
R20-00610,27650000,60000
R20-00611,22630000,60000
R20-00612,74580000,300000
R20-00613,3870000,0
R20-00614,71320000,300000
R20-00615,23220000,60000
R20-00616,31180000,60000
R20-00617,27070000,60000
R20-00618,18110000,40000
R20-00619,55490000,150000
R20-00620,37310000,150000
R20-00621,26230000,60000
R20-00622,3420000,0
R20-00623,35160000,150000
R20-00624,1000000,0
R20-00625,36610000,150000
R20-00626,14510000,40000
R20-00627,36200000,150000
R20-00628,52090000,150000
R20-00629,4740000,0
R20-00630,66350000,150000
R20-00631,990000,0
R20-00632,98120000,300000
R20-00633,31730000,60000
R20-00634,18350000,40000
R20-00635,102280000,300000
R20-00636,6530000,20000
R20-00637,61470000,150000
R20-00638,157390000,600000
R20-00639,83330000,300000
R20-00640,26380000,60000
R20-00641,25530000,60000
R20-00642,5330000,20000
R20-00643,51960000,150000
R20-00644,33400000,150000
R20-00645,16510000,40000
R20-00646,115790000,300000
R20-00647,33250000,60000
R20-00648,10580000,40000
R20-00649,26860000,60000
R20-00650,580000,0
R20-00651,36870000,150000
R20-00652,1810000,0
R20-00653,2630000,0
R20-00654,51550000,150000
R20-00655,72240000,300000
R20-00656,16540000,40000
R20-00657,24740000,60000
R20-00658,13710000,40000
R20-00659,41410000,150000
R20-00660,37730000,150000
R20-00661,103150000,300000
R20-00662,154420000,600000
R20-00663,27010000,60000
R20-00664,2430000,0
R20-00665,7490000,20000
R20-00666,84280000,300000
R20-00667,41800000,150000
R20-00668,31490000,60000
R20-00669,102570000,300000
R20-00670,2700000,0
R20-00671,52240000,150000
R20-00672,45430000,150000
R20-00673,25540000,60000
R20-00674,39200000,150000
R20-00675,82010000,300000
R20-00676,13780000,40000
R20-00677,12790000,40000
R20-00678,24300000,60000
R20-00679,45680000,150000
R20-00680,2200000,0
R20-00681,77650000,300000
R20-00682,38520000,150000
R20-00683,31080000,60000
R20-00684,14900000,40000
R20-00685,61600000,150000
R20-00686,33700000,150000
R20-00687,39550000,150000
R20-00688,35260000,150000
R20-00689,13630000,40000
R20-00690,16370000,40000
R20-00691,92560000,300000
R20-00692,43170000,150000
R20-00693,84520000,300000
R20-00694,12750000,40000
R20-00695,65590000,150000
R20-00696,55450000,150000
R20-00697,73940000,300000
R20-00698,64590000,150000
R20-00699,16270000,40000
R20-00700,37400000,150000
R20-00701,34980000,150000
R20-00702,41020000,150000
R20-00703,72450000,300000
R20-00704,13000000,40000
R20-00705,3180000,0
R20-00706,12610000,40000
R20-00707,1420000,0
R20-00708,72470000,300000
R20-00709,224480000,1000000
R20-00710,3300000,0
R20-00711,91600000,300000
R20-00712,52920000,150000
R20-00713,4480000,0
R20-00714,32150000,60000
R20-00715,87380000,300000
R20-00716,34560000,150000
R20-00717,11980000,40000
R20-00718,97830000,300000
R20-00719,60180000,150000
R20-00720,113120000,300000
R20-00721,5080000,20000
R20-00722,92450000,300000
R20-00723,63240000,150000
R20-00724,53240000,150000
R20-00725,550000,0
R20-00726,32400000,60000
R20-00727,32250000,60000
R20-00728,22310000,60000
R20-00729,224960000,1000000
R20-00730,2580000,0
R20-00731,17300000,40000
R20-00732,112310000,300000
R20-00733,22510000,60000
R20-00734,102380000,300000
R20-00735,152700000,600000
R20-00736,1250000,0
R20-00737,62220000,150000
R20-00738,46690000,150000
R20-00739,3530000,0
R20-00740,12110000,40000
R20-00741,3070000,0
R20-00742,21730000,60000
R20-00743,13600000,40000
R20-00744,5610000,20000
R20-00745,25620000,60000
R20-00746,54070000,150000
R20-00747,17080000,40000
R20-00748,63320000,150000
R20-00749,70970000,300000
R20-00750,21810000,60000
R20-00751,47470000,150000
R20-00752,25270000,60000
R20-00753,43760000,150000
R20-00754,27130000,60000
R20-00755,84140000,300000
R20-00756,23470000,60000
R20-00757,53190000,150000
R20-00758,75030000,300000
R20-00759,71850000,300000
R20-00760,41830000,150000
R20-00761,54500000,150000
R20-00762,50880000,150000
R20-00763,21790000,60000
R20-00764,52430000,150000
R20-00765,22090000,60000
R20-00766,31760000,60000
R20-00767,81290000,300000
R20-00768,41730000,150000
R20-00769,53880000,150000
R20-00770,44730000,150000
R20-00771,46950000,150000
R20-00772,82260000,300000
R20-00773,22170000,60000
R20-00774,32300000,60000
R20-00775,22080000,60000
R20-00776,25550000,60000
R20-00777,13160000,40000
R20-00778,7580000,20000
R20-00779,91750000,300000
R20-00780,43680000,150000
R20-00781,53390000,150000
R20-00782,24130000,60000
R20-00783,15960000,40000
R20-00784,60520000,150000
R20-00785,18780000,40000
R20-00786,2420000,0
R20-00787,11850000,40000
R20-00788,97280000,300000
R20-00789,43350000,150000
R20-00790,11960000,40000
R20-00791,41650000,150000
R20-00792,2140000,0
R20-00793,27650000,60000
R20-00794,151720000,600000
R20-00795,42130000,150000
R20-00796,54340000,150000
R20-00797,40380000,150000
R20-00798,73330000,300000
R20-00799,21790000,60000
R20-00800,24590000,60000
R20-00801,48620000,150000
R20-00802,35570000,150000
R20-00803,30850000,60000
R20-00804,51910000,150000
R20-00805,16350000,40000
R20-00806,75110000,300000
R20-00807,43570000,150000
R20-00808,96380000,300000
R20-00809,32440000,60000
R20-00810,60320000,150000
R20-00811,114170000,300000
R20-00812,72110000,300000
R20-00813,44260000,150000
R20-00814,74040000,300000
R20-00815,40990000,150000
R20-00816,24970000,60000
R20-00817,26220000,60000
R20-00818,123640000,300000
R20-00819,11760000,40000
R20-00820,210830000,1000000
R20-00821,28420000,60000
R20-00822,33010000,60000
R20-00823,4990000,0
R20-00824,1360000,0
R20-00825,1790000,0
R20-00826,21780000,60000
R20-00827,123140000,300000
R20-00828,46110000,150000
R20-00829,35180000,150000
R20-00830,94650000,300000
R20-00831,12260000,40000
R20-00832,10570000,40000
R20-00833,64590000,150000
R20-00834,62570000,150000
R20-00835,68650000,300000
R20-00836,86900000,300000
R20-00837,61170000,150000
R20-00838,60240000,150000
R20-00839,35080000,150000
R20-00840,85460000,300000
R20-00841,33810000,150000
R20-00842,62340000,150000
R20-00843,40930000,150000
R20-00844,44330000,150000
R20-00845,36880000,150000
R20-00846,32470000,60000
R20-00847,90960000,300000
R20-00848,55240000,150000
R20-00849,23100000,60000
R20-00850,116160000,300000
R20-00851,13950000,40000
R20-00852,81370000,300000
R20-00853,45190000,150000
R20-00854,31330000,60000
R20-00855,5740000,20000
R20-00856,42090000,150000
R20-00857,32160000,60000
R20-00858,17660000,40000
R20-00859,135420000,600000
R20-00860,33430000,150000
R20-00861,41210000,150000
R20-00862,3320000,0
R20-00863,2730000,0
R20-00864,2020000,0
R20-00865,76040000,300000
R20-00866,12080000,40000
R20-00867,43980000,150000
R20-00868,77130000,300000
R20-00869,55150000,150000
R20-00870,74580000,300000
R20-00871,7700000,20000
R20-00872,42770000,150000
R20-00873,55360000,150000
R20-00874,93800000,300000
R20-00875,44640000,150000
R20-00876,15450000,40000
R20-00877,24880000,60000
R20-00878,149000000,600000
R20-00879,12370000,40000
R20-00880,21850000,60000
R20-00881,55210000,150000
R20-00882,71430000,300000
R20-00883,95810000,300000
R20-00884,63930000,150000
R20-00885,103730000,300000
R20-00886,12620000,40000
R20-00887,96080000,300000
R20-00888,45420000,150000
R20-00889,97120000,300000
R20-00890,810000,0
R20-00891,33990000,150000
R20-00892,2030000,0
R20-00893,44650000,150000
R20-00894,85490000,300000
R20-00895,32690000,60000
R20-00896,27940000,60000
R20-00897,9510000,20000
R20-00898,65140000,150000
R20-00899,13150000,40000
R20-00900,13470000,40000
R20-00901,82500000,300000
R20-00902,30740000,60000
R20-00903,23470000,60000
R20-00904,94070000,300000
R20-00905,45660000,150000
R20-00906,51610000,150000
R20-00907,7490000,20000
R20-00908,32590000,60000
R20-00909,88940000,300000
R20-00910,78090000,300000
R20-00911,55870000,150000
R20-00912,213650000,1000000
R20-00913,25070000,60000
R20-00914,91650000,300000
R20-00915,76730000,300000
R20-00916,23790000,60000
R20-00917,31260000,60000
R20-00918,38250000,150000
R20-00919,114780000,300000
R20-00920,51390000,150000
R20-00921,51430000,150000
R20-00922,1390000,0
R20-00923,43770000,150000
R20-00924,72570000,300000
R20-00925,8100000,20000
R20-00926,46770000,150000
R20-00927,11230000,40000
R20-00928,17640000,40000
R20-00929,14150000,40000
R20-00930,51410000,150000
R20-00931,7480000,20000
R20-00932,52460000,150000
R20-00933,8610000,20000
R20-00934,56270000,150000
R20-00935,86350000,300000
R20-00936,20670000,60000
R20-00937,37540000,150000
R20-00938,12530000,40000
R20-00939,7690000,20000
R20-00940,2010000,0
R20-00941,6620000,20000
R20-00942,22180000,60000
R20-00943,350000,0
R20-00944,4400000,0
R20-00945,40890000,150000
R20-00946,96910000,300000
R20-00947,66510000,150000
R20-00948,24390000,60000
R20-00949,4700000,0
R20-00950,32770000,60000
R20-00951,17400000,40000
R20-00952,20550000,60000
R20-00953,53390000,150000
R20-00954,44240000,150000
R20-00955,10890000,40000
R20-00956,75450000,300000
R20-00957,7720000,20000
R20-00958,3390000,0
R20-00959,45630000,150000
R20-00960,22620000,60000
R20-00961,115920000,300000
R20-00962,13360000,40000
R20-00963,3840000,0
R20-00964,15190000,40000
R20-00965,72480000,300000
R20-00966,3360000,0
R20-00967,104220000,300000
R20-00968,33530000,150000
R20-00969,10460000,40000
R20-00970,62900000,150000
R20-00971,111160000,300000
R20-00972,46240000,150000
R20-00973,17570000,40000
R20-00974,23680000,60000
R20-00975,91260000,300000
R20-00976,71730000,300000
R20-00977,90960000,300000
R20-00978,33440000,150000
R20-00979,23980000,60000
R20-00980,129250000,300000
R20-00981,53260000,150000
R20-00982,46190000,150000
R20-00983,5750000,20000
R20-00984,11280000,40000
R20-00985,55770000,150000
R20-00986,32680000,60000
R20-00987,4360000,0
R20-00988,53000000,150000
R20-00989,142150000,600000
R20-00990,55290000,150000
R20-00991,31020000,60000
R20-00992,64800000,150000
R20-00993,116010000,300000
R20-00994,5300000,20000
R20-00995,4730000,0
R20-00996,36200000,150000
R20-00997,42120000,150000
R20-00998,1780000,0
R20-00999,31490000,60000
R20-01000,10650000,40000
R20-01001,22580000,60000
R20-01002,105770000,300000
R20-01003,1950000,0
R20-01004,28910000,60000
R20-01005,58690000,150000
R20-01006,92210000,300000
R20-01007,5180000,20000
R20-01008,92250000,300000
R20-01009,75300000,300000
R20-01010,3460000,0
R20-01011,1480000,0
R20-01012,24560000,60000
R20-01013,84630000,300000
R20-01014,122750000,300000
R20-01015,35140000,150000
R20-01016,84030000,300000
R20-01017,32770000,60000
R20-01018,76020000,300000
R20-01019,1920000,0
R20-01020,3010000,0
R20-01021,33880000,150000
R20-01022,17250000,40000
R20-01023,132930000,300000
R20-01024,51850000,150000
R20-01025,32470000,60000
R20-01026,76660000,300000
R20-01027,33430000,150000
R20-01028,121850000,300000
R20-01029,3670000,0
R20-01030,62610000,150000
R20-01031,7280000,20000
R20-01032,52450000,150000
R20-01033,26270000,60000
R20-01034,3520000,0
R20-01035,1590000,0
R20-01036,5760000,20000
R20-01037,39910000,150000
R20-01038,155880000,600000
R20-01039,3280000,0
R20-01040,122970000,300000
R20-01041,65780000,150000
R20-01042,44280000,150000
R20-01043,61450000,150000
R20-01044,65150000,150000
R20-01045,12700000,40000
R20-01046,6750000,20000
R20-01047,33010000,60000
R20-01048,75850000,300000
R20-01049,92520000,300000
R20-01050,3300000,0
R20-01051,43690000,150000
R20-01052,45130000,150000
R20-01053,21680000,60000
R20-01054,3490000,0
R20-01055,58270000,150000
R20-01056,34250000,150000
R20-01057,121710000,300000
R20-01058,95560000,300000
R20-01059,146260000,600000
R20-01060,13140000,40000
R20-01061,13270000,40000
R20-01062,25510000,60000
R20-01063,2460000,0
R20-01064,32270000,60000
R20-01065,83990000,300000
R20-01066,51600000,150000
R20-01067,72860000,300000
R20-01068,34530000,150000
R20-01069,51780000,150000
R20-01070,30700000,60000
R20-01071,61580000,150000
R20-01072,73550000,300000
R20-01073,21790000,60000
R20-01074,34500000,150000
R20-01075,76330000,300000
R20-01076,50960000,150000
R20-01077,1980000,0
R20-01078,12940000,40000
R20-01079,132720000,300000
R20-01080,12930000,40000
R20-01081,31980000,60000
R20-01082,11980000,40000
