고객ID,타사이전금액,혜택금액
R12-00089,7700000,20000
R12-00090,7850000,20000
R12-00091,83470000,300000
R12-00092,95930000,300000
R12-00093,101500000,300000
R12-00094,45060000,150000
R12-00095,10980000,40000
R12-00096,32210000,60000
R12-00097,152580000,600000
R12-00098,90790000,300000
R12-00099,68400000,300000
R12-00100,14830000,40000
R12-00101,21270000,60000
R12-00102,23210000,60000
R12-00103,14580000,40000
R12-00104,51570000,150000
R12-00105,59380000,150000
R12-00106,5860000,20000
R12-00107,54190000,150000
R12-00108,28480000,60000
R12-00109,26950000,60000
R12-00110,23690000,60000
R12-00111,25280000,60000
R12-00112,64310000,150000
R12-00113,72880000,300000
R12-00114,121510000,300000
R12-00115,44000000,150000
R12-00116,86550000,300000
R12-00117,133350000,600000
R12-00118,66860000,300000
R12-00119,92920000,300000
R12-00120,22240000,60000
R12-00121,114400000,300000
R12-00122,12120000,40000
R12-00123,30680000,60000
R12-00124,70570000,300000
R12-00125,143820000,600000
R12-00126,3100000,0
R12-00127,84340000,300000
R12-00128,33830000,150000
R12-00129,54870000,150000
R12-00130,62910000,150000
R12-00131,112030000,300000
R12-00132,45700000,150000
R12-00133,44390000,150000
R12-00134,21250000,60000
R12-00135,38220000,150000
R12-00136,10840000,40000
R12-00137,47170000,150000
R12-00138,38700000,150000
R12-00139,65620000,150000
R12-00140,25210000,60000
R12-00141,2260000,0
R12-00142,42740000,150000
R12-00143,5120000,20000
R12-00144,25290000,60000
R12-00145,62960000,150000
R12-00146,21320000,60000
R12-00147,17400000,40000
R12-00148,75880000,300000
R12-00149,12620000,40000
R12-00150,104670000,300000
R12-00151,11230000,40000
R12-00152,146840000,600000
R12-00153,62670000,150000
R12-00154,54990000,150000
R12-00155,33140000,60000
R12-00156,33230000,60000
R12-00157,40440000,150000
R12-00158,46240000,150000
R12-00159,73210000,300000
R12-00160,42820000,150000
R12-00161,31450000,60000
R12-00162,35310000,150000
R12-00163,42450000,150000
R12-00164,12600000,40000
R12-00165,92510000,300000
R12-00166,42920000,150000
R12-00167,51490000,150000
R12-00168,61470000,150000
R12-00169,34920000,150000
R12-00170,105270000,300000
R12-00171,35270000,150000
R12-00172,12930000,40000
R12-00173,42740000,150000
R12-00174,43810000,150000
R12-00175,45370000,150000
R12-00176,136130000,600000
R12-00177,63620000,150000
R12-00178,5340000,20000
R12-00179,11400000,40000
R12-00180,24380000,60000
R12-00181,41150000,150000
R12-00182,15860000,40000
R12-00183,84960000,300000
R12-00184,27560000,60000
R12-00185,21310000,60000
R12-00186,25530000,60000
R12-00187,36960000,150000
R12-00188,51510000,150000
R12-00189,47220000,150000
R12-00190,73540000,300000
R12-00191,94440000,300000
R12-00192,39370000,150000
R12-00193,119220000,300000
R12-00194,64220000,150000
R12-00195,64190000,150000
R12-00196,3380000,0
R12-00197,84080000,300000
R12-00198,22490000,60000
R12-00199,34000000,150000
R12-00200,60340000,150000
R12-00201,17030000,40000
R12-00202,65390000,150000
R12-00203,72560000,300000
R12-00204,57120000,150000
R12-00205,2550000,0
R12-00206,71270000,300000
R12-00207,26370000,60000
R12-00208,22880000,60000
R12-00209,28110000,60000
R12-00210,53610000,150000
R12-00211,51210000,150000
R12-00212,28030000,60000
R12-00213,4380000,0
R12-00214,93040000,300000
R12-00215,43640000,150000
R12-00216,62060000,150000
R12-00217,23690000,60000
R12-00218,6720000,20000
R12-00219,51800000,150000
R12-00220,93430000,300000
R12-00221,26150000,60000
R12-00222,4470000,0
R12-00223,41780000,150000
R12-00224,52720000,150000
R12-00225,3590000,0
R12-00226,55910000,150000
R12-00227,82660000,300000
R12-00228,21970000,60000
R12-00229,12540000,40000
R12-00230,31310000,60000
R12-00231,63230000,150000
R12-00232,34310000,150000
R12-00233,103300000,300000
R12-00234,48100000,150000
R12-00235,14350000,40000
R12-00236,13450000,40000
R12-00237,42460000,150000
R12-00238,25760000,60000
R12-00239,91710000,300000
R12-00240,51640000,150000
R12-00241,12090000,40000
R12-00242,53410000,150000
R12-00243,102180000,300000
R12-00244,25750000,60000
R12-00245,22590000,60000
R12-00246,125780000,300000
R12-00247,2110000,0
R12-00248,38030000,150000
R12-00249,54910000,150000
R12-00250,132060000,300000
R12-00251,91880000,300000
R12-00252,66430000,150000
R12-00253,27200000,60000
R12-00254,11880000,40000
R12-00255,41040000,150000
R12-00256,58450000,150000
R12-00257,38190000,150000
R12-00258,223760000,1000000
R12-00259,64560000,150000
R12-00260,62600000,150000
R12-00261,87620000,300000
R12-00262,40700000,150000
R12-00263,4670000,0
R12-00264,63930000,150000
R12-00265,52030000,150000
R12-00266,115880000,300000
R12-00267,33040000,60000
R12-00268,126780000,300000
R12-00269,103440000,300000
R12-00270,72770000,300000
R12-00271,14130000,40000
R12-00272,3370000,0
R12-00273,127230000,300000
R12-00274,51760000,150000
R12-00275,106740000,300000
R12-00276,66850000,300000
R12-00277,38060000,150000
R12-00278,72680000,300000
R12-00279,73680000,300000
R12-00280,32990000,60000
R12-00281,226370000,1000000
R12-00282,35910000,150000
R12-00283,25460000,60000
R12-00284,114210000,300000
R12-00285,22620000,60000
R12-00286,14990000,40000
R12-00287,36230000,150000
R12-00288,5200000,20000
R12-00289,36900000,150000
R12-00290,1730000,0
R12-00291,152470000,600000
R12-00292,3020000,0
R12-00293,32840000,60000
R12-00294,23440000,60000
R12-00295,52420000,150000
R12-00296,15400000,40000
R12-00297,24710000,60000
R12-00298,4020000,0
R12-00299,46220000,150000
R12-00300,7170000,20000
R12-00301,53930000,150000
R12-00302,33720000,150000
R12-00303,67050000,300000
R12-00304,73050000,300000
R12-00305,41290000,150000
R12-00306,17390000,40000
R12-00307,102410000,300000
R12-00308,12710000,40000
R12-00309,32750000,60000
R12-00310,12450000,40000
R12-00311,75860000,300000
R12-00312,15860000,40000
R12-00313,4060000,0
R12-00314,7040000,20000
R12-00315,3830000,0
R12-00316,27520000,60000
R12-00317,93720000,300000
R12-00318,13280000,40000
R12-00319,61450000,150000
R12-00320,23400000,60000
R12-00321,7510000,20000
R12-00322,1920000,0
R12-00323,46940000,150000
R12-00324,36680000,150000
R12-00325,54180000,150000
R12-00326,21920000,60000
R12-00327,44360000,150000
R12-00328,66480000,150000
R12-00329,101610000,300000
R12-00330,91200000,300000
R12-00331,35190000,150000
R12-00332,11580000,40000
R12-00333,32070000,60000
R12-00334,121290000,300000
R12-00335,135780000,600000
R12-00336,5260000,20000
R12-00337,34380000,150000
R12-00338,114010000,300000
R12-00339,151410000,600000
R12-00340,33410000,150000
R12-00341,48590000,150000
R12-00342,43820000,150000
R12-00343,131720000,300000
R12-00344,40800000,150000
R12-00345,860000,0
R12-00346,22060000,60000
R12-00347,48180000,150000
R12-00348,55500000,150000
R12-00349,62920000,150000
R12-00350,53140000,150000
R12-00351,30670000,60000
R12-00352,92590000,300000
R12-00353,103850000,300000
R12-00354,32990000,60000
R12-00355,2400000,0
R12-00356,5440000,20000
R12-00357,1690000,0
R12-00358,32330000,60000
R12-00359,101600000,300000
R12-00360,41730000,150000
R12-00361,37260000,150000
R12-00362,23620000,60000
R12-00363,43160000,150000
R12-00364,21050000,60000
R12-00365,26660000,60000
R12-00366,42770000,150000
R12-00367,2020000,0
R12-00368,32430000,60000
R12-00369,7900000,20000
R12-00370,52990000,150000
R12-00371,34770000,150000
R12-00372,145310000,600000
R12-00373,22160000,60000
R12-00374,38250000,150000
R12-00375,34350000,150000
R12-00376,64660000,150000
R12-00377,23960000,60000
R12-00378,11540000,40000
R12-00379,16980000,40000
R12-00380,24510000,60000
R12-00381,64770000,150000
R12-00382,16090000,40000
R12-00383,58190000,150000
R12-00384,52510000,150000
R12-00385,45610000,150000
R12-00386,37040000,150000
R12-00387,620000,0
R12-00388,72330000,300000
R12-00389,52800000,150000
R12-00390,11520000,40000
R12-00391,26910000,60000
R12-00392,32950000,60000
R12-00393,107540000,300000
R12-00394,31440000,60000
R12-00395,69590000,300000
R12-00396,84130000,300000
R12-00397,58130000,150000
R12-00398,82150000,300000
R12-00399,11830000,40000
R12-00400,7420000,20000
R12-00401,21720000,60000
R12-00402,73830000,300000
R12-00403,63610000,150000
R12-00404,5840000,20000
R12-00405,103340000,300000
R12-00406,14500000,40000
R12-00407,18080000,40000
R12-00408,43510000,150000
R12-00409,77370000,300000
R12-00410,23310000,60000
R12-00411,72860000,300000
R12-00412,6230000,20000
R12-00413,41980000,150000
R12-00414,101850000,300000
R12-00415,23590000,60000
R12-00416,12010000,40000
R12-00417,46890000,150000
R12-00418,2410000,0
R12-00419,48980000,150000
R12-00420,47110000,150000
R12-00421,72820000,300000
R12-00422,41000000,150000
R12-00423,16860000,40000
R12-00424,27720000,60000
R12-00425,3800000,0
R12-00426,1250000,0
R12-00427,27300000,60000
R12-00428,91480000,300000
R12-00429,21350000,60000
R12-00430,13020000,40000
R12-00431,35080000,150000
R12-00432,34230000,150000
R12-00433,62440000,150000
R12-00434,55850000,150000
R12-00435,82980000,300000
R12-00436,87750000,300000
R12-00437,86820000,300000
R12-00438,31530000,60000
R12-00439,33660000,150000
R12-00440,53320000,150000
R12-00441,26300000,60000
R12-00442,2170000,0
R12-00443,95820000,300000
R12-00444,82780000,300000
R12-00445,44610000,150000
R12-00446,26890000,60000
R12-00447,86790000,300000
R12-00448,22460000,60000
R12-00449,57990000,150000
R12-00450,63330000,150000
R12-00451,38570000,150000
R12-00452,107550000,300000
R12-00453,5480000,20000
R12-00454,61560000,150000
R12-00455,3770000,0
R12-00456,16960000,40000
R12-00457,3760000,0
R12-00458,50480000,150000
R12-00459,2060000,0
R12-00460,96160000,300000
R12-00461,56390000,150000
R12-00462,23980000,60000
R12-00463,108390000,300000
R12-00464,66250000,150000
R12-00465,82680000,300000
R12-00466,41350000,150000
R12-00467,2480000,0
R12-00468,42250000,150000
R12-00469,24840000,60000
R12-00470,132410000,300000
R12-00471,36080000,150000
R12-00472,31940000,60000
R12-00473,23080000,60000
R12-00474,27410000,60000
R12-00475,82630000,300000
R12-00476,26300000,60000
R12-00477,23670000,60000
R12-00478,25510000,60000
R12-00479,26550000,60000
R12-00480,26630000,60000
R12-00481,41000000,150000
R12-00482,130000,0
R12-00483,41180000,150000
R12-00484,103900000,300000
R12-00485,73320000,300000
R12-00486,35940000,150000
R12-00487,25110000,60000
R12-00488,62370000,150000
R12-00489,46650000,150000
R12-00490,28380000,60000
R12-00491,26440000,60000
R12-00492,11470000,40000
R12-00493,53780000,150000
R12-00494,44040000,150000
R12-00495,65040000,150000
R12-00496,3080000,0
R12-00497,32720000,60000
R12-00498,125440000,300000
R12-00499,63550000,150000
R12-00500,97450000,300000
R12-00501,20930000,60000
R12-00502,24290000,60000
R12-00503,22200000,60000
R12-00504,42330000,150000
R12-00505,36340000,150000
R12-00506,3840000,0
R12-00507,147170000,600000
R12-00508,66010000,150000
R12-00509,3750000,0
R12-00510,142100000,600000
R12-00511,500000,0
R12-00512,82160000,300000
R12-00513,65340000,150000
R12-00514,14770000,40000
R12-00515,62630000,150000
R12-00516,5990000,20000
R12-00517,2880000,0
R12-00518,101800000,300000
R12-00519,31270000,60000
R12-00520,22250000,60000
R12-00521,12330000,40000
R12-00522,15160000,40000
R12-00523,32400000,60000
R12-00524,31720000,60000
R12-00525,1070000,0
R12-00526,3660000,0
R12-00527,51580000,150000
R12-00528,48020000,150000
R12-00529,88340000,300000
R12-00530,1210000,0
R12-00531,63560000,150000
R12-00532,14080000,40000
R12-00533,4000000,0
R12-00534,81530000,300000
R12-00535,62070000,150000
R12-00536,71150000,300000
R12-00537,2410000,0
R12-00538,33070000,60000
R12-00539,44010000,150000
R12-00540,750000,0
R12-00541,56540000,150000
R12-00542,62090000,150000
R12-00543,25250000,60000
R12-00544,74640000,300000
R12-00545,44140000,150000
R12-00546,84630000,300000
R12-00547,42750000,150000
R12-00548,13580000,40000
R12-00549,55680000,150000
R12-00550,72530000,300000
R12-00551,63330000,150000
R12-00552,67270000,300000
R12-00553,31090000,60000
R12-00554,11140000,40000
R12-00555,16140000,40000
R12-00556,47070000,150000
R12-00557,91000000,300000
R12-00558,24360000,60000
R12-00559,19800000,40000
R12-00560,87870000,300000
R12-00561,91140000,300000
R12-00562,22090000,60000
R12-00563,42010000,150000
R12-00564,83410000,300000
R12-00565,16290000,40000
R12-00566,15700000,40000
R12-00567,33170000,60000
R12-00568,76650000,300000
R12-00569,46050000,150000
R12-00570,11180000,40000
R12-00571,14060000,40000
R12-00572,34910000,150000
R12-00573,12220000,40000
R12-00574,18470000,40000
R12-00575,54190000,150000
R12-00576,95420000,300000
R12-00577,19050000,40000
R12-00578,105740000,300000
R12-00579,2480000,0
R12-00580,71890000,300000
R12-00581,5070000,20000
R12-00582,50660000,150000
R12-00583,37180000,150000
R12-00584,21550000,60000
R12-00585,3150000,0
R12-00586,47210000,150000
R12-00587,57580000,150000
R12-00588,21040000,60000
R12-00589,84120000,300000
R12-00590,62390000,150000
R12-00591,23020000,60000
R12-00592,93890000,300000
R12-00593,24650000,60000
R12-00594,7580000,20000
R12-00595,46620000,150000
R12-00596,25300000,60000
R12-00597,35120000,150000
R12-00598,42140000,150000
R12-00599,34850000,150000
R12-00600,42510000,150000
R12-00601,23810000,60000
R12-00602,74270000,300000
R12-00603,47720000,150000
R12-00604,4330000,0
R12-00605,55580000,150000
R12-00606,90720000,300000
R12-00607,1270000,0
R12-00608,44760000,150000
R12-00609,37080000,150000
R12-00610,85710000,300000
R12-00611,48830000,150000
R12-00612,92700000,300000
R12-00613,77740000,300000
R12-00614,26920000,60000
R12-00615,14580000,40000
R12-00616,102330000,300000
R12-00617,16600000,40000
R12-00618,33220000,60000
R12-00619,7190000,20000
R12-00620,2680000,0
R12-00621,30980000,60000
R12-00622,152570000,600000
R12-00623,23360000,60000
R12-00624,30520000,60000
R12-00625,34200000,150000
R12-00626,25710000,60000
R12-00627,3880000,0
R12-00628,54220000,150000
R12-00629,13580000,40000
R12-00630,43740000,150000
R12-00631,3390000,0
R12-00632,52580000,150000
R12-00633,111450000,300000
R12-00634,2020000,0
R12-00635,11870000,40000
R12-00636,56660000,150000
R12-00637,21310000,60000
R12-00638,113300000,300000
R12-00639,2160000,0
R12-00640,84440000,300000
R12-00641,37260000,150000
R12-00642,2550000,0
R12-00643,27080000,60000
R12-00644,76150000,300000
R12-00645,122290000,300000
R12-00646,830000,0
R12-00647,15210000,40000
R12-00648,7740000,20000
R12-00649,25550000,60000
R12-00650,32240000,60000
R12-00651,5430000,20000
R12-00652,77720000,300000
R12-00653,85440000,300000
R12-00654,43310000,150000
R12-00655,96550000,300000
R12-00656,41830000,150000
R12-00657,11920000,40000
R12-00658,39190000,150000
R12-00659,52920000,150000
R12-00660,41190000,150000
R12-00661,95400000,300000
R12-00662,72520000,300000
R12-00663,42510000,150000
R12-00664,34280000,150000
R12-00665,87840000,300000
R12-00666,200000,0
R12-00667,45150000,150000
R12-00668,1730000,0
R12-00669,20650000,60000
R12-00670,5420000,20000
R12-00671,16390000,40000
R12-00672,2780000,0
R12-00673,12630000,40000
R12-00674,22470000,60000
R12-00675,4100000,0
R12-00676,3090000,0
R12-00677,2460000,0
R12-00678,73540000,300000
R12-00679,60440000,150000
R12-00680,54310000,150000
R12-00681,28290000,60000
R12-00682,72580000,300000
R12-00683,1900000,0
R12-00684,86330000,300000
R12-00685,74080000,300000
R12-00686,32410000,60000
R12-00687,57250000,150000
R12-00688,27230000,60000
R12-00689,81630000,300000
R12-00690,72250000,300000
R12-00691,42460000,150000
R12-00692,3580000,0
R12-00693,22410000,60000
R12-00694,54080000,150000
R12-00695,24200000,60000
R12-00696,65860000,150000
R12-00697,106950000,300000
R12-00698,62440000,150000
R12-00699,11260000,40000
R12-00700,44760000,150000
R12-00701,31110000,60000
R12-00702,860000,0
R12-00703,25020000,60000
R12-00704,32230000,60000
R12-00705,1780000,0
R12-00706,102080000,300000
R12-00707,2390000,0
R12-00708,45630000,150000
R12-00709,23140000,60000
R12-00710,12170000,40000
R12-00711,95000000,300000
R12-00712,31520000,60000
R12-00713,36340000,150000
R12-00714,45870000,150000
R12-00715,62440000,150000
R12-00716,45640000,150000
R12-00717,8390000,20000
R12-00718,42770000,150000
R12-00719,78740000,300000
R12-00720,44810000,150000
R12-00721,26330000,60000
R12-00722,24320000,60000
R12-00723,90550000,300000
R12-00724,75060000,300000
R12-00725,53850000,150000
R12-00726,67370000,300000
R12-00727,141340000,600000
R12-00728,52470000,150000
R12-00729,22970000,60000
R12-00730,51530000,150000
R12-00731,55230000,150000
R12-00732,3540000,0
R12-00733,122100000,300000
R12-00734,54670000,150000
R12-00735,5180000,20000
R12-00736,44530000,150000
R12-00737,22660000,60000
R12-00738,62140000,150000
R12-00739,56870000,150000
R12-00740,23040000,60000
R12-00741,11730000,40000
R12-00742,18800000,40000
R12-00743,54150000,150000
R12-00744,36580000,150000
R12-00745,25130000,60000
R12-00746,65480000,150000
R12-00747,103090000,300000
R12-00748,40680000,150000
R12-00749,21690000,60000
R12-00750,47930000,150000
R12-00751,83180000,300000
R12-00752,37360000,150000
R12-00753,73780000,300000
R12-00754,25950000,60000
R12-00755,21990000,60000
R12-00756,33550000,150000
R12-00757,24860000,60000
R12-00758,150470000,600000
R12-00759,45290000,150000
R12-00760,45790000,150000
R12-00761,26850000,60000
R12-00762,23290000,60000
R12-00763,21580000,60000
R12-00764,67480000,300000
R12-00765,33000000,60000
R12-00766,38030000,150000
R12-00767,13750000,40000
R12-00768,24130000,60000
R12-00769,72890000,300000
R12-00770,41180000,150000
R12-00771,74470000,300000
R12-00772,5890000,20000
R12-00773,112280000,300000
R12-00774,28260000,60000
R12-00775,17050000,40000
R12-00776,6610000,20000
R12-00777,52500000,150000
R12-00778,42410000,150000
R12-00779,95560000,300000
R12-00780,22210000,60000
R12-00781,83980000,300000
R12-00782,2830000,0
R12-00783,7330000,20000
R12-00784,7160000,20000
R12-00785,14900000,40000
R12-00786,103150000,300000
R12-00787,43160000,150000
R12-00788,22410000,60000
R12-00789,24690000,60000
R12-00790,11130000,40000
R12-00791,23010000,60000
R12-00792,3150000,0
R12-00793,82890000,300000
R12-00794,16150000,40000
R12-00795,26220000,60000
R12-00796,34100000,150000
R12-00797,11670000,40000
R12-00798,34860000,150000
R12-00799,21120000,60000
R12-00800,23270000,60000
R12-00801,46830000,150000
R12-00802,31340000,60000
R12-00803,64440000,150000
R12-00804,21310000,60000
R12-00805,110470000,300000
R12-00806,71690000,300000
R12-00807,121370000,300000
R12-00808,20950000,60000
R12-00809,220000,0
R12-00810,31830000,60000
R12-00811,14810000,40000
R12-00812,32410000,60000
R12-00813,14810000,40000
R12-00814,15910000,40000
R12-00815,55400000,150000
R12-00816,32740000,60000
R12-00817,13090000,40000
R12-00818,11580000,40000
R12-00819,43600000,150000
R12-00820,290000,0
R12-00821,46240000,150000
R12-00822,20870000,60000
R12-00823,90910000,300000
R12-00824,26400000,60000
R12-00825,24250000,60000
R12-00826,25130000,60000
R12-00827,33320000,60000
R12-00828,35650000,150000
R12-00829,64630000,150000
R12-00830,2980000,0
R12-00831,13030000,40000
R12-00832,21910000,60000
R12-00833,62780000,150000
R12-00834,35420000,150000
R12-00835,212970000,1000000
R12-00836,51260000,150000
R12-00837,73090000,300000
R12-00838,43980000,150000
R12-00839,25310000,60000
R12-00840,31350000,60000
R12-00841,3220000,0
R12-00842,46920000,150000
R12-00843,32550000,60000
R12-00844,51610000,150000
R12-00845,41360000,150000
R12-00846,72140000,300000
R12-00847,32410000,60000
R12-00848,66980000,300000
R12-00849,57260000,150000
R12-00850,106890000,300000
R12-00851,102790000,300000
R12-00852,11560000,40000
R12-00853,87960000,300000
R12-00854,42260000,150000
R12-00855,14360000,40000
R12-00856,91130000,300000
R12-00857,3570000,0
R12-00858,30870000,60000
R12-00859,83680000,300000
R12-00860,23390000,60000
R12-00861,16180000,40000
R12-00862,33590000,150000
R12-00863,37610000,150000
R12-00864,4620000,0
R12-00865,11070000,40000
R12-00866,95000000,300000
R12-00867,92080000,300000
R12-00868,61670000,150000
R12-00869,27070000,60000
R12-00870,3390000,0
R12-00871,4190000,0
R12-00872,22190000,60000
R12-00873,30710000,60000
R12-00874,96120000,300000
R12-00875,4590000,0
R12-00876,119540000,300000
R12-00877,104370000,300000
R12-00878,41100000,150000
R12-00879,2510000,0
R12-00880,2170000,0
R12-00881,63660000,150000
R12-00882,48160000,150000
R12-00883,13130000,40000
R12-00884,5970000,20000
R12-00885,66580000,150000
R12-00886,84970000,300000
R12-00887,14810000,40000
R12-00888,74520000,300000
R12-00889,4490000,0
R12-00890,14610000,40000
R12-00891,1060000,0
R12-00892,21920000,60000
R12-00893,109360000,300000
R12-00894,82430000,300000
R12-00895,82900000,300000
R12-00896,990000,0
R12-00897,7800000,20000
R12-00898,72600000,300000
R12-00899,8630000,20000
R12-00900,17700000,40000
R12-00901,38610000,150000
R12-00902,97520000,300000
R12-00903,82480000,300000
R12-00904,35830000,150000
R12-00905,1870000,0
R12-00906,54240000,150000
R12-00907,12540000,40000
R12-00908,52210000,150000
R12-00909,13300000,40000
R12-00910,135710000,600000
R12-00911,76530000,300000
R12-00912,62370000,150000
R12-00913,56510000,150000
R12-00914,67370000,300000
R12-00915,1130000,0
R12-00916,22390000,60000
R12-00917,20930000,60000
R12-00918,24030000,60000
R12-00919,42820000,150000
R12-00920,21390000,60000
R12-00921,41420000,150000
R12-00922,13780000,40000
R12-00923,40700000,150000
R12-00924,44600000,150000
R12-00925,33980000,150000
R12-00926,145860000,600000
R12-00927,97660000,300000
R12-00928,15890000,40000
R12-00929,3210000,0
R12-00930,35310000,150000
R12-00931,22400000,60000
R12-00932,39250000,150000
R12-00933,81940000,300000
R12-00934,12770000,40000
R12-00935,22460000,60000
R12-00936,146250000,600000
R12-00937,16200000,40000
R12-00938,13490000,40000
R12-00939,132820000,300000
R12-00940,16320000,40000
R12-00941,34570000,150000
R12-00942,1400000,0
R12-00943,25220000,60000
R12-00944,61800000,150000
R12-00945,63680000,150000
R12-00946,53970000,150000
R12-00947,22130000,60000
R12-00948,24090000,60000
R12-00949,54210000,150000
R12-00950,23610000,60000
R12-00951,44350000,150000
R12-00952,54280000,150000
R12-00953,101910000,300000
R12-00954,133690000,600000
R12-00955,22510000,60000
R12-00956,132210000,300000
R12-00957,41170000,150000
R12-00958,2440000,0
R12-00959,81710000,300000
R12-00960,106970000,300000
R12-00961,46520000,150000
R12-00962,23210000,60000
R12-00963,32770000,60000
R12-00964,2060000,0
R12-00965,83210000,300000
R12-00966,40750000,150000
R12-00967,62900000,150000
R12-00968,24420000,60000
R12-00969,94940000,300000
R12-00970,2090000,0
R12-00971,94470000,300000
R12-00972,63310000,150000
R12-00973,3280000,0
R12-00974,43230000,150000
R12-00975,3220000,0
R12-00976,56900000,150000
R12-00977,59000000,150000
R12-00978,36490000,150000
R12-00979,28990000,60000
R12-00980,2050000,0
R12-00981,78070000,300000
R12-00982,51120000,150000
R12-00983,23820000,60000
R12-00984,34600000,150000
R12-00985,4850000,0
R12-00986,54780000,150000
R12-00987,5570000,20000
R12-00988,86600000,300000
R12-00989,22490000,60000
R12-00990,91360000,300000
R12-00991,105640000,300000
R12-00992,58570000,150000
R12-00993,31260000,60000
R12-00994,142640000,600000
R12-00995,12480000,40000
R12-00996,92660000,300000
R12-00997,3960000,0
R12-00998,122910000,300000
R12-00999,71700000,300000
R12-01000,84460000,300000
R12-01001,112540000,300000
R12-01002,4360000,0
R12-01003,33620000,150000
R12-01004,41230000,150000
R12-01005,33030000,60000
R12-01006,25940000,60000
R12-01007,4990000,0
R12-01008,11070000,40000
R12-01009,45240000,150000
R12-01010,42590000,150000
R12-01011,173060000,600000
R12-01012,53730000,150000
R12-01013,34220000,150000
R12-01014,12370000,40000
R12-01015,1790000,0
R12-01016,74690000,300000
R12-01017,12260000,40000
R12-01018,121740000,300000
R12-01019,14060000,40000
R12-01020,13740000,40000
R12-01021,54980000,150000
R12-01022,58940000,150000
R12-01023,11560000,40000
R12-01024,32090000,60000
R12-01025,55230000,150000
R12-01026,64880000,150000
R12-01027,34180000,150000
R12-01028,15010000,40000
R12-01029,42700000,150000
R12-01030,41050000,150000
R12-01031,22780000,60000
R12-01032,15080000,40000
R12-01033,32120000,60000
R12-01034,1830000,0
R12-01035,52840000,150000
R12-01036,54540000,150000
R12-01037,48160000,150000
R12-01038,42880000,150000
R12-01039,14960000,40000
R12-01040,76220000,300000
R12-01041,86680000,300000
R12-01042,113670000,300000
R12-01043,34950000,150000
R12-01044,25620000,60000
R12-01045,55850000,150000
R12-01046,17070000,40000
R12-01047,102120000,300000
R12-01048,63740000,150000
R12-01049,56120000,150000
R12-01050,66340000,150000
R12-01051,2730000,0
R12-01052,5830000,20000
R12-01053,53170000,150000
R12-01054,8270000,20000
R12-01055,23660000,60000
R12-01056,67110000,300000
R12-01057,2880000,0
R12-01058,22130000,60000
R12-01059,12480000,40000
R12-01060,133790000,600000
R12-01061,51890000,150000
R12-01062,890000,0
R12-01063,95880000,300000
R12-01064,8610000,20000
R12-01065,53930000,150000
R12-01066,12700000,40000
R12-01067,33200000,60000
R12-01068,72580000,300000
R12-01069,64840000,150000
R12-01070,62800000,150000
R12-01071,34330000,150000
R12-01072,132970000,300000
R12-01073,36250000,150000
R12-01074,13050000,40000
R12-01075,44580000,150000
R12-01076,62760000,150000
R12-01077,66440000,150000
R12-01078,12430000,40000
R12-01079,3860000,0
R12-01080,139070000,600000
R12-01081,85290000,300000
R12-01082,15260000,40000
