고객ID,타사이전금액,혜택금액
R07-00177,85470000,300000
R07-00178,40540000,150000
R07-00179,97030000,300000
R07-00180,3250000,0
R07-00181,94410000,300000
R07-00182,75660000,300000
R07-00183,10820000,40000
R07-00184,99860000,300000
R07-00185,4500000,0
R07-00186,86990000,300000
R07-00187,3260000,0
R07-00188,93080000,300000
R07-00189,51950000,150000
R07-00190,32420000,60000
R07-00191,32070000,60000
R07-00192,21380000,60000
R07-00193,44540000,150000
R07-00194,92020000,300000
R07-00195,3540000,0
R07-00196,35770000,150000
R07-00197,3610000,0
R07-00198,53600000,150000
R07-00199,36570000,150000
R07-00200,75560000,300000
R07-00201,2630000,0
R07-00202,78240000,300000
R07-00203,3810000,0
R07-00204,71670000,300000
R07-00205,91430000,300000
R07-00206,2290000,0
R07-00207,540000,0
R07-00208,103220000,300000
R07-00209,52890000,150000
R07-00210,21180000,60000
R07-00211,45130000,150000
R07-00212,14010000,40000
R07-00213,22070000,60000
R07-00214,13380000,40000
R07-00215,37270000,150000
R07-00216,26980000,60000
R07-00217,6190000,20000
R07-00218,12700000,40000
R07-00219,23970000,60000
R07-00220,73840000,300000
R07-00221,60470000,150000
R07-00222,2990000,0
R07-00223,2430000,0
R07-00224,36240000,150000
R07-00225,94890000,300000
R07-00226,26600000,60000
R07-00227,3390000,0
R07-00228,7840000,20000
R07-00229,2700000,0
R07-00230,41860000,150000
R07-00231,76380000,300000
R07-00232,45540000,150000
R07-00233,560000,0
R07-00234,34110000,150000
R07-00235,43360000,150000
R07-00236,4920000,0
R07-00237,82630000,300000
R07-00238,32270000,60000
R07-00239,25860000,60000
R07-00240,147090000,600000
R07-00241,115820000,300000
R07-00242,31310000,60000
R07-00243,45070000,150000
R07-00244,74610000,300000
R07-00245,29660000,60000
R07-00246,16800000,40000
R07-00247,86540000,300000
R07-00248,25730000,60000
R07-00249,37210000,150000
R07-00250,22500000,60000
R07-00251,14060000,40000
R07-00252,26570000,60000
R07-00253,35220000,150000
R07-00254,118330000,300000
R07-00255,12410000,40000
R07-00256,104770000,300000
R07-00257,33290000,60000
R07-00258,24440000,60000
R07-00259,60330000,150000
R07-00260,72460000,300000
R07-00261,65180000,150000
R07-00262,85210000,300000
R07-00263,7020000,20000
R07-00264,84810000,300000
R07-00265,62120000,150000
R07-00266,94100000,300000
R07-00267,72350000,300000
R07-00268,2690000,0
R07-00269,19290000,40000
R07-00270,4010000,0
R07-00271,53970000,150000
R07-00272,18110000,40000
R07-00273,32640000,60000
R07-00274,81170000,300000
R07-00275,2490000,0
R07-00276,41560000,150000
R07-00277,94920000,300000
R07-00278,95710000,300000
R07-00279,153470000,600000
R07-00280,14570000,40000
R07-00281,71990000,300000
R07-00282,32280000,60000
R07-00283,22310000,60000
R07-00284,990000,0
R07-00285,56190000,150000
R07-00286,32840000,60000
R07-00287,116750000,300000
R07-00288,56760000,150000
R07-00289,44430000,150000
R07-00290,6590000,20000
R07-00291,16440000,40000
R07-00292,70910000,300000
R07-00293,62900000,150000
R07-00294,22380000,60000
R07-00295,53200000,150000
R07-00296,27880000,60000
R07-00297,10920000,40000
R07-00298,25460000,60000
R07-00299,71640000,300000
R07-00300,12930000,40000
R07-00301,44940000,150000
R07-00302,17520000,40000
R07-00303,31380000,60000
R07-00304,4460000,0
R07-00305,52690000,150000
R07-00306,85920000,300000
R07-00307,65640000,150000
R07-00308,105640000,300000
R07-00309,75560000,300000
R07-00310,2950000,0
R07-00311,49380000,150000
R07-00312,1350000,0
R07-00313,2920000,0
R07-00314,51860000,150000
R07-00315,2880000,0
R07-00316,41510000,150000
R07-00317,102670000,300000
R07-00318,51060000,150000
R07-00319,115750000,300000
R07-00320,4910000,0
R07-00321,73510000,300000
R07-00322,12050000,40000
R07-00323,31330000,60000
R07-00324,92820000,300000
R07-00325,20960000,60000
R07-00326,53420000,150000
R07-00327,53250000,150000
R07-00328,52420000,150000
R07-00329,37060000,150000
R07-00330,31490000,60000
R07-00331,32460000,60000
R07-00332,52780000,150000
R07-00333,84280000,300000
R07-00334,32670000,60000
R07-00335,5550000,20000
R07-00336,1880000,0
R07-00337,134830000,600000
R07-00338,102300000,300000
R07-00339,86430000,300000
R07-00340,102780000,300000
R07-00341,21780000,60000
R07-00342,52310000,150000
R07-00343,56180000,150000
R07-00344,57720000,150000
R07-00345,31100000,60000
R07-00346,52390000,150000
R07-00347,22310000,60000
R07-00348,6740000,20000
R07-00349,7410000,20000
R07-00350,44950000,150000
R07-00351,91000000,300000
R07-00352,42310000,150000
R07-00353,127510000,300000
R07-00354,34050000,150000
R07-00355,32570000,60000
R07-00356,22700000,60000
R07-00357,43230000,150000
R07-00358,3640000,0
R07-00359,5060000,20000
R07-00360,21750000,60000
R07-00361,58430000,150000
R07-00362,8630000,20000
R07-00363,25190000,60000
R07-00364,32600000,60000
R07-00365,33970000,150000
R07-00366,13380000,40000
R07-00367,18940000,40000
R07-00368,90550000,300000
R07-00369,22940000,60000
R07-00370,57590000,150000
R07-00371,34980000,150000
R07-00372,23860000,60000
R07-00373,13870000,40000
R07-00374,16640000,40000
R07-00375,81230000,300000
R07-00376,24640000,60000
R07-00377,3120000,0
R07-00378,4930000,0
R07-00379,5180000,20000
R07-00380,41130000,150000
R07-00381,17150000,40000
R07-00382,15510000,40000
R07-00383,63650000,150000
R07-00384,47430000,150000
R07-00385,47950000,150000
R07-00386,21150000,60000
R07-00387,34960000,150000
R07-00388,38000000,150000
R07-00389,22700000,60000
R07-00390,35820000,150000
R07-00391,23510000,60000
R07-00392,36910000,150000
R07-00393,2210000,0
R07-00394,1920000,0
R07-00395,33120000,60000
R07-00396,46530000,150000
R07-00397,46190000,150000
R07-00398,2750000,0
R07-00399,93430000,300000
R07-00400,46040000,150000
R07-00401,92290000,300000
R07-00402,111830000,300000
R07-00403,72170000,300000
R07-00404,4170000,0
R07-00405,42820000,150000
R07-00406,87830000,300000
R07-00407,42030000,150000
R07-00408,71650000,300000
R07-00409,33840000,150000
R07-00410,1890000,0
R07-00411,74280000,300000
R07-00412,65160000,150000
R07-00413,115110000,300000
R07-00414,83760000,300000
R07-00415,24580000,60000
R07-00416,37390000,150000
R07-00417,26800000,60000
R07-00418,8570000,20000
R07-00419,82940000,300000
R07-00420,33210000,60000
R07-00421,36340000,150000
R07-00422,82850000,300000
R07-00423,17300000,40000
R07-00424,34060000,150000
R07-00425,6630000,20000
R07-00426,17260000,40000
R07-00427,23240000,60000
R07-00428,53450000,150000
R07-00429,34890000,150000
R07-00430,113870000,300000
R07-00431,51640000,150000
R07-00432,40510000,150000
R07-00433,106310000,300000
R07-00434,55310000,150000
R07-00435,64940000,150000
R07-00436,21520000,60000
R07-00437,115140000,300000
R07-00438,123590000,300000
R07-00439,63670000,150000
R07-00440,82550000,300000
R07-00441,83790000,300000
R07-00442,23530000,60000
R07-00443,55260000,150000
R07-00444,83380000,300000
R07-00445,62010000,150000
R07-00446,46290000,150000
R07-00447,20570000,60000
R07-00448,31040000,60000
R07-00449,64970000,150000
R07-00450,47130000,150000
R07-00451,7980000,20000
R07-00452,910000,0
R07-00453,26260000,60000
R07-00454,102160000,300000
R07-00455,30720000,60000
R07-00456,64100000,150000
R07-00457,16400000,40000
R07-00458,84250000,300000
R07-00459,33150000,60000
R07-00460,63730000,150000
R07-00461,57920000,150000
R07-00462,52580000,150000
R07-00463,14140000,40000
R07-00464,21480000,60000
R07-00465,56540000,150000
R07-00466,20840000,60000
R07-00467,133470000,600000
R07-00468,16200000,40000
R07-00469,71760000,300000
R07-00470,82430000,300000
R07-00471,27190000,60000
R07-00472,63340000,150000
R07-00473,72300000,300000
R07-00474,77790000,300000
R07-00475,36500000,150000
R07-00476,49420000,150000
R07-00477,54920000,150000
R07-00478,15090000,40000
R07-00479,45690000,150000
R07-00480,63840000,150000
R07-00481,23960000,60000
R07-00482,105220000,300000
R07-00483,3510000,0
R07-00484,130940000,300000
R07-00485,10460000,40000
R07-00486,470000,0
R07-00487,51840000,150000
R07-00488,43300000,150000
R07-00489,33210000,60000
R07-00490,33530000,150000
R07-00491,41480000,150000
R07-00492,2570000,0
R07-00493,66960000,300000
R07-00494,51340000,150000
R07-00495,41140000,150000
R07-00496,66270000,150000
R07-00497,17350000,40000
R07-00498,24490000,60000
R07-00499,33230000,60000
R07-00500,4950000,0
R07-00501,113020000,300000
R07-00502,2290000,0
R07-00503,2790000,0
R07-00504,22270000,60000
R07-00505,52880000,150000
R07-00506,72380000,300000
R07-00507,22700000,60000
R07-00508,33540000,150000
R07-00509,32280000,60000
R07-00510,15110000,40000
R07-00511,22710000,60000
R07-00512,330000,0
R07-00513,37070000,150000
R07-00514,24280000,60000
R07-00515,21540000,60000
R07-00516,6900000,20000
R07-00517,1270000,0
R07-00518,81700000,300000
R07-00519,93920000,300000
R07-00520,13120000,40000
R07-00521,52060000,150000
R07-00522,73340000,300000
R07-00523,8750000,20000
R07-00524,12950000,40000
R07-00525,4100000,0
R07-00526,24300000,60000
R07-00527,21310000,60000
R07-00528,60700000,150000
R07-00529,65890000,150000
R07-00530,21530000,60000
R07-00531,28490000,60000
R07-00532,71730000,300000
R07-00533,84400000,300000
R07-00534,41890000,150000
R07-00535,31160000,60000
R07-00536,72260000,300000
R07-00537,10830000,40000
R07-00538,3520000,0
R07-00539,80160000,300000
R07-00540,43190000,150000
R07-00541,22130000,60000
R07-00542,124350000,300000
R07-00543,1630000,0
R07-00544,44790000,150000
R07-00545,23930000,60000
R07-00546,85640000,300000
R07-00547,43160000,150000
R07-00548,17960000,40000
R07-00549,93740000,300000
R07-00550,15990000,40000
R07-00551,8230000,20000
R07-00552,4900000,0
R07-00553,32990000,60000
R07-00554,44470000,150000
R07-00555,11780000,40000
R07-00556,53150000,150000
R07-00557,3620000,0
R07-00558,7770000,20000
R07-00559,880000,0
R07-00560,33060000,60000
R07-00561,43210000,150000
R07-00562,13660000,40000
R07-00563,26660000,60000
R07-00564,36290000,150000
R07-00565,24730000,60000
R07-00566,114650000,300000
R07-00567,14400000,40000
R07-00568,73410000,300000
R07-00569,2480000,0
R07-00570,82830000,300000
R07-00571,63670000,150000
R07-00572,55460000,150000
R07-00573,35520000,150000
R07-00574,40330000,150000
R07-00575,62120000,150000
R07-00576,56140000,150000
R07-00577,320000,0
R07-00578,12860000,40000
R07-00579,45230000,150000
R07-00580,2870000,0
R07-00581,3050000,0
R07-00582,11830000,40000
R07-00583,32860000,60000
R07-00584,1960000,0
R07-00585,7380000,20000
R07-00586,20350000,60000
R07-00587,31270000,60000
R07-00588,44790000,150000
R07-00589,84580000,300000
R07-00590,92180000,300000
R07-00591,8750000,20000
R07-00592,56460000,150000
R07-00593,56690000,150000
R07-00594,23160000,60000
R07-00595,105250000,300000
R07-00596,2250000,0
R07-00597,57980000,150000
R07-00598,1180000,0
R07-00599,15710000,40000
R07-00600,52480000,150000
R07-00601,21750000,60000
R07-00602,17220000,40000
R07-00603,12640000,40000
R07-00604,115500000,300000
R07-00605,64650000,150000
R07-00606,72360000,300000
R07-00607,43390000,150000
R07-00608,12230000,40000
R07-00609,12580000,40000
R07-00610,15960000,40000
R07-00611,92200000,300000
R07-00612,67430000,300000
R07-00613,4950000,0
R07-00614,26670000,60000
R07-00615,82170000,300000
R07-00616,53800000,150000
R07-00617,23470000,60000
R07-00618,22080000,60000
R07-00619,13310000,40000
R07-00620,13880000,40000
R07-00621,4390000,0
R07-00622,48980000,150000
R07-00623,22550000,60000
R07-00624,3480000,0
R07-00625,32530000,60000
R07-00626,28470000,60000
R07-00627,153240000,600000
R07-00628,4690000,0
R07-00629,35410000,150000
R07-00630,50630000,150000
R07-00631,16150000,40000
R07-00632,22410000,60000
R07-00633,14220000,40000
R07-00634,5610000,20000
R07-00635,42070000,150000
R07-00636,15080000,40000
R07-00637,2770000,0
R07-00638,12220000,40000
R07-00639,68530000,300000
R07-00640,20890000,60000
R07-00641,33490000,150000
R07-00642,35100000,150000
R07-00643,20150000,60000
R07-00644,18630000,40000
R07-00645,15460000,40000
R07-00646,53710000,150000
R07-00647,31350000,60000
R07-00648,11920000,40000
R07-00649,73300000,300000
R07-00650,94080000,300000
R07-00651,4410000,0
R07-00652,120780000,300000
R07-00653,140860000,600000
R07-00654,47270000,150000
R07-00655,71960000,300000
R07-00656,6660000,20000
R07-00657,6270000,20000
R07-00658,11030000,40000
R07-00659,221660000,1000000
R07-00660,27040000,60000
R07-00661,126620000,300000
R07-00662,13010000,40000
R07-00663,63740000,150000
R07-00664,226710000,1000000
R07-00665,3840000,0
R07-00666,91390000,300000
R07-00667,13670000,40000
R07-00668,31420000,60000
R07-00669,5860000,20000
R07-00670,42650000,150000
R07-00671,23930000,60000
R07-00672,900000,0
R07-00673,65970000,150000
R07-00674,26180000,60000
R07-00675,140530000,600000
R07-00676,21370000,60000
R07-00677,5570000,20000
R07-00678,6490000,20000
R07-00679,13840000,40000
R07-00680,7590000,20000
R07-00681,40960000,150000
R07-00682,20400000,60000
R07-00683,14070000,40000
R07-00684,8160000,20000
R07-00685,115860000,300000
R07-00686,12090000,40000
R07-00687,94030000,300000
R07-00688,33210000,60000
R07-00689,38160000,150000
R07-00690,1820000,0
R07-00691,4040000,0
R07-00692,1270000,0
R07-00693,43740000,150000
R07-00694,56870000,150000
R07-00695,3120000,0
R07-00696,16100000,40000
R07-00697,2140000,0
R07-00698,32290000,60000
R07-00699,124300000,300000
R07-00700,174010000,600000
R07-00701,61910000,150000
R07-00702,85680000,300000
R07-00703,46580000,150000
R07-00704,21010000,60000
R07-00705,43380000,150000
R07-00706,21540000,60000
R07-00707,22930000,60000
R07-00708,87040000,300000
R07-00709,39040000,150000
R07-00710,25620000,60000
R07-00711,55310000,150000
R07-00712,43010000,150000
R07-00713,4980000,0
R07-00714,80930000,300000
R07-00715,108010000,300000
R07-00716,2180000,0
R07-00717,21580000,60000
R07-00718,52580000,150000
R07-00719,10810000,40000
R07-00720,56470000,150000
R07-00721,44340000,150000
R07-00722,34120000,150000
R07-00723,4590000,0
R07-00724,61810000,150000
R07-00725,22480000,60000
R07-00726,92570000,300000
R07-00727,5880000,20000
R07-00728,65270000,150000
R07-00729,35650000,150000
R07-00730,5200000,20000
R07-00731,25240000,60000
R07-00732,42000000,150000
R07-00733,72520000,300000
R07-00734,27910000,60000
R07-00735,29290000,60000
R07-00736,24700000,60000
R07-00737,25620000,60000
R07-00738,4040000,0
R07-00739,35810000,150000
R07-00740,58800000,150000
R07-00741,39010000,150000
R07-00742,25980000,60000
R07-00743,22240000,60000
R07-00744,4760000,0
R07-00745,32810000,60000
R07-00746,72350000,300000
R07-00747,44980000,150000
R07-00748,2510000,0
R07-00749,107610000,300000
R07-00750,27280000,60000
R07-00751,32970000,60000
R07-00752,5790000,20000
R07-00753,2750000,0
R07-00754,62440000,150000
R07-00755,83190000,300000
R07-00756,73500000,300000
R07-00757,64720000,150000
R07-00758,11850000,40000
R07-00759,22860000,60000
R07-00760,35910000,150000
R07-00761,61730000,150000
R07-00762,73490000,300000
R07-00763,5260000,20000
R07-00764,32150000,60000
R07-00765,74020000,300000
R07-00766,13850000,40000
R07-00767,71820000,300000
R07-00768,12240000,40000
R07-00769,33100000,60000
R07-00770,1030000,0
R07-00771,86440000,300000
R07-00772,37910000,150000
R07-00773,27650000,60000
R07-00774,57670000,150000
R07-00775,2250000,0
R07-00776,92010000,300000
R07-00777,33760000,150000
R07-00778,10830000,40000
R07-00779,46510000,150000
R07-00780,96370000,300000
R07-00781,35840000,150000
R07-00782,28880000,60000
R07-00783,73510000,300000
R07-00784,22120000,60000
R07-00785,22770000,60000
R07-00786,24210000,60000
R07-00787,23870000,60000
R07-00788,102410000,300000
R07-00789,65940000,150000
R07-00790,11490000,40000
R07-00791,3090000,0
R07-00792,52910000,150000
R07-00793,30960000,60000
R07-00794,33660000,150000
R07-00795,23210000,60000
R07-00796,86290000,300000
R07-00797,43760000,150000
R07-00798,105930000,300000
R07-00799,8670000,20000
R07-00800,34210000,150000
R07-00801,2520000,0
R07-00802,11770000,40000
R07-00803,4010000,0
R07-00804,2030000,0
R07-00805,81380000,300000
R07-00806,42890000,150000
R07-00807,37590000,150000
R07-00808,108970000,300000
R07-00809,12040000,40000
R07-00810,36530000,150000
R07-00811,11830000,40000
R07-00812,71980000,300000
R07-00813,60330000,150000
R07-00814,12850000,40000
R07-00815,14440000,40000
R07-00816,92830000,300000
R07-00817,11930000,40000
R07-00818,74330000,300000
R07-00819,93460000,300000
R07-00820,13630000,40000
R07-00821,46020000,150000
R07-00822,15710000,40000
R07-00823,34990000,150000
R07-00824,23700000,60000
R07-00825,1990000,0
R07-00826,81350000,300000
R07-00827,67830000,300000
R07-00828,65970000,150000
R07-00829,41770000,150000
R07-00830,45100000,150000
R07-00831,6210000,20000
R07-00832,7010000,20000
R07-00833,18550000,40000
R07-00834,72010000,300000
R07-00835,63380000,150000
R07-00836,64520000,150000
R07-00837,72310000,300000
R07-00838,11420000,40000
R07-00839,94200000,300000
R07-00840,54950000,150000
R07-00841,7750000,20000
R07-00842,62220000,150000
R07-00843,21090000,60000
R07-00844,12900000,40000
R07-00845,4090000,0
R07-00846,32730000,60000
R07-00847,15010000,40000
R07-00848,75240000,300000
R07-00849,25050000,60000
R07-00850,72760000,300000
R07-00851,42260000,150000
R07-00852,47180000,150000
R07-00853,23070000,60000
R07-00854,83880000,300000
R07-00855,2050000,0
R07-00856,31720000,60000
R07-00857,43410000,150000
R07-00858,54480000,150000
R07-00859,8800000,20000
R07-00860,82350000,300000
R07-00861,40530000,150000
R07-00862,6890000,20000
R07-00863,39260000,150000
R07-00864,81100000,300000
R07-00865,61980000,150000
R07-00866,43590000,150000
R07-00867,70640000,300000
R07-00868,50690000,150000
R07-00869,20130000,60000
R07-00870,124430000,300000
R07-00871,74510000,300000
R07-00872,61920000,150000
R07-00873,54440000,150000
R07-00874,26840000,60000
R07-00875,88470000,300000
R07-00876,560000,0
R07-00877,102430000,300000
R07-00878,42660000,150000
R07-00879,42060000,150000
R07-00880,23490000,60000
R07-00881,34310000,150000
R07-00882,51270000,150000
R07-00883,96130000,300000
R07-00884,36790000,150000
R07-00885,135580000,600000
R07-00886,13970000,40000
R07-00887,83980000,300000
R07-00888,35360000,150000
R07-00889,8680000,20000
R07-00890,44160000,150000
R07-00891,57360000,150000
R07-00892,42580000,150000
R07-00893,62670000,150000
R07-00894,70870000,300000
R07-00895,138310000,600000
R07-00896,3930000,0
R07-00897,55120000,150000
R07-00898,125370000,300000
R07-00899,36390000,150000
R07-00900,33800000,150000
R07-00901,43860000,150000
R07-00902,37430000,150000
R07-00903,36170000,150000
R07-00904,14090000,40000
R07-00905,6170000,20000
R07-00906,107470000,300000
R07-00907,33820000,150000
R07-00908,4560000,0
R07-00909,41570000,150000
R07-00910,14180000,40000
R07-00911,21740000,60000
R07-00912,92280000,300000
R07-00913,41910000,150000
R07-00914,224600000,1000000
R07-00915,48760000,150000
R07-00916,6170000,20000
R07-00917,14040000,40000
R07-00918,102030000,300000
R07-00919,83470000,300000
R07-00920,37600000,150000
R07-00921,53530000,150000
R07-00922,63160000,150000
R07-00923,51230000,150000
R07-00924,54520000,150000
R07-00925,83310000,300000
R07-00926,98230000,300000
R07-00927,6740000,20000
R07-00928,131200000,300000
R07-00929,16210000,40000
R07-00930,81030000,300000
R07-00931,4930000,0
R07-00932,64020000,150000
R07-00933,3000000,0
R07-00934,25620000,60000
R07-00935,55670000,150000
R07-00936,11360000,40000
R07-00937,84050000,300000
R07-00938,54930000,150000
R07-00939,18980000,40000
R07-00940,35500000,150000
R07-00941,72590000,300000
R07-00942,72230000,300000
R07-00943,4920000,0
R07-00944,7220000,20000
R07-00945,66640000,150000
R07-00946,42400000,150000
R07-00947,1170000,0
R07-00948,14090000,40000
R07-00949,73340000,300000
R07-00950,43140000,150000
R07-00951,1890000,0
R07-00952,20060000,60000
R07-00953,42680000,150000
R07-00954,25090000,60000
R07-00955,24670000,60000
R07-00956,25350000,60000
R07-00957,16400000,40000
R07-00958,11040000,40000
R07-00959,62040000,150000
R07-00960,56640000,150000
R07-00961,23740000,60000
R07-00962,20860000,60000
R07-00963,20650000,60000
R07-00964,114920000,300000
R07-00965,54160000,150000
R07-00966,20280000,60000
R07-00967,74460000,300000
R07-00968,22020000,60000
R07-00969,55970000,150000
R07-00970,25020000,60000
R07-00971,75710000,300000
R07-00972,13030000,40000
R07-00973,1450000,0
R07-00974,3250000,0
R07-00975,43750000,150000
R07-00976,35460000,150000
R07-00977,31730000,60000
R07-00978,74020000,300000
R07-00979,30520000,60000
R07-00980,12810000,40000
R07-00981,31980000,60000
R07-00982,83360000,300000
R07-00983,56130000,150000
R07-00984,63460000,150000
R07-00985,45960000,150000
R07-00986,35850000,150000
R07-00987,86010000,300000
R07-00988,6200000,20000
R07-00989,155190000,600000
R07-00990,1890000,0
R07-00991,100590000,300000
R07-00992,81460000,300000
R07-00993,31100000,60000
R07-00994,3470000,0
R07-00995,13320000,40000
R07-00996,2020000,0
R07-00997,13970000,40000
R07-00998,54470000,150000
R07-00999,21570000,60000
R07-01000,111760000,300000
R07-01001,4720000,0
R07-01002,45300000,150000
R07-01003,2910000,0
R07-01004,6350000,20000
R07-01005,35680000,150000
R07-01006,57270000,150000
R07-01007,71990000,300000
R07-01008,21790000,60000
R07-01009,45720000,150000
R07-01010,81890000,300000
R07-01011,82800000,300000
R07-01012,2310000,0
R07-01013,12770000,40000
R07-01014,21450000,60000
R07-01015,22140000,60000
R07-01016,41480000,150000
R07-01017,54780000,150000
R07-01018,11820000,40000
R07-01019,4980000,0
R07-01020,4600000,0
R07-01021,36380000,150000
R07-01022,45480000,150000
R07-01023,54280000,150000
R07-01024,21970000,60000
R07-01025,10920000,40000
R07-01026,24060000,60000
R07-01027,77720000,300000
R07-01028,73310000,300000
R07-01029,23060000,60000
R07-01030,45190000,150000
R07-01031,62880000,150000
R07-01032,6000000,20000
R07-01033,55730000,150000
R07-01034,51490000,150000
R07-01035,5210000,20000
R07-01036,17700000,40000
R07-01037,33140000,60000
R07-01038,53150000,150000
R07-01039,46740000,150000
R07-01040,101060000,300000
R07-01041,22130000,60000
R07-01042,114030000,300000
R07-01043,11520000,40000
R07-01044,12680000,40000
R07-01045,44720000,150000
R07-01046,3890000,0
R07-01047,23160000,60000
R07-01048,3030000,0
R07-01049,11550000,40000
R07-01050,44320000,150000
R07-01051,73880000,300000
R07-01052,770000,0
R07-01053,3060000,0
R07-01054,36450000,150000
R07-01055,10970000,40000
R07-01056,24330000,60000
R07-01057,2400000,0
R07-01058,40610000,150000
R07-01059,154180000,600000
R07-01060,55040000,150000
R07-01061,35220000,150000
R07-01062,40750000,150000
R07-01063,47870000,150000
R07-01064,1500000,0
R07-01065,61790000,150000
R07-01066,74150000,300000
R07-01067,58460000,150000
R07-01068,22140000,60000
R07-01069,42320000,150000
R07-01070,34170000,150000
R07-01071,26450000,60000
R07-01072,40780000,150000
R07-01073,61870000,150000
R07-01074,22040000,60000
R07-01075,102590000,300000
R07-01076,91440000,300000
R07-01077,82160000,300000
R07-01078,44560000,150000
R07-01079,42840000,150000
R07-01080,24730000,60000
R07-01081,47930000,150000
R07-01082,126110000,300000
R07-01083,72320000,300000
