고객ID,타사이전금액,혜택금액
R19-00578,52450000,150000
R19-00579,6510000,20000
R19-00580,4860000,0
R19-00581,75560000,300000
R19-00582,34380000,150000
R19-00583,53420000,150000
R19-00584,32840000,60000
R19-00585,31960000,60000
R19-00586,25680000,60000
R19-00587,17620000,40000
R19-00588,33050000,60000
R19-00589,84700000,300000
R19-00590,4890000,0
R19-00591,15390000,40000
R19-00592,22930000,60000
R19-00593,77370000,300000
R19-00594,37430000,150000
R19-00595,10680000,40000
R19-00596,46510000,150000
R19-00597,13410000,40000
R19-00598,2850000,0
R19-00599,31080000,60000
R19-00600,34530000,150000
R19-00601,3870000,0
R19-00602,61760000,150000
R19-00603,83490000,300000
R19-00604,25780000,60000
R19-00605,66670000,300000
R19-00606,63190000,150000
R19-00607,12160000,40000
R19-00608,35440000,150000
R19-00609,13740000,40000
R19-00610,32990000,60000
R19-00611,55310000,150000
R19-00612,33140000,60000
R19-00613,23470000,60000
R19-00614,21960000,60000
R19-00615,73400000,300000
R19-00616,62020000,150000
R19-00617,42160000,150000
R19-00618,16400000,40000
R19-00619,11310000,40000
R19-00620,1640000,0
R19-00621,13250000,40000
R19-00622,28170000,60000
R19-00623,2910000,0
R19-00624,17890000,40000
R19-00625,1860000,0
R19-00626,43230000,150000
R19-00627,15640000,40000
R19-00628,31540000,60000
R19-00629,32170000,60000
R19-00630,41960000,150000
R19-00631,23780000,60000
R19-00632,37800000,150000
R19-00633,44390000,150000
R19-00634,22430000,60000
R19-00635,31330000,60000
R19-00636,63790000,150000
R19-00637,85970000,300000
R19-00638,23470000,60000
R19-00639,105360000,300000
R19-00640,42530000,150000
R19-00641,32500000,60000
R19-00642,42910000,150000
R19-00643,127700000,300000
R19-00644,58090000,150000
R19-00645,101410000,300000
R19-00646,62330000,150000
R19-00647,63380000,150000
R19-00648,65680000,150000
R19-00649,2330000,0
R19-00650,95750000,300000
R19-00651,32900000,60000
R19-00652,14660000,40000
R19-00653,14710000,40000
R19-00654,52860000,150000
R19-00655,67540000,300000
R19-00656,26300000,60000
R19-00657,71360000,300000
R19-00658,113880000,300000
R19-00659,58750000,150000
R19-00660,63620000,150000
R19-00661,50810000,150000
R19-00662,93960000,300000
R19-00663,23630000,60000
R19-00664,134600000,600000
R19-00665,15020000,40000
R19-00666,44050000,150000
R19-00667,13550000,40000
R19-00668,11830000,40000
R19-00669,15960000,40000
R19-00670,71570000,300000
R19-00671,29350000,60000
R19-00672,2820000,0
R19-00673,132550000,300000
R19-00674,11420000,40000
R19-00675,24730000,60000
R19-00676,52190000,150000
R19-00677,66760000,300000
R19-00678,11710000,40000
R19-00679,73360000,300000
R19-00680,44290000,150000
R19-00681,55350000,150000
R19-00682,7120000,20000
R19-00683,22730000,60000
R19-00684,64220000,150000
R19-00685,13780000,40000
R19-00686,3120000,0
R19-00687,23510000,60000
R19-00688,65540000,150000
R19-00689,2100000,0
R19-00690,11100000,40000
R19-00691,85140000,300000
R19-00692,2150000,0
R19-00693,62050000,150000
R19-00694,147940000,600000
R19-00695,91280000,300000
R19-00696,4300000,0
R19-00697,73730000,300000
R19-00698,10930000,40000
R19-00699,43760000,150000
R19-00700,11830000,40000
R19-00701,3880000,0
R19-00702,147700000,600000
R19-00703,14810000,40000
R19-00704,105000000,300000
R19-00705,64860000,150000
R19-00706,36340000,150000
R19-00707,88930000,300000
R19-00708,13460000,40000
R19-00709,53010000,150000
R19-00710,30140000,60000
R19-00711,36300000,150000
R19-00712,420000,0
R19-00713,43680000,150000
R19-00714,3080000,0
R19-00715,74320000,300000
R19-00716,111950000,300000
R19-00717,2690000,0
R19-00718,31880000,60000
R19-00719,7080000,20000
R19-00720,25070000,60000
R19-00721,71240000,300000
R19-00722,88100000,300000
R19-00723,31860000,60000
R19-00724,122950000,300000
R19-00725,34930000,150000
R19-00726,13400000,40000
R19-00727,103500000,300000
R19-00728,48400000,150000
R19-00729,52930000,150000
R19-00730,72290000,300000
R19-00731,2020000,0
R19-00732,29470000,60000
R19-00733,93000000,300000
R19-00734,108160000,300000
R19-00735,53690000,150000
R19-00736,54680000,150000
R19-00737,14160000,40000
R19-00738,34640000,150000
R19-00739,67260000,300000
R19-00740,20350000,60000
R19-00741,41700000,150000
R19-00742,22740000,60000
R19-00743,1920000,0
R19-00744,13540000,40000
R19-00745,25420000,60000
R19-00746,23020000,60000
R19-00747,15180000,40000
R19-00748,48030000,150000
R19-00749,123350000,300000
R19-00750,11240000,40000
R19-00751,8640000,20000
R19-00752,23160000,60000
R19-00753,45680000,150000
R19-00754,13100000,40000
R19-00755,87990000,300000
R19-00756,82660000,300000
R19-00757,152340000,600000
R19-00758,45990000,150000
R19-00759,154090000,600000
R19-00760,1620000,0
R19-00761,11550000,40000
R19-00762,24240000,60000
R19-00763,62090000,150000
R19-00764,37330000,150000
R19-00765,25900000,60000
R19-00766,82340000,300000
R19-00767,28920000,60000
R19-00768,1080000,0
R19-00769,62640000,150000
R19-00770,1060000,0
R19-00771,82970000,300000
R19-00772,92240000,300000
R19-00773,32580000,60000
R19-00774,4870000,0
R19-00775,380000,0
R19-00776,11200000,40000
R19-00777,221490000,1000000
R19-00778,33450000,150000
R19-00779,91640000,300000
R19-00780,24980000,60000
R19-00781,24590000,60000
R19-00782,62640000,150000
R19-00783,45710000,150000
R19-00784,31960000,60000
R19-00785,30340000,60000
R19-00786,127190000,300000
R19-00787,32060000,60000
R19-00788,5960000,20000
R19-00789,14110000,40000
R19-00790,13620000,40000
R19-00791,55250000,150000
R19-00792,4980000,0
R19-00793,21140000,60000
R19-00794,63620000,150000
R19-00795,50960000,150000
R19-00796,34660000,150000
R19-00797,27960000,60000
R19-00798,7380000,20000
R19-00799,11620000,40000
R19-00800,3660000,0
R19-00801,22320000,60000
R19-00802,25470000,60000
R19-00803,32300000,60000
R19-00804,14280000,40000
R19-00805,62180000,150000
R19-00806,46690000,150000
R19-00807,5760000,20000
R19-00808,5310000,20000
R19-00809,2040000,0
R19-00810,25540000,60000
R19-00811,15630000,40000
R19-00812,23500000,60000
R19-00813,38370000,150000
R19-00814,25560000,60000
R19-00815,17820000,40000
R19-00816,3710000,0
R19-00817,2120000,0
R19-00818,18070000,40000
R19-00819,25940000,60000
R19-00820,82200000,300000
R19-00821,5060000,20000
R19-00822,37070000,150000
R19-00823,68410000,300000
R19-00824,2820000,0
R19-00825,32810000,60000
R19-00826,41380000,150000
R19-00827,34200000,150000
R19-00828,5360000,20000
R19-00829,45270000,150000
R19-00830,11960000,40000
R19-00831,107000000,300000
R19-00832,13390000,40000
R19-00833,3310000,0
R19-00834,3300000,0
R19-00835,40620000,150000
R19-00836,6420000,20000
R19-00837,72750000,300000
R19-00838,61260000,150000
R19-00839,66820000,300000
R19-00840,52750000,150000
R19-00841,36200000,150000
R19-00842,51260000,150000
R19-00843,53110000,150000
R19-00844,13760000,40000
R19-00845,74960000,300000
R19-00846,54890000,150000
R19-00847,46950000,150000
R19-00848,72120000,300000
R19-00849,83260000,300000
R19-00850,1260000,0
R19-00851,3580000,0
R19-00852,14530000,40000
R19-00853,24620000,60000
R19-00854,36080000,150000
R19-00855,10180000,40000
R19-00856,72980000,300000
R19-00857,26800000,60000
R19-00858,24320000,60000
R19-00859,5070000,20000
R19-00860,44680000,150000
R19-00861,27970000,60000
R19-00862,92790000,300000
R19-00863,26620000,60000
R19-00864,52180000,150000
R19-00865,33340000,150000
R19-00866,14190000,40000
R19-00867,42280000,150000
R19-00868,38700000,150000
R19-00869,42400000,150000
R19-00870,31660000,60000
R19-00871,22860000,60000
R19-00872,33580000,150000
R19-00873,21300000,60000
R19-00874,83050000,300000
R19-00875,43040000,150000
R19-00876,4250000,0
R19-00877,86690000,300000
R19-00878,32660000,60000
R19-00879,63260000,150000
R19-00880,16670000,40000
R19-00881,58400000,150000
R19-00882,14630000,40000
R19-00883,83950000,300000
R19-00884,14130000,40000
R19-00885,2790000,0
R19-00886,42530000,150000
R19-00887,45920000,150000
R19-00888,74720000,300000
R19-00889,25040000,60000
R19-00890,54610000,150000
R19-00891,7030000,20000
R19-00892,71150000,300000
R19-00893,3620000,0
R19-00894,53920000,150000
R19-00895,24760000,60000
R19-00896,32610000,60000
R19-00897,14200000,40000
R19-00898,94580000,300000
R19-00899,95660000,300000
R19-00900,31480000,60000
R19-00901,76460000,300000
R19-00902,3030000,0
R19-00903,32960000,60000
R19-00904,12690000,40000
R19-00905,32270000,60000
R19-00906,26320000,60000
R19-00907,90790000,300000
R19-00908,61580000,150000
R19-00909,42190000,150000
R19-00910,23860000,60000
R19-00911,1430000,0
R19-00912,31390000,60000
R19-00913,65300000,150000
R19-00914,84030000,300000
R19-00915,51590000,150000
R19-00916,45690000,150000
R19-00917,990000,0
R19-00918,17910000,40000
R19-00919,17620000,40000
R19-00920,18130000,40000
R19-00921,34550000,150000
R19-00922,11160000,40000
R19-00923,3520000,0
R19-00924,18330000,40000
R19-00925,55370000,150000
R19-00926,23530000,60000
R19-00927,8680000,20000
R19-00928,38000000,150000
R19-00929,31150000,60000
R19-00930,33580000,150000
R19-00931,3210000,0
R19-00932,92290000,300000
R19-00933,13380000,40000
R19-00934,85330000,300000
R19-00935,58420000,150000
R19-00936,2240000,0
R19-00937,2410000,0
R19-00938,134910000,600000
R19-00939,83140000,300000
R19-00940,28690000,60000
R19-00941,12410000,40000
R19-00942,760000,0
R19-00943,44560000,150000
R19-00944,33410000,150000
R19-00945,67000000,300000
R19-00946,14920000,40000
R19-00947,24530000,60000
R19-00948,52240000,150000
R19-00949,84100000,300000
R19-00950,31420000,60000
R19-00951,2410000,0
R19-00952,2420000,0
R19-00953,31090000,60000
R19-00954,52990000,150000
R19-00955,54330000,150000
R19-00956,83960000,300000
R19-00957,66440000,150000
R19-00958,93930000,300000
R19-00959,32870000,60000
R19-00960,22730000,60000
R19-00961,1580000,0
R19-00962,76010000,300000
R19-00963,1690000,0
R19-00964,24660000,60000
R19-00965,71020000,300000
R19-00966,18530000,40000
R19-00967,13230000,40000
R19-00968,108370000,300000
R19-00969,41430000,150000
R19-00970,43580000,150000
R19-00971,20730000,60000
R19-00972,14680000,40000
R19-00973,55760000,150000
R19-00974,58050000,150000
R19-00975,12870000,40000
R19-00976,40590000,150000
R19-00977,66940000,300000
R19-00978,15510000,40000
R19-00979,4330000,0
R19-00980,107150000,300000
R19-00981,54400000,150000
R19-00982,73900000,300000
R19-00983,2460000,0
R19-00984,22500000,60000
R19-00985,102760000,300000
R19-00986,16010000,40000
R19-00987,4870000,0
R19-00988,66240000,150000
R19-00989,24560000,60000
R19-00990,64320000,150000
R19-00991,37910000,150000
R19-00992,22440000,60000
R19-00993,71030000,300000
R19-00994,42830000,150000
R19-00995,16200000,40000
R19-00996,3600000,0
R19-00997,16930000,40000
R19-00998,34050000,150000
R19-00999,11230000,40000
R19-01000,55180000,150000
R19-01001,23130000,60000
R19-01002,31110000,60000
R19-01003,83880000,300000
R19-01004,83630000,300000
R19-01005,125430000,300000
R19-01006,81250000,300000
R19-01007,64510000,150000
R19-01008,34340000,150000
R19-01009,44960000,150000
R19-01010,19170000,40000
R19-01011,84260000,300000
R19-01012,36730000,150000
R19-01013,54810000,150000
R19-01014,61750000,150000
R19-01015,13630000,40000
R19-01016,59550000,150000
R19-01017,116970000,300000
R19-01018,11110000,40000
R19-01019,92440000,300000
R19-01020,83540000,300000
R19-01021,4350000,0
R19-01022,25670000,60000
R19-01023,6480000,20000
R19-01024,7340000,20000
R19-01025,62680000,150000
R19-01026,12440000,40000
R19-01027,50730000,150000
R19-01028,110990000,300000
R19-01029,12040000,40000
R19-01030,2160000,0
R19-01031,32500000,60000
R19-01032,43340000,150000
R19-01033,23580000,60000
R19-01034,5820000,20000
R19-01035,44720000,150000
R19-01036,66750000,300000
R19-01037,85370000,300000
R19-01038,81460000,300000
R19-01039,44530000,150000
R19-01040,78710000,300000
R19-01041,72910000,300000
R19-01042,23810000,60000
R19-01043,11390000,40000
R19-01044,9130000,20000
R19-01045,2450000,0
R19-01046,22000000,60000
R19-01047,12720000,40000
R19-01048,15700000,40000
R19-01049,43750000,150000
R19-01050,27300000,60000
R19-01051,6920000,20000
R19-01052,3850000,0
R19-01053,42910000,150000
R19-01054,32140000,60000
R19-01055,42840000,150000
R19-01056,4910000,0
R19-01057,42430000,150000
R19-01058,39070000,150000
R19-01059,33760000,150000
R19-01060,46330000,150000
R19-01061,3480000,0
R19-01062,3390000,0
R19-01063,24090000,60000
R19-01064,103640000,300000
R19-01065,82530000,300000
R19-01066,71480000,300000
R19-01067,18230000,40000
R19-01068,113810000,300000
R19-01069,1610000,0
R19-01070,18940000,40000
R19-01071,42600000,150000
R19-01072,90580000,300000
R19-01073,5400000,20000
R19-01074,2330000,0
R19-01075,33560000,150000
R19-01076,4770000,0
R19-01077,11730000,40000
R19-01078,35230000,150000
R19-01079,20060000,60000
R19-01080,35690000,150000
R19-01081,64980000,150000
R19-01082,13570000,40000
R19-01083,63010000,150000
R19-01084,146510000,600000
