고객ID,타사이전금액,혜택금액
R21-00191,51760000,150000
R21-00192,112300000,300000
R21-00193,21780000,60000
R21-00194,3810000,0
R21-00195,64670000,150000
R21-00196,2590000,0
R21-00197,44880000,150000
R21-00198,25780000,60000
R21-00199,58660000,150000
R21-00200,42110000,150000
R21-00201,31010000,60000
R21-00202,74440000,300000
R21-00203,35180000,150000
R21-00204,1210000,0
R21-00205,84250000,300000
R21-00206,94230000,300000
R21-00207,16400000,40000
R21-00208,11580000,40000
R21-00209,117690000,300000
R21-00210,63660000,150000
R21-00211,82480000,300000
R21-00212,31080000,60000
R21-00213,25670000,60000
R21-00214,21780000,60000
R21-00215,63110000,150000
R21-00216,153290000,600000
R21-00217,47210000,150000
R21-00218,6850000,20000
R21-00219,44220000,150000
R21-00220,45220000,150000
R21-00221,82650000,300000
R21-00222,43090000,150000
R21-00223,81740000,300000
R21-00224,6120000,20000
R21-00225,24190000,60000
R21-00226,14830000,40000
R21-00227,7770000,20000
R21-00228,27440000,60000
R21-00229,66410000,150000
R21-00230,23660000,60000
R21-00231,28360000,60000
R21-00232,21080000,60000
R21-00233,42040000,150000
R21-00234,37590000,150000
R21-00235,73270000,300000
R21-00236,70410000,300000
R21-00237,15860000,40000
R21-00238,112250000,300000
R21-00239,66740000,300000
R21-00240,13920000,40000
R21-00241,45290000,150000
R21-00242,90890000,300000
R21-00243,14580000,40000
R21-00244,42340000,150000
R21-00245,85390000,300000
R21-00246,22010000,60000
R21-00247,15030000,40000
R21-00248,14360000,40000
R21-00249,94460000,300000
R21-00250,52130000,150000
R21-00251,11430000,40000
R21-00252,25360000,60000
R21-00253,7250000,20000
R21-00254,15600000,40000
R21-00255,22190000,60000
R21-00256,22240000,60000
R21-00257,14880000,40000
R21-00258,20420000,60000
R21-00259,96670000,300000
R21-00260,35340000,150000
R21-00261,158310000,600000
R21-00262,97450000,300000
R21-00263,32350000,60000
R21-00264,20720000,60000
R21-00265,104110000,300000
R21-00266,62410000,150000
R21-00267,87560000,300000
R21-00268,40530000,150000
R21-00269,5320000,20000
R21-00270,16570000,40000
R21-00271,5830000,20000
R21-00272,80100000,300000
R21-00273,31820000,60000
R21-00274,81970000,300000
R21-00275,2550000,0
R21-00276,2810000,0
R21-00277,85870000,300000
R21-00278,13630000,40000
R21-00279,1920000,0
R21-00280,14650000,40000
R21-00281,6390000,20000
R21-00282,45400000,150000
R21-00283,27690000,60000
R21-00284,64450000,150000
R21-00285,144800000,600000
R21-00286,19570000,40000
R21-00287,112250000,300000
R21-00288,64980000,150000
R21-00289,13910000,40000
R21-00290,44260000,150000
R21-00291,13580000,40000
R21-00292,101380000,300000
R21-00293,980000,0
R21-00294,26020000,60000
R21-00295,51590000,150000
R21-00296,27830000,60000
R21-00297,69010000,300000
R21-00298,83280000,300000
R21-00299,26050000,60000
R21-00300,34510000,150000
R21-00301,3690000,0
R21-00302,8790000,20000
R21-00303,34920000,150000
R21-00304,31930000,60000
R21-00305,94690000,300000
R21-00306,153880000,600000
R21-00307,30780000,60000
R21-00308,50790000,150000
R21-00309,70760000,300000
R21-00310,2480000,0
R21-00311,25520000,60000
R21-00312,64720000,150000
R21-00313,29010000,60000
R21-00314,2150000,0
R21-00315,21590000,60000
R21-00316,40960000,150000
R21-00317,7230000,20000
R21-00318,1430000,0
R21-00319,133290000,300000
R21-00320,72730000,300000
R21-00321,26270000,60000
R21-00322,53710000,150000
R21-00323,12740000,40000
R21-00324,12080000,40000
R21-00325,14540000,40000
R21-00326,7150000,20000
R21-00327,22400000,60000
R21-00328,43260000,150000
R21-00329,51790000,150000
R21-00330,41770000,150000
R21-00331,23590000,60000
R21-00332,69510000,300000
R21-00333,75390000,300000
R21-00334,43510000,150000
R21-00335,61640000,150000
R21-00336,92530000,300000
R21-00337,67770000,300000
R21-00338,44030000,150000
R21-00339,52400000,150000
R21-00340,63300000,150000
R21-00341,54500000,150000
R21-00342,32240000,60000
R21-00343,51960000,150000
R21-00344,176510000,600000
R21-00345,7440000,20000
R21-00346,73080000,300000
R21-00347,2090000,0
R21-00348,27260000,60000
R21-00349,4820000,0
R21-00350,5590000,20000
R21-00351,53540000,150000
R21-00352,7380000,20000
R21-00353,13700000,40000
R21-00354,27210000,60000
R21-00355,8610000,20000
R21-00356,31720000,60000
R21-00357,9170000,20000
R21-00358,18810000,40000
R21-00359,14820000,40000
R21-00360,2470000,0
R21-00361,62670000,150000
R21-00362,52030000,150000
R21-00363,25130000,60000
R21-00364,5220000,20000
R21-00365,1430000,0
R21-00366,8460000,20000
R21-00367,36770000,150000
R21-00368,64860000,150000
R21-00369,13880000,40000
R21-00370,3270000,0
R21-00371,4290000,0
R21-00372,3400000,0
R21-00373,31150000,60000
R21-00374,64240000,150000
R21-00375,1680000,0
R21-00376,44430000,150000
R21-00377,35730000,150000
R21-00378,17800000,40000
R21-00379,2460000,0
R21-00380,114780000,300000
R21-00381,54670000,150000
R21-00382,31340000,60000
R21-00383,82740000,300000
R21-00384,52290000,150000
R21-00385,51970000,150000
R21-00386,20670000,60000
R21-00387,15700000,40000
R21-00388,63100000,150000
R21-00389,28930000,60000
R21-00390,64030000,150000
R21-00391,3340000,0
R21-00392,22140000,60000
R21-00393,85990000,300000
R21-00394,23420000,60000
R21-00395,33650000,150000
R21-00396,76420000,300000
R21-00397,8330000,20000
R21-00398,41260000,150000
R21-00399,32040000,60000
R21-00400,123140000,300000
R21-00401,8500000,20000
R21-00402,24800000,60000
R21-00403,21540000,60000
R21-00404,4010000,0
R21-00405,23150000,60000
R21-00406,55260000,150000
R21-00407,103040000,300000
R21-00408,12310000,40000
R21-00409,3220000,0
R21-00410,24000000,60000
R21-00411,42160000,150000
R21-00412,27130000,60000
R21-00413,25880000,60000
R21-00414,14020000,40000
R21-00415,82120000,300000
R21-00416,93550000,300000
R21-00417,42030000,150000
R21-00418,3140000,0
R21-00419,62480000,150000
R21-00420,2630000,0
R21-00421,114780000,300000
R21-00422,32710000,60000
R21-00423,42480000,150000
R21-00424,14000000,40000
R21-00425,26580000,60000
R21-00426,12700000,40000
R21-00427,13230000,40000
R21-00428,15490000,40000
R21-00429,53830000,150000
R21-00430,5050000,20000
R21-00431,63780000,150000
R21-00432,124550000,300000
R21-00433,99880000,300000
R21-00434,82850000,300000
R21-00435,51090000,150000
R21-00436,70930000,300000
R21-00437,81710000,300000
R21-00438,43330000,150000
R21-00439,31160000,60000
R21-00440,62440000,150000
R21-00441,1300000,0
R21-00442,34970000,150000
R21-00443,11280000,40000
R21-00444,58640000,150000
R21-00445,211410000,1000000
R21-00446,33820000,150000
R21-00447,5930000,20000
R21-00448,72900000,300000
R21-00449,42870000,150000
R21-00450,21340000,60000
R21-00451,134650000,600000
R21-00452,122770000,300000
R21-00453,95780000,300000
R21-00454,24680000,60000
R21-00455,90490000,300000
R21-00456,96690000,300000
R21-00457,72880000,300000
R21-00458,42080000,150000
R21-00459,103870000,300000
R21-00460,5580000,20000
R21-00461,82860000,300000
R21-00462,95700000,300000
R21-00463,42600000,150000
R21-00464,22950000,60000
R21-00465,96280000,300000
R21-00466,54320000,150000
R21-00467,93970000,300000
R21-00468,1160000,0
R21-00469,22570000,60000
R21-00470,1870000,0
R21-00471,42450000,150000
R21-00472,22240000,60000
R21-00473,10640000,40000
R21-00474,76570000,300000
R21-00475,43280000,150000
R21-00476,13370000,40000
R21-00477,53280000,150000
R21-00478,64450000,150000
R21-00479,21990000,60000
R21-00480,63800000,150000
R21-00481,15010000,40000
R21-00482,97070000,300000
R21-00483,71840000,300000
R21-00484,13090000,40000
R21-00485,26370000,60000
R21-00486,21490000,60000
R21-00487,82360000,300000
R21-00488,71750000,300000
R21-00489,25100000,60000
R21-00490,84860000,300000
R21-00491,63160000,150000
R21-00492,1870000,0
R21-00493,26930000,60000
R21-00494,20710000,60000
R21-00495,44410000,150000
R21-00496,74130000,300000
R21-00497,13270000,40000
R21-00498,11850000,40000
R21-00499,53960000,150000
R21-00500,25180000,60000
R21-00501,221460000,1000000
R21-00502,46640000,150000
R21-00503,69030000,300000
R21-00504,33160000,60000
R21-00505,82420000,300000
R21-00506,420000,0
R21-00507,44730000,150000
R21-00508,71800000,300000
R21-00509,44790000,150000
R21-00510,97460000,300000
R21-00511,46870000,150000
R21-00512,1200000,0
R21-00513,40890000,150000
R21-00514,42800000,150000
R21-00515,135600000,600000
R21-00516,72670000,300000
R21-00517,41910000,150000
R21-00518,32230000,60000
R21-00519,34150000,150000
R21-00520,7710000,20000
R21-00521,72350000,300000
R21-00522,510000,0
R21-00523,22390000,60000
R21-00524,12230000,40000
R21-00525,2730000,0
R21-00526,4230000,0
R21-00527,6650000,20000
R21-00528,91680000,300000
R21-00529,81530000,300000
R21-00530,83140000,300000
R21-00531,62840000,150000
R21-00532,15160000,40000
R21-00533,24510000,60000
R21-00534,41370000,150000
R21-00535,2950000,0
R21-00536,67450000,300000
R21-00537,46950000,150000
R21-00538,82220000,300000
R21-00539,82420000,300000
R21-00540,70700000,300000
R21-00541,8640000,20000
R21-00542,830000,0
R21-00543,15480000,40000
R21-00544,132110000,300000
R21-00545,34200000,150000
R21-00546,42130000,150000
R21-00547,133170000,300000
R21-00548,5340000,20000
R21-00549,20620000,60000
R21-00550,81760000,300000
R21-00551,37410000,150000
R21-00552,910000,0
R21-00553,40520000,150000
R21-00554,30590000,60000
R21-00555,93090000,300000
R21-00556,32000000,60000
R21-00557,43370000,150000
R21-00558,82810000,300000
R21-00559,126910000,300000
R21-00560,35450000,150000
R21-00561,51530000,150000
R21-00562,62360000,150000
R21-00563,92480000,300000
R21-00564,4930000,0
R21-00565,3790000,0
R21-00566,11930000,40000
R21-00567,23780000,60000
R21-00568,46320000,150000
R21-00569,16910000,40000
R21-00570,12120000,40000
R21-00571,75100000,300000
R21-00572,51340000,150000
R21-00573,83100000,300000
R21-00574,27430000,60000
R21-00575,25790000,60000
R21-00576,112090000,300000
R21-00577,13280000,40000
R21-00578,33360000,150000
R21-00579,31580000,60000
R21-00580,42060000,150000
R21-00581,15010000,40000
R21-00582,62960000,150000
R21-00583,19150000,40000
R21-00584,62140000,150000
R21-00585,71950000,300000
R21-00586,67420000,300000
R21-00587,82070000,300000
R21-00588,22190000,60000
R21-00589,33220000,60000
R21-00590,61330000,150000
R21-00591,12360000,40000
R21-00592,15220000,40000
R21-00593,42120000,150000
R21-00594,71580000,300000
R21-00595,24660000,60000
R21-00596,7430000,20000
R21-00597,62020000,150000
R21-00598,1620000,0
R21-00599,64860000,150000
R21-00600,34360000,150000
R21-00601,51080000,150000
R21-00602,3960000,0
R21-00603,30430000,60000
R21-00604,13370000,40000
R21-00605,42680000,150000
R21-00606,59340000,150000
R21-00607,1440000,0
R21-00608,45960000,150000
R21-00609,63830000,150000
R21-00610,6070000,20000
R21-00611,66970000,300000
R21-00612,61670000,150000
R21-00613,45730000,150000
R21-00614,62660000,150000
R21-00615,83240000,300000
R21-00616,108180000,300000
R21-00617,37870000,150000
R21-00618,12560000,40000
R21-00619,24250000,60000
R21-00620,12670000,40000
R21-00621,45830000,150000
R21-00622,12940000,40000
R21-00623,53970000,150000
R21-00624,16450000,40000
R21-00625,8780000,20000
R21-00626,42590000,150000
R21-00627,83560000,300000
R21-00628,3120000,0
R21-00629,2600000,0
R21-00630,48070000,150000
R21-00631,95220000,300000
R21-00632,126930000,300000
R21-00633,52840000,150000
R21-00634,40770000,150000
R21-00635,40600000,150000
R21-00636,32070000,60000
R21-00637,12950000,40000
R21-00638,51970000,150000
R21-00639,62590000,150000
R21-00640,32810000,60000
R21-00641,79030000,300000
R21-00642,5210000,20000
R21-00643,13080000,40000
R21-00644,7060000,20000
R21-00645,15940000,40000
R21-00646,94090000,300000
R21-00647,3070000,0
R21-00648,33970000,150000
R21-00649,44150000,150000
R21-00650,4090000,0
R21-00651,95490000,300000
R21-00652,84070000,300000
R21-00653,23720000,60000
R21-00654,61190000,150000
R21-00655,101990000,300000
R21-00656,53400000,150000
R21-00657,61760000,150000
R21-00658,42460000,150000
R21-00659,23060000,60000
R21-00660,53620000,150000
R21-00661,2890000,0
R21-00662,147390000,600000
R21-00663,7420000,20000
R21-00664,13170000,40000
R21-00665,1350000,0
R21-00666,2610000,0
R21-00667,53410000,150000
R21-00668,103610000,300000
R21-00669,3890000,0
R21-00670,20650000,60000
R21-00671,104710000,300000
R21-00672,22250000,60000
R21-00673,49660000,150000
R21-00674,27430000,60000
R21-00675,30900000,60000
R21-00676,53470000,150000
R21-00677,6870000,20000
R21-00678,81440000,300000
R21-00679,62960000,150000
R21-00680,35360000,150000
R21-00681,102050000,300000
R21-00682,20720000,60000
R21-00683,21200000,60000
R21-00684,1480000,0
R21-00685,72740000,300000
R21-00686,13290000,40000
R21-00687,64360000,150000
R21-00688,63510000,150000
R21-00689,62180000,150000
R21-00690,5970000,20000
R21-00691,10090000,40000
R21-00692,65920000,150000
R21-00693,35980000,150000
R21-00694,17980000,40000
R21-00695,50930000,150000
R21-00696,31920000,60000
R21-00697,35520000,150000
R21-00698,30250000,60000
R21-00699,62460000,150000
R21-00700,11680000,40000
R21-00701,33610000,150000
R21-00702,82020000,300000
R21-00703,15170000,40000
R21-00704,6460000,20000
R21-00705,12520000,40000
R21-00706,61610000,150000
R21-00707,51700000,150000
R21-00708,42940000,150000
R21-00709,47190000,150000
R21-00710,48050000,150000
R21-00711,14450000,40000
R21-00712,32160000,60000
R21-00713,87430000,300000
R21-00714,14060000,40000
R21-00715,2970000,0
R21-00716,4640000,0
R21-00717,14490000,40000
R21-00718,3560000,0
R21-00719,42410000,150000
R21-00720,27340000,60000
R21-00721,2560000,0
R21-00722,11860000,40000
R21-00723,136640000,600000
R21-00724,3250000,0
R21-00725,43810000,150000
R21-00726,51210000,150000
R21-00727,4770000,0
R21-00728,65580000,150000
R21-00729,64430000,150000
R21-00730,24950000,60000
R21-00731,62590000,150000
R21-00732,4020000,0
R21-00733,35000000,150000
R21-00734,26210000,60000
R21-00735,1930000,0
R21-00736,62640000,150000
R21-00737,25250000,60000
R21-00738,95260000,300000
R21-00739,61370000,150000
R21-00740,1520000,0
R21-00741,53980000,150000
R21-00742,5250000,20000
R21-00743,71510000,300000
R21-00744,81090000,300000
R21-00745,65120000,150000
R21-00746,71600000,300000
R21-00747,104560000,300000
R21-00748,35230000,150000
R21-00749,32550000,60000
R21-00750,34590000,150000
R21-00751,27010000,60000
R21-00752,42320000,150000
R21-00753,125840000,300000
R21-00754,51700000,150000
R21-00755,123970000,300000
R21-00756,33030000,60000
R21-00757,62010000,150000
R21-00758,31070000,60000
R21-00759,52960000,150000
R21-00760,76590000,300000
R21-00761,33400000,150000
R21-00762,41990000,150000
R21-00763,33800000,150000
R21-00764,77220000,300000
R21-00765,24590000,60000
R21-00766,41690000,150000
R21-00767,124820000,300000
R21-00768,35410000,150000
R21-00769,41320000,150000
R21-00770,22180000,60000
R21-00771,31780000,60000
R21-00772,14560000,40000
R21-00773,15310000,40000
R21-00774,21670000,60000
R21-00775,24650000,60000
R21-00776,13010000,40000
R21-00777,6810000,20000
R21-00778,18830000,40000
R21-00779,74880000,300000
R21-00780,12080000,40000
R21-00781,71170000,300000
R21-00782,88770000,300000
R21-00783,5560000,20000
R21-00784,31440000,60000
R21-00785,53570000,150000
R21-00786,53290000,150000
R21-00787,54210000,150000
R21-00788,65740000,150000
R21-00789,44710000,150000
R21-00790,53490000,150000
R21-00791,47090000,150000
R21-00792,46550000,150000
R21-00793,37470000,150000
R21-00794,110660000,300000
R21-00795,2160000,0
R21-00796,71590000,300000
R21-00797,17790000,40000
R21-00798,3050000,0
R21-00799,1140000,0
R21-00800,155160000,600000
R21-00801,1930000,0
R21-00802,6870000,20000
R21-00803,32610000,60000
R21-00804,27640000,60000
R21-00805,23640000,60000
R21-00806,76770000,300000
R21-00807,99140000,300000
R21-00808,8500000,20000
R21-00809,63220000,150000
R21-00810,31290000,60000
R21-00811,46550000,150000
R21-00812,101910000,300000
R21-00813,111630000,300000
R21-00814,17960000,40000
R21-00815,3750000,0
R21-00816,16180000,40000
R21-00817,10930000,40000
R21-00818,61900000,150000
R21-00819,72960000,300000
R21-00820,63590000,150000
R21-00821,93120000,300000
R21-00822,2100000,0
R21-00823,56110000,150000
R21-00824,26240000,60000
R21-00825,62030000,150000
R21-00826,26600000,60000
R21-00827,27460000,60000
R21-00828,13820000,40000
R21-00829,96780000,300000
R21-00830,2710000,0
R21-00831,23240000,60000
R21-00832,22360000,60000
R21-00833,74420000,300000
R21-00834,63060000,150000
R21-00835,96200000,300000
R21-00836,6630000,20000
R21-00837,61530000,150000
R21-00838,1350000,0
R21-00839,21790000,60000
R21-00840,105330000,300000
R21-00841,90980000,300000
R21-00842,41320000,150000
R21-00843,72870000,300000
R21-00844,104430000,300000
R21-00845,59010000,150000
R21-00846,103810000,300000
R21-00847,92270000,300000
R21-00848,72640000,300000
R21-00849,25280000,60000
R21-00850,1780000,0
R21-00851,47560000,150000
R21-00852,26230000,60000
R21-00853,14020000,40000
R21-00854,112410000,300000
R21-00855,13270000,40000
R21-00856,41520000,150000
R21-00857,27410000,60000
R21-00858,1510000,0
R21-00859,236680000,1000000
R21-00860,84990000,300000
R21-00861,90940000,300000
R21-00862,45230000,150000
R21-00863,110650000,300000
R21-00864,33260000,60000
R21-00865,23860000,60000
R21-00866,4230000,0
R21-00867,7200000,20000
R21-00868,93710000,300000
R21-00869,56640000,150000
R21-00870,76710000,300000
R21-00871,27360000,60000
R21-00872,22610000,60000
R21-00873,33970000,150000
R21-00874,84940000,300000
R21-00875,24430000,60000
R21-00876,23440000,60000
R21-00877,13140000,40000
R21-00878,125510000,300000
R21-00879,1220000,0
R21-00880,23990000,60000
R21-00881,25500000,60000
R21-00882,62340000,150000
R21-00883,102390000,300000
R21-00884,73540000,300000
R21-00885,14920000,40000
R21-00886,61200000,150000
R21-00887,83980000,300000
R21-00888,92290000,300000
R21-00889,106420000,300000
R21-00890,60040000,150000
R21-00891,114210000,300000
R21-00892,45610000,150000
R21-00893,85280000,300000
R21-00894,84310000,300000
R21-00895,73840000,300000
R21-00896,1980000,0
R21-00897,30470000,60000
R21-00898,33390000,150000
R21-00899,14890000,40000
R21-00900,63780000,150000
R21-00901,1570000,0
R21-00902,101670000,300000
R21-00903,56440000,150000
R21-00904,31750000,60000
R21-00905,22680000,60000
R21-00906,2020000,0
R21-00907,34040000,150000
R21-00908,4950000,0
R21-00909,4320000,0
R21-00910,6710000,20000
R21-00911,36480000,150000
R21-00912,25060000,60000
R21-00913,3930000,0
R21-00914,40670000,150000
R21-00915,23850000,60000
R21-00916,52540000,150000
R21-00917,8420000,20000
R21-00918,4270000,0
R21-00919,1790000,0
R21-00920,32300000,60000
R21-00921,81540000,300000
R21-00922,41800000,150000
R21-00923,41500000,150000
R21-00924,21290000,60000
R21-00925,3950000,0
R21-00926,14620000,40000
R21-00927,63020000,150000
R21-00928,14730000,40000
R21-00929,101440000,300000
R21-00930,64770000,150000
R21-00931,63540000,150000
R21-00932,25790000,60000
R21-00933,52930000,150000
R21-00934,13990000,40000
R21-00935,33490000,150000
R21-00936,2690000,0
R21-00937,122530000,300000
R21-00938,31930000,60000
R21-00939,82750000,300000
R21-00940,42160000,150000
R21-00941,74750000,300000
R21-00942,101630000,300000
R21-00943,42180000,150000
R21-00944,41720000,150000
R21-00945,11850000,40000
R21-00946,1690000,0
R21-00947,35980000,150000
R21-00948,48450000,150000
R21-00949,102970000,300000
R21-00950,21800000,60000
R21-00951,71330000,300000
R21-00952,97300000,300000
R21-00953,83040000,300000
R21-00954,93630000,300000
R21-00955,4730000,0
R21-00956,40520000,150000
R21-00957,14700000,40000
R21-00958,17250000,40000
R21-00959,17770000,40000
R21-00960,21590000,60000
R21-00961,43750000,150000
R21-00962,35360000,150000
R21-00963,110780000,300000
R21-00964,102700000,300000
R21-00965,32700000,60000
R21-00966,64780000,150000
R21-00967,21560000,60000
R21-00968,1100000,0
R21-00969,67080000,300000
R21-00970,75330000,300000
R21-00971,22710000,60000
R21-00972,43280000,150000
R21-00973,11710000,40000
R21-00974,53370000,150000
R21-00975,62170000,150000
R21-00976,33770000,150000
R21-00977,61390000,150000
R21-00978,94520000,300000
R21-00979,52810000,150000
R21-00980,7870000,20000
R21-00981,24920000,60000
R21-00982,136240000,600000
R21-00983,960000,0
R21-00984,11400000,40000
R21-00985,60260000,150000
R21-00986,45110000,150000
R21-00987,1790000,0
R21-00988,50580000,150000
R21-00989,91170000,300000
R21-00990,76890000,300000
R21-00991,11700000,40000
R21-00992,73040000,300000
R21-00993,18710000,40000
R21-00994,52920000,150000
R21-00995,91240000,300000
R21-00996,37470000,150000
R21-00997,21780000,60000
R21-00998,6580000,20000
R21-00999,64170000,150000
R21-01000,5610000,20000
R21-01001,41200000,150000
R21-01002,50870000,150000
R21-01003,5410000,20000
R21-01004,23020000,60000
R21-01005,6180000,20000
R21-01006,6610000,20000
R21-01007,12250000,40000
R21-01008,13030000,40000
R21-01009,92950000,300000
R21-01010,58210000,150000
R21-01011,2440000,0
R21-01012,25880000,60000
R21-01013,34010000,150000
R21-01014,73590000,300000
R21-01015,21940000,60000
R21-01016,15300000,40000
R21-01017,22590000,60000
R21-01018,22320000,60000
R21-01019,56550000,150000
R21-01020,13640000,40000
R21-01021,53190000,150000
R21-01022,45340000,150000
R21-01023,12800000,40000
R21-01024,27150000,60000
R21-01025,46280000,150000
R21-01026,13640000,40000
R21-01027,118390000,300000
R21-01028,7440000,20000
R21-01029,103690000,300000
R21-01030,33030000,60000
R21-01031,92830000,300000
R21-01032,23940000,60000
R21-01033,81280000,300000
R21-01034,1240000,0
R21-01035,75880000,300000
R21-01036,102260000,300000
R21-01037,72160000,300000
R21-01038,62840000,150000
R21-01039,104890000,300000
R21-01040,65330000,150000
R21-01041,3620000,0
R21-01042,121340000,300000
R21-01043,31940000,60000
R21-01044,16240000,40000
R21-01045,7100000,20000
R21-01046,21920000,60000
R21-01047,1370000,0
R21-01048,52490000,150000
R21-01049,2760000,0
R21-01050,14330000,40000
R21-01051,97860000,300000
R21-01052,62770000,150000
R21-01053,76640000,300000
R21-01054,74030000,300000
R21-01055,38220000,150000
R21-01056,41640000,150000
R21-01057,20760000,60000
R21-01058,12100000,40000
R21-01059,28180000,60000
R21-01060,72600000,300000
R21-01061,32290000,60000
R21-01062,36650000,150000
R21-01063,36080000,150000
R21-01064,7640000,20000
R21-01065,2280000,0
R21-01066,11940000,40000
R21-01067,5060000,20000
R21-01068,82300000,300000
R21-01069,16050000,40000
R21-01070,42010000,150000
R21-01071,31750000,60000
R21-01072,52090000,150000
R21-01073,104090000,300000
R21-01074,23730000,60000
R21-01075,4160000,0
R21-01076,13410000,40000
R21-01077,55400000,150000
R21-01078,25800000,60000
R21-01079,23850000,60000
R21-01080,62710000,150000
R21-01081,43420000,150000
R21-01082,86740000,300000
