고객ID,타사이전금액,혜택금액
R14-00110,152950000,600000
R14-00111,102650000,300000
R14-00112,14060000,40000
R14-00113,99820000,300000
R14-00114,22480000,60000
R14-00115,4280000,0
R14-00116,15220000,40000
R14-00117,85820000,300000
R14-00118,1760000,0
R14-00119,31740000,60000
R14-00120,77130000,300000
R14-00121,45550000,150000
R14-00122,65760000,150000
R14-00123,51820000,150000
R14-00124,43970000,150000
R14-00125,51200000,150000
R14-00126,33540000,150000
R14-00127,76470000,300000
R14-00128,63810000,150000
R14-00129,31810000,60000
R14-00130,32040000,60000
R14-00131,25550000,60000
R14-00132,71020000,300000
R14-00133,4600000,0
R14-00134,15800000,40000
R14-00135,51930000,150000
R14-00136,52610000,150000
R14-00137,20140000,60000
R14-00138,2590000,0
R14-00139,2150000,0
R14-00140,94830000,300000
R14-00141,3200000,0
R14-00142,114230000,300000
R14-00143,43490000,150000
R14-00144,92850000,300000
R14-00145,86530000,300000
R14-00146,1810000,0
R14-00147,18150000,40000
R14-00148,100980000,300000
R14-00149,85760000,300000
R14-00150,11870000,40000
R14-00151,81700000,300000
R14-00152,53460000,150000
R14-00153,65960000,150000
R14-00154,34690000,150000
R14-00155,3900000,0
R14-00156,43680000,150000
R14-00157,62200000,150000
R14-00158,63920000,150000
R14-00159,23640000,60000
R14-00160,146260000,600000
R14-00161,34910000,150000
R14-00162,43390000,150000
R14-00163,21700000,60000
R14-00164,62960000,150000
R14-00165,25880000,60000
R14-00166,80660000,300000
R14-00167,62750000,150000
R14-00168,54990000,150000
R14-00169,22880000,60000
R14-00170,14100000,40000
R14-00171,5960000,20000
R14-00172,27310000,60000
R14-00173,33860000,150000
R14-00174,119080000,300000
R14-00175,28300000,60000
R14-00176,84390000,300000
R14-00177,28480000,60000
R14-00178,1380000,0
R14-00179,84030000,300000
R14-00180,44350000,150000
R14-00181,25930000,60000
R14-00182,86020000,300000
R14-00183,9310000,20000
R14-00184,31140000,60000
R14-00185,3750000,0
R14-00186,35120000,150000
R14-00187,53500000,150000
R14-00188,41830000,150000
R14-00189,47630000,150000
R14-00190,530000,0
R14-00191,18680000,40000
R14-00192,43330000,150000
R14-00193,940000,0
R14-00194,46650000,150000
R14-00195,7480000,20000
R14-00196,47560000,150000
R14-00197,1950000,0
R14-00198,6430000,20000
R14-00199,21690000,60000
R14-00200,5270000,20000
R14-00201,56290000,150000
R14-00202,6400000,20000
R14-00203,71330000,300000
R14-00204,51510000,150000
R14-00205,13830000,40000
R14-00206,94210000,300000
R14-00207,22200000,60000
R14-00208,4690000,0
R14-00209,85520000,300000
R14-00210,73900000,300000
R14-00211,20770000,60000
R14-00212,54540000,150000
R14-00213,75830000,300000
R14-00214,65530000,150000
R14-00215,27360000,60000
R14-00216,36990000,150000
R14-00217,64160000,150000
R14-00218,83220000,300000
R14-00219,23140000,60000
R14-00220,53440000,150000
R14-00221,42910000,150000
R14-00222,102130000,300000
R14-00223,132430000,300000
R14-00224,97690000,300000
R14-00225,28350000,60000
R14-00226,32270000,60000
R14-00227,68140000,300000
R14-00228,12840000,40000
R14-00229,75150000,300000
R14-00230,32040000,60000
R14-00231,22030000,60000
R14-00232,36740000,150000
R14-00233,71570000,300000
R14-00234,11980000,40000
R14-00235,65430000,150000
R14-00236,24770000,60000
R14-00237,35040000,150000
R14-00238,4100000,0
R14-00239,1950000,0
R14-00240,10970000,40000
R14-00241,2610000,0
R14-00242,30750000,60000
R14-00243,91450000,300000
R14-00244,22350000,60000
R14-00245,35340000,150000
R14-00246,24680000,60000
R14-00247,3930000,0
R14-00248,42930000,150000
R14-00249,83420000,300000
R14-00250,112420000,300000
R14-00251,6320000,20000
R14-00252,22210000,60000
R14-00253,2450000,0
R14-00254,61760000,150000
R14-00255,125070000,300000
R14-00256,114620000,300000
R14-00257,1530000,0
R14-00258,111510000,300000
R14-00259,33560000,150000
R14-00260,38840000,150000
R14-00261,81940000,300000
R14-00262,95760000,300000
R14-00263,54690000,150000
R14-00264,63350000,150000
R14-00265,37330000,150000
R14-00266,24560000,60000
R14-00267,14300000,40000
R14-00268,94080000,300000
R14-00269,112070000,300000
R14-00270,11780000,40000
R14-00271,53920000,150000
R14-00272,14890000,40000
R14-00273,65040000,150000
R14-00274,61490000,150000
R14-00275,38390000,150000
R14-00276,34820000,150000
R14-00277,35730000,150000
R14-00278,22560000,60000
R14-00279,1410000,0
R14-00280,44680000,150000
R14-00281,2490000,0
R14-00282,22430000,60000
R14-00283,42960000,150000
R14-00284,3480000,0
R14-00285,9260000,20000
R14-00286,2060000,0
R14-00287,32040000,60000
R14-00288,62440000,150000
R14-00289,92470000,300000
R14-00290,31790000,60000
R14-00291,59550000,150000
R14-00292,11000000,40000
R14-00293,55520000,150000
R14-00294,11000000,40000
R14-00295,31750000,60000
R14-00296,102600000,300000
R14-00297,53770000,150000
R14-00298,22750000,60000
R14-00299,44270000,150000
R14-00300,33030000,60000
R14-00301,18040000,40000
R14-00302,71320000,300000
R14-00303,81330000,300000
R14-00304,61720000,150000
R14-00305,42010000,150000
R14-00306,38750000,150000
R14-00307,102240000,300000
R14-00308,41360000,150000
R14-00309,85950000,300000
R14-00310,106950000,300000
R14-00311,13510000,40000
R14-00312,44730000,150000
R14-00313,56810000,150000
R14-00314,103550000,300000
R14-00315,6320000,20000
R14-00316,44290000,150000
R14-00317,7080000,20000
R14-00318,3400000,0
R14-00319,64110000,150000
R14-00320,33360000,150000
R14-00321,13970000,40000
R14-00322,53050000,150000
R14-00323,36060000,150000
R14-00324,2310000,0
R14-00325,37880000,150000
R14-00326,37670000,150000
R14-00327,24790000,60000
R14-00328,32630000,60000
R14-00329,50440000,150000
R14-00330,32730000,60000
R14-00331,84050000,300000
R14-00332,31590000,60000
R14-00333,41900000,150000
R14-00334,76750000,300000
R14-00335,6680000,20000
R14-00336,13380000,40000
R14-00337,57150000,150000
R14-00338,35740000,150000
R14-00339,42000000,150000
R14-00340,82360000,300000
R14-00341,73080000,300000
R14-00342,83670000,300000
R14-00343,6040000,20000
R14-00344,77840000,300000
R14-00345,73120000,300000
R14-00346,14990000,40000
R14-00347,4390000,0
R14-00348,40970000,150000
R14-00349,34000000,150000
R14-00350,25320000,60000
R14-00351,25550000,60000
R14-00352,142150000,600000
R14-00353,34950000,150000
R14-00354,92760000,300000
R14-00355,32190000,60000
R14-00356,111370000,300000
R14-00357,62820000,150000
R14-00358,123560000,300000
R14-00359,74800000,300000
R14-00360,24910000,60000
R14-00361,91850000,300000
R14-00362,24330000,60000
R14-00363,85580000,300000
R14-00364,41530000,150000
R14-00365,52950000,150000
R14-00366,73500000,300000
R14-00367,56210000,150000
R14-00368,63190000,150000
R14-00369,5030000,20000
R14-00370,77440000,300000
R14-00371,1600000,0
R14-00372,108250000,300000
R14-00373,14010000,40000
R14-00374,52830000,150000
R14-00375,63980000,150000
R14-00376,62450000,150000
R14-00377,50940000,150000
R14-00378,61390000,150000
R14-00379,35650000,150000
R14-00380,104150000,300000
R14-00381,4470000,0
R14-00382,107810000,300000
R14-00383,58180000,150000
R14-00384,26630000,60000
R14-00385,95080000,300000
R14-00386,4150000,0
R14-00387,142280000,600000
R14-00388,31070000,60000
R14-00389,43450000,150000
R14-00390,950000,0
R14-00391,65430000,150000
R14-00392,32280000,60000
R14-00393,2940000,0
R14-00394,92670000,300000
R14-00395,72520000,300000
R14-00396,35560000,150000
R14-00397,33230000,60000
R14-00398,113400000,300000
R14-00399,2640000,0
R14-00400,21340000,60000
R14-00401,40990000,150000
R14-00402,64780000,150000
R14-00403,23620000,60000
R14-00404,93900000,300000
R14-00405,2190000,0
R14-00406,18630000,40000
R14-00407,122080000,300000
R14-00408,2440000,0
R14-00409,21530000,60000
R14-00410,2480000,0
R14-00411,14440000,40000
R14-00412,37340000,150000
R14-00413,34110000,150000
R14-00414,26350000,60000
R14-00415,26410000,60000
R14-00416,74090000,300000
R14-00417,64430000,150000
R14-00418,147210000,600000
R14-00419,72800000,300000
R14-00420,27120000,60000
R14-00421,21430000,60000
R14-00422,83710000,300000
R14-00423,92450000,300000
R14-00424,35850000,150000
R14-00425,11880000,40000
R14-00426,7750000,20000
R14-00427,24440000,60000
R14-00428,224440000,1000000
R14-00429,104140000,300000
R14-00430,22390000,60000
R14-00431,34470000,150000
R14-00432,102180000,300000
R14-00433,21050000,60000
R14-00434,36340000,150000
R14-00435,62940000,150000
R14-00436,41680000,150000
R14-00437,62370000,150000
R14-00438,34730000,150000
R14-00439,16720000,40000
R14-00440,75190000,300000
R14-00441,32310000,60000
R14-00442,35630000,150000
R14-00443,6340000,20000
R14-00444,217810000,1000000
R14-00445,13100000,40000
R14-00446,37700000,150000
R14-00447,83460000,300000
R14-00448,93250000,300000
R14-00449,21760000,60000
R14-00450,32320000,60000
R14-00451,6000000,20000
R14-00452,43730000,150000
R14-00453,61370000,150000
R14-00454,56710000,150000
R14-00455,81110000,300000
R14-00456,81520000,300000
R14-00457,53180000,150000
R14-00458,66890000,300000
R14-00459,2350000,0
R14-00460,32620000,60000
R14-00461,56990000,150000
R14-00462,118290000,300000
R14-00463,14200000,40000
R14-00464,12430000,40000
R14-00465,15080000,40000
R14-00466,35300000,150000
R14-00467,75800000,300000
R14-00468,145870000,600000
R14-00469,36010000,150000
R14-00470,1860000,0
R14-00471,94850000,300000
R14-00472,33600000,150000
R14-00473,102610000,300000
R14-00474,61590000,150000
R14-00475,77200000,300000
R14-00476,22230000,60000
R14-00477,77260000,300000
R14-00478,21460000,60000
R14-00479,62790000,150000
R14-00480,36810000,150000
R14-00481,53510000,150000
R14-00482,5270000,20000
R14-00483,2900000,0
R14-00484,34680000,150000
R14-00485,28720000,60000
R14-00486,62270000,150000
R14-00487,9640000,20000
R14-00488,21810000,60000
R14-00489,70320000,300000
R14-00490,4490000,0
R14-00491,62660000,150000
R14-00492,25260000,60000
R14-00493,61720000,150000
R14-00494,35940000,150000
R14-00495,63590000,150000
R14-00496,64160000,150000
R14-00497,27290000,60000
R14-00498,4090000,0
R14-00499,56200000,150000
R14-00500,14110000,40000
R14-00501,25870000,60000
R14-00502,82670000,300000
R14-00503,42960000,150000
R14-00504,11200000,40000
R14-00505,25980000,60000
R14-00506,131010000,300000
R14-00507,71980000,300000
R14-00508,1330000,0
R14-00509,22260000,60000
R14-00510,100510000,300000
R14-00511,95050000,300000
R14-00512,71340000,300000
R14-00513,22720000,60000
R14-00514,136550000,600000
R14-00515,33640000,150000
R14-00516,37440000,150000
R14-00517,1910000,0
R14-00518,104200000,300000
R14-00519,22570000,60000
R14-00520,111050000,300000
R14-00521,66960000,300000
R14-00522,570000,0
R14-00523,41200000,150000
R14-00524,35590000,150000
R14-00525,77010000,300000
R14-00526,42350000,150000
R14-00527,21670000,60000
R14-00528,2710000,0
R14-00529,2020000,0
R14-00530,36070000,150000
R14-00531,18720000,40000
R14-00532,125370000,300000
R14-00533,1610000,0
R14-00534,42430000,150000
R14-00535,11140000,40000
R14-00536,1730000,0
R14-00537,44450000,150000
R14-00538,29390000,60000
R14-00539,12400000,40000
R14-00540,12270000,40000
R14-00541,51420000,150000
R14-00542,82570000,300000
R14-00543,69010000,300000
R14-00544,2670000,0
R14-00545,44480000,150000
R14-00546,64920000,150000
R14-00547,32810000,60000
R14-00548,51770000,150000
R14-00549,144850000,600000
R14-00550,64850000,150000
R14-00551,38040000,150000
R14-00552,2620000,0
R14-00553,141840000,600000
R14-00554,12170000,40000
R14-00555,52270000,150000
R14-00556,44830000,150000
R14-00557,24840000,60000
R14-00558,24510000,60000
R14-00559,12180000,40000
R14-00560,111930000,300000
R14-00561,2370000,0
R14-00562,48060000,150000
R14-00563,73530000,300000
R14-00564,26420000,60000
R14-00565,74990000,300000
R14-00566,34190000,150000
R14-00567,73200000,300000
R14-00568,23590000,60000
R14-00569,55070000,150000
R14-00570,47940000,150000
R14-00571,24460000,60000
R14-00572,21900000,60000
R14-00573,71350000,300000
R14-00574,35970000,150000
R14-00575,34510000,150000
R14-00576,63080000,150000
R14-00577,85310000,300000
R14-00578,103780000,300000
R14-00579,83730000,300000
R14-00580,50530000,150000
R14-00581,90530000,300000
R14-00582,36910000,150000
R14-00583,118180000,300000
R14-00584,3630000,0
R14-00585,73570000,300000
R14-00586,71760000,300000
R14-00587,73420000,300000
R14-00588,33170000,60000
R14-00589,53270000,150000
R14-00590,78730000,300000
R14-00591,66080000,150000
R14-00592,11720000,40000
R14-00593,25020000,60000
R14-00594,123630000,300000
R14-00595,52110000,150000
R14-00596,32970000,60000
R14-00597,92670000,300000
R14-00598,108450000,300000
R14-00599,46090000,150000
R14-00600,36860000,150000
R14-00601,22370000,60000
R14-00602,22750000,60000
R14-00603,1110000,0
R14-00604,45420000,150000
R14-00605,35150000,150000
R14-00606,5910000,20000
R14-00607,33550000,150000
R14-00608,25010000,60000
R14-00609,10290000,40000
R14-00610,7900000,20000
R14-00611,30210000,60000
R14-00612,16650000,40000
R14-00613,36190000,150000
R14-00614,98430000,300000
R14-00615,7440000,20000
R14-00616,96450000,300000
R14-00617,62750000,150000
R14-00618,43980000,150000
R14-00619,82040000,300000
R14-00620,92790000,300000
R14-00621,5140000,20000
R14-00622,170000,0
R14-00623,3820000,0
R14-00624,71180000,300000
R14-00625,20700000,60000
R14-00626,2910000,0
R14-00627,4820000,0
R14-00628,16430000,40000
R14-00629,21370000,60000
R14-00630,95760000,300000
R14-00631,13390000,40000
R14-00632,22360000,60000
R14-00633,60210000,150000
R14-00634,13110000,40000
R14-00635,62000000,150000
R14-00636,41240000,150000
R14-00637,37480000,150000
R14-00638,54290000,150000
R14-00639,6170000,20000
R14-00640,44760000,150000
R14-00641,23710000,60000
R14-00642,32560000,60000
R14-00643,114310000,300000
R14-00644,44230000,150000
R14-00645,53070000,150000
R14-00646,74340000,300000
R14-00647,4790000,0
R14-00648,21870000,60000
R14-00649,81220000,300000
R14-00650,112460000,300000
R14-00651,84060000,300000
R14-00652,65960000,150000
R14-00653,133930000,600000
R14-00654,84910000,300000
R14-00655,71950000,300000
R14-00656,75450000,300000
R14-00657,41810000,150000
R14-00658,113760000,300000
R14-00659,92240000,300000
R14-00660,53140000,150000
R14-00661,3610000,0
R14-00662,68550000,300000
R14-00663,66920000,300000
R14-00664,12550000,40000
R14-00665,27750000,60000
R14-00666,74870000,300000
R14-00667,86080000,300000
R14-00668,11880000,40000
R14-00669,73390000,300000
R14-00670,90360000,300000
R14-00671,4010000,0
R14-00672,16380000,40000
R14-00673,11730000,40000
R14-00674,90500000,300000
R14-00675,3730000,0
R14-00676,8910000,20000
R14-00677,11800000,40000
R14-00678,85810000,300000
R14-00679,540000,0
R14-00680,73150000,300000
R14-00681,43660000,150000
R14-00682,156300000,600000
R14-00683,32800000,60000
R14-00684,23530000,60000
R14-00685,63390000,150000
R14-00686,103230000,300000
R14-00687,53160000,150000
R14-00688,21140000,60000
R14-00689,113320000,300000
R14-00690,21230000,60000
R14-00691,42970000,150000
R14-00692,50830000,150000
R14-00693,27780000,60000
R14-00694,32770000,60000
R14-00695,66980000,300000
R14-00696,53500000,150000
R14-00697,2570000,0
R14-00698,93440000,300000
R14-00699,760000,0
R14-00700,15250000,40000
R14-00701,13870000,40000
R14-00702,14710000,40000
R14-00703,51860000,150000
R14-00704,59020000,150000
R14-00705,42110000,150000
R14-00706,21770000,60000
R14-00707,45690000,150000
R14-00708,61560000,150000
R14-00709,37130000,150000
R14-00710,63330000,150000
R14-00711,74290000,300000
R14-00712,21390000,60000
R14-00713,6040000,20000
R14-00714,65920000,150000
R14-00715,31800000,60000
R14-00716,17070000,40000
R14-00717,5090000,20000
R14-00718,17470000,40000
R14-00719,52760000,150000
R14-00720,26830000,60000
R14-00721,48320000,150000
R14-00722,5540000,20000
R14-00723,5620000,20000
R14-00724,140700000,600000
R14-00725,6530000,20000
R14-00726,53840000,150000
R14-00727,52370000,150000
R14-00728,99480000,300000
R14-00729,70980000,300000
R14-00730,2800000,0
R14-00731,36630000,150000
R14-00732,8320000,20000
R14-00733,22850000,60000
R14-00734,21350000,60000
R14-00735,82000000,300000
R14-00736,32510000,60000
R14-00737,35560000,150000
R14-00738,46150000,150000
R14-00739,42540000,150000
R14-00740,1020000,0
R14-00741,42110000,150000
R14-00742,34700000,150000
R14-00743,24370000,60000
R14-00744,66240000,150000
R14-00745,5810000,20000
R14-00746,13560000,40000
R14-00747,50930000,150000
R14-00748,20700000,60000
R14-00749,23060000,60000
R14-00750,87150000,300000
R14-00751,12410000,40000
R14-00752,41920000,150000
R14-00753,13760000,40000
R14-00754,22280000,60000
R14-00755,62620000,150000
R14-00756,2970000,0
R14-00757,43440000,150000
R14-00758,82160000,300000
R14-00759,25700000,60000
R14-00760,340000,0
R14-00761,43240000,150000
R14-00762,52150000,150000
R14-00763,21840000,60000
R14-00764,21420000,60000
R14-00765,65710000,150000
R14-00766,32180000,60000
R14-00767,83780000,300000
R14-00768,11730000,40000
R14-00769,4120000,0
R14-00770,3340000,0
R14-00771,123270000,300000
R14-00772,32360000,60000
R14-00773,85020000,300000
R14-00774,42050000,150000
R14-00775,82030000,300000
R14-00776,42080000,150000
R14-00777,95040000,300000
R14-00778,1160000,0
R14-00779,22160000,60000
R14-00780,35620000,150000
R14-00781,14610000,40000
R14-00782,93480000,300000
R14-00783,32240000,60000
R14-00784,44550000,150000
R14-00785,53690000,150000
R14-00786,81300000,300000
R14-00787,61770000,150000
R14-00788,83630000,300000
R14-00789,61400000,150000
R14-00790,101970000,300000
R14-00791,69120000,300000
R14-00792,88110000,300000
R14-00793,11980000,40000
R14-00794,29040000,60000
R14-00795,51000000,150000
R14-00796,46540000,150000
R14-00797,73990000,300000
R14-00798,12110000,40000
R14-00799,51640000,150000
R14-00800,94540000,300000
R14-00801,64030000,150000
R14-00802,63150000,150000
R14-00803,32780000,60000
R14-00804,51680000,150000
R14-00805,28060000,60000
R14-00806,2210000,0
R14-00807,76650000,300000
R14-00808,17110000,40000
R14-00809,1640000,0
R14-00810,7160000,20000
R14-00811,41910000,150000
R14-00812,33470000,150000
R14-00813,89410000,300000
R14-00814,28350000,60000
R14-00815,77050000,300000
R14-00816,15760000,40000
R14-00817,65400000,150000
R14-00818,57560000,150000
R14-00819,34250000,150000
R14-00820,41180000,150000
R14-00821,23490000,60000
R14-00822,35180000,150000
R14-00823,12490000,40000
R14-00824,41540000,150000
R14-00825,20510000,60000
R14-00826,48640000,150000
R14-00827,33590000,150000
R14-00828,32720000,60000
R14-00829,97320000,300000
R14-00830,23290000,60000
R14-00831,14870000,40000
R14-00832,10280000,40000
R14-00833,33630000,150000
R14-00834,3710000,0
R14-00835,30840000,60000
R14-00836,3420000,0
R14-00837,97030000,300000
R14-00838,5570000,20000
R14-00839,32380000,60000
R14-00840,3100000,0
R14-00841,6520000,20000
R14-00842,76120000,300000
R14-00843,19520000,40000
R14-00844,16220000,40000
R14-00845,75010000,300000
R14-00846,31130000,60000
R14-00847,22860000,60000
R14-00848,35320000,150000
R14-00849,67310000,300000
R14-00850,26190000,60000
R14-00851,23460000,60000
R14-00852,151400000,600000
R14-00853,29500000,60000
R14-00854,36880000,150000
R14-00855,11000000,40000
R14-00856,106500000,300000
R14-00857,94270000,300000
R14-00858,82490000,300000
R14-00859,91150000,300000
R14-00860,74640000,300000
R14-00861,21710000,60000
R14-00862,36010000,150000
R14-00863,32030000,60000
R14-00864,32050000,60000
R14-00865,11530000,40000
R14-00866,81830000,300000
R14-00867,36580000,150000
R14-00868,93840000,300000
R14-00869,152940000,600000
R14-00870,52080000,150000
R14-00871,23480000,60000
R14-00872,40660000,150000
R14-00873,55380000,150000
R14-00874,97560000,300000
R14-00875,20900000,60000
R14-00876,56430000,150000
R14-00877,14710000,40000
R14-00878,73460000,300000
R14-00879,13480000,40000
R14-00880,45100000,150000
R14-00881,22630000,60000
R14-00882,48680000,150000
R14-00883,24350000,60000
R14-00884,44180000,150000
R14-00885,47680000,150000
R14-00886,55810000,150000
R14-00887,2480000,0
R14-00888,63610000,150000
R14-00889,72010000,300000
R14-00890,5740000,20000
R14-00891,26900000,60000
R14-00892,71510000,300000
R14-00893,67740000,300000
R14-00894,55560000,150000
R14-00895,25550000,60000
R14-00896,21570000,60000
R14-00897,122000000,300000
R14-00898,1210000,0
R14-00899,25790000,60000
R14-00900,27330000,60000
R14-00901,67570000,300000
R14-00902,43920000,150000
R14-00903,15670000,40000
R14-00904,15340000,40000
R14-00905,35930000,150000
R14-00906,2200000,0
R14-00907,22740000,60000
R14-00908,18630000,40000
R14-00909,17170000,40000
R14-00910,70930000,300000
R14-00911,13160000,40000
R14-00912,31830000,60000
R14-00913,42170000,150000
R14-00914,6900000,20000
R14-00915,20300000,60000
R14-00916,62060000,150000
R14-00917,85470000,300000
R14-00918,133370000,600000
R14-00919,64730000,150000
R14-00920,47130000,150000
R14-00921,2770000,0
R14-00922,1660000,0
R14-00923,4170000,0
R14-00924,1450000,0
R14-00925,81480000,300000
R14-00926,20270000,60000
R14-00927,84550000,300000
R14-00928,630000,0
R14-00929,14290000,40000
R14-00930,23770000,60000
R14-00931,82870000,300000
R14-00932,146010000,600000
R14-00933,25720000,60000
R14-00934,56600000,150000
R14-00935,32780000,60000
R14-00936,38880000,150000
R14-00937,61420000,150000
R14-00938,45330000,150000
R14-00939,15390000,40000
R14-00940,380000,0
R14-00941,23410000,60000
R14-00942,73050000,300000
R14-00943,21890000,60000
R14-00944,33850000,150000
R14-00945,25060000,60000
R14-00946,51670000,150000
R14-00947,44740000,150000
R14-00948,41620000,150000
R14-00949,1990000,0
R14-00950,103350000,300000
R14-00951,18890000,40000
R14-00952,12440000,40000
R14-00953,51520000,150000
R14-00954,83190000,300000
R14-00955,81880000,300000
R14-00956,33080000,60000
R14-00957,10540000,40000
R14-00958,650000,0
R14-00959,40690000,150000
R14-00960,31840000,60000
R14-00961,87080000,300000
R14-00962,62030000,150000
R14-00963,28120000,60000
R14-00964,2280000,0
R14-00965,22580000,60000
R14-00966,24320000,60000
R14-00967,520000,0
R14-00968,7190000,20000
R14-00969,22710000,60000
R14-00970,51980000,150000
R14-00971,3230000,0
R14-00972,5340000,20000
R14-00973,42380000,150000
R14-00974,139760000,600000
R14-00975,39240000,150000
R14-00976,15880000,40000
R14-00977,61720000,150000
R14-00978,72570000,300000
R14-00979,101970000,300000
R14-00980,74690000,300000
R14-00981,27000000,60000
R14-00982,102750000,300000
R14-00983,76990000,300000
R14-00984,51010000,150000
R14-00985,15190000,40000
R14-00986,28550000,60000
R14-00987,38110000,150000
R14-00988,59180000,150000
R14-00989,37590000,150000
R14-00990,30650000,60000
R14-00991,11690000,40000
R14-00992,17850000,40000
R14-00993,52230000,150000
R14-00994,21460000,60000
R14-00995,68470000,300000
R14-00996,48640000,150000
R14-00997,91940000,300000
R14-00998,35850000,150000
R14-00999,37080000,150000
R14-01000,35410000,150000
R14-01001,92380000,300000
R14-01002,420000,0
R14-01003,22140000,60000
R14-01004,27230000,60000
R14-01005,11150000,40000
R14-01006,65190000,150000
R14-01007,101440000,300000
R14-01008,21350000,60000
R14-01009,135430000,600000
R14-01010,24820000,60000
R14-01011,25840000,60000
R14-01012,8880000,20000
R14-01013,34650000,150000
R14-01014,3990000,0
R14-01015,82110000,300000
R14-01016,16650000,40000
R14-01017,1610000,0
R14-01018,22430000,60000
R14-01019,1540000,0
R14-01020,38590000,150000
R14-01021,53020000,150000
R14-01022,73710000,300000
R14-01023,76790000,300000
R14-01024,5360000,20000
R14-01025,12950000,40000
R14-01026,3590000,0
R14-01027,27260000,60000
R14-01028,46450000,150000
R14-01029,34440000,150000
R14-01030,13510000,40000
R14-01031,43790000,150000
R14-01032,88670000,300000
R14-01033,33740000,150000
R14-01034,4190000,0
R14-01035,4180000,0
R14-01036,5250000,20000
R14-01037,3690000,0
R14-01038,32530000,60000
R14-01039,51720000,150000
R14-01040,93500000,300000
R14-01041,13250000,40000
R14-01042,43170000,150000
R14-01043,42930000,150000
R14-01044,52300000,150000
R14-01045,36190000,150000
R14-01046,13290000,40000
R14-01047,34350000,150000
R14-01048,142860000,600000
R14-01049,18140000,40000
R14-01050,84100000,300000
R14-01051,15270000,40000
R14-01052,64920000,150000
R14-01053,55990000,150000
R14-01054,137790000,600000
R14-01055,74190000,300000
R14-01056,3050000,0
R14-01057,22030000,60000
R14-01058,9060000,20000
R14-01059,61630000,150000
R14-01060,35860000,150000
R14-01061,53620000,150000
R14-01062,3530000,0
R14-01063,97760000,300000
R14-01064,22540000,60000
R14-01065,55530000,150000
R14-01066,77210000,300000
R14-01067,23030000,60000
R14-01068,14850000,40000
R14-01069,73640000,300000
R14-01070,4760000,0
R14-01071,124690000,300000
R14-01072,3200000,0
R14-01073,52860000,150000
R14-01074,45440000,150000
R14-01075,91490000,300000
R14-01076,100580000,300000
R14-01077,720000,0
R14-01078,71650000,300000
R14-01079,10850000,40000
R14-01080,33860000,150000
R14-01081,5150000,20000
R14-01082,4400000,0
R14-01083,77360000,300000
