고객ID,타사이전금액,혜택금액
R09-00358,152950000,600000
R09-00359,34760000,150000
R09-00360,47220000,150000
R09-00361,73810000,300000
R09-00362,44080000,150000
R09-00363,42690000,150000
R09-00364,58730000,150000
R09-00365,103870000,300000
R09-00366,580000,0
R09-00367,55720000,150000
R09-00368,40710000,150000
R09-00369,32920000,60000
R09-00370,3570000,0
R09-00371,2340000,0
R09-00372,15150000,40000
R09-00373,82700000,300000
R09-00374,23650000,60000
R09-00375,57030000,150000
R09-00376,33410000,150000
R09-00377,95220000,300000
R09-00378,44860000,150000
R09-00379,21750000,60000
R09-00380,1900000,0
R09-00381,47380000,150000
R09-00382,72330000,300000
R09-00383,35350000,150000
R09-00384,75050000,300000
R09-00385,83710000,300000
R09-00386,52280000,150000
R09-00387,5820000,20000
R09-00388,125020000,300000
R09-00389,43350000,150000
R09-00390,10530000,40000
R09-00391,69460000,300000
R09-00392,17180000,40000
R09-00393,65330000,150000
R09-00394,21870000,60000
R09-00395,52740000,150000
R09-00396,61080000,150000
R09-00397,6440000,20000
R09-00398,36530000,150000
R09-00399,10730000,40000
R09-00400,61790000,150000
R09-00401,2820000,0
R09-00402,50950000,150000
R09-00403,40280000,150000
R09-00404,31520000,60000
R09-00405,103950000,300000
R09-00406,30200000,60000
R09-00407,1700000,0
R09-00408,131430000,300000
R09-00409,41450000,150000
R09-00410,65340000,150000
R09-00411,45640000,150000
R09-00412,2010000,0
R09-00413,57670000,150000
R09-00414,84930000,300000
R09-00415,35340000,150000
R09-00416,14320000,40000
R09-00417,72820000,300000
R09-00418,101770000,300000
R09-00419,13670000,40000
R09-00420,45460000,150000
R09-00421,64320000,150000
R09-00422,60300000,150000
R09-00423,36410000,150000
R09-00424,81160000,300000
R09-00425,6310000,20000
R09-00426,34110000,150000
R09-00427,3360000,0
R09-00428,100400000,300000
R09-00429,64590000,150000
R09-00430,12480000,40000
R09-00431,62320000,150000
R09-00432,16230000,40000
R09-00433,65240000,150000
R09-00434,46150000,150000
R09-00435,31970000,60000
R09-00436,103990000,300000
R09-00437,65950000,150000
R09-00438,44070000,150000
R09-00439,61990000,150000
R09-00440,2390000,0
R09-00441,59060000,150000
R09-00442,65690000,150000
R09-00443,83760000,300000
R09-00444,17770000,40000
R09-00445,62410000,150000
R09-00446,23160000,60000
R09-00447,37750000,150000
R09-00448,83030000,300000
R09-00449,111860000,300000
R09-00450,64790000,150000
R09-00451,41540000,150000
R09-00452,2480000,0
R09-00453,26650000,60000
R09-00454,4900000,0
R09-00455,131810000,300000
R09-00456,41270000,150000
R09-00457,61260000,150000
R09-00458,62280000,150000
R09-00459,2330000,0
R09-00460,85620000,300000
R09-00461,22950000,60000
R09-00462,53380000,150000
R09-00463,92390000,300000
R09-00464,53840000,150000
R09-00465,122450000,300000
R09-00466,3190000,0
R09-00467,23660000,60000
R09-00468,34340000,150000
R09-00469,52790000,150000
R09-00470,21380000,60000
R09-00471,65270000,150000
R09-00472,86490000,300000
R09-00473,81080000,300000
R09-00474,34880000,150000
R09-00475,52570000,150000
R09-00476,28250000,60000
R09-00477,2480000,0
R09-00478,4910000,0
R09-00479,69440000,300000
R09-00480,51860000,150000
R09-00481,24020000,60000
R09-00482,18170000,40000
R09-00483,35450000,150000
R09-00484,88950000,300000
R09-00485,6860000,20000
R09-00486,25810000,60000
R09-00487,43690000,150000
R09-00488,7110000,20000
R09-00489,82310000,300000
R09-00490,52810000,150000
R09-00491,98150000,300000
R09-00492,38360000,150000
R09-00493,34710000,150000
R09-00494,41800000,150000
R09-00495,85640000,300000
R09-00496,97470000,300000
R09-00497,152770000,600000
R09-00498,12070000,40000
R09-00499,24700000,60000
R09-00500,102020000,300000
R09-00501,51190000,150000
R09-00502,55750000,150000
R09-00503,23240000,60000
R09-00504,42280000,150000
R09-00505,113250000,300000
R09-00506,118410000,300000
R09-00507,64430000,150000
R09-00508,52490000,150000
R09-00509,2460000,0
R09-00510,131160000,300000
R09-00511,16860000,40000
R09-00512,135510000,600000
R09-00513,15400000,40000
R09-00514,32420000,60000
R09-00515,63610000,150000
R09-00516,3380000,0
R09-00517,40990000,150000
R09-00518,50910000,150000
R09-00519,20580000,60000
R09-00520,68180000,300000
R09-00521,71640000,300000
R09-00522,16230000,40000
R09-00523,54820000,150000
R09-00524,12880000,40000
R09-00525,54760000,150000
R09-00526,65340000,150000
R09-00527,11980000,40000
R09-00528,62840000,150000
R09-00529,33600000,150000
R09-00530,73200000,300000
R09-00531,25190000,60000
R09-00532,106210000,300000
R09-00533,20830000,60000
R09-00534,23570000,60000
R09-00535,23160000,60000
R09-00536,19390000,40000
R09-00537,85970000,300000
R09-00538,92230000,300000
R09-00539,47760000,150000
R09-00540,18050000,40000
R09-00541,95530000,300000
R09-00542,83530000,300000
R09-00543,72100000,300000
R09-00544,74220000,300000
R09-00545,63550000,150000
R09-00546,2000000,0
R09-00547,14380000,40000
R09-00548,14060000,40000
R09-00549,2830000,0
R09-00550,15620000,40000
R09-00551,51260000,150000
R09-00552,41280000,150000
R09-00553,71780000,300000
R09-00554,64030000,150000
R09-00555,13550000,40000
R09-00556,88000000,300000
R09-00557,2260000,0
R09-00558,2130000,0
R09-00559,43710000,150000
R09-00560,67210000,300000
R09-00561,58040000,150000
R09-00562,44570000,150000
R09-00563,91590000,300000
R09-00564,25660000,60000
R09-00565,66060000,150000
R09-00566,23670000,60000
R09-00567,91280000,300000
R09-00568,22260000,60000
R09-00569,78350000,300000
R09-00570,74920000,300000
R09-00571,4590000,0
R09-00572,43880000,150000
R09-00573,37770000,150000
R09-00574,47770000,150000
R09-00575,59250000,150000
R09-00576,65430000,150000
R09-00577,20890000,60000
R09-00578,5980000,20000
R09-00579,27730000,60000
R09-00580,41320000,150000
R09-00581,92760000,300000
R09-00582,3440000,0
R09-00583,14610000,40000
R09-00584,76670000,300000
R09-00585,12080000,40000
R09-00586,46920000,150000
R09-00587,33370000,150000
R09-00588,52550000,150000
R09-00589,6080000,20000
R09-00590,3710000,0
R09-00591,53270000,150000
R09-00592,52420000,150000
R09-00593,23750000,60000
R09-00594,3490000,0
R09-00595,61820000,150000
R09-00596,71150000,300000
R09-00597,75460000,300000
R09-00598,87630000,300000
R09-00599,22710000,60000
R09-00600,84310000,300000
R09-00601,68050000,300000
R09-00602,16390000,40000
R09-00603,82940000,300000
R09-00604,45750000,150000
R09-00605,22500000,60000
R09-00606,51810000,150000
R09-00607,82180000,300000
R09-00608,15350000,40000
R09-00609,53300000,150000
R09-00610,42070000,150000
R09-00611,93070000,300000
R09-00612,26250000,60000
R09-00613,7530000,20000
R09-00614,86180000,300000
R09-00615,25240000,60000
R09-00616,15150000,40000
R09-00617,32080000,60000
R09-00618,72600000,300000
R09-00619,14450000,40000
R09-00620,6030000,20000
R09-00621,2430000,0
R09-00622,40850000,150000
R09-00623,40970000,150000
R09-00624,42450000,150000
R09-00625,16250000,40000
R09-00626,42940000,150000
R09-00627,57080000,150000
R09-00628,11690000,40000
R09-00629,88920000,300000
R09-00630,83810000,300000
R09-00631,114810000,300000
R09-00632,131430000,300000
R09-00633,35760000,150000
R09-00634,5530000,20000
R09-00635,11370000,40000
R09-00636,4170000,0
R09-00637,21740000,60000
R09-00638,6460000,20000
R09-00639,8450000,20000
R09-00640,34480000,150000
R09-00641,25540000,60000
R09-00642,21020000,60000
R09-00643,33200000,60000
R09-00644,3070000,0
R09-00645,82300000,300000
R09-00646,3580000,0
R09-00647,101670000,300000
R09-00648,7810000,20000
R09-00649,1700000,0
R09-00650,45280000,150000
R09-00651,32340000,60000
R09-00652,71310000,300000
R09-00653,70700000,300000
R09-00654,32400000,60000
R09-00655,65360000,150000
R09-00656,33100000,60000
R09-00657,13240000,40000
R09-00658,65740000,150000
R09-00659,97280000,300000
R09-00660,43090000,150000
R09-00661,92210000,300000
R09-00662,53390000,150000
R09-00663,102930000,300000
R09-00664,21600000,60000
R09-00665,2220000,0
R09-00666,53040000,150000
R09-00667,15670000,40000
R09-00668,2470000,0
R09-00669,57460000,150000
R09-00670,94130000,300000
R09-00671,51750000,150000
R09-00672,28710000,60000
R09-00673,61430000,150000
R09-00674,41960000,150000
R09-00675,54160000,150000
R09-00676,82960000,300000
R09-00677,42970000,150000
R09-00678,61490000,150000
R09-00679,42580000,150000
R09-00680,27730000,60000
R09-00681,61700000,150000
R09-00682,1450000,0
R09-00683,27040000,60000
R09-00684,71770000,300000
R09-00685,28180000,60000
R09-00686,42650000,150000
R09-00687,21890000,60000
R09-00688,73810000,300000
R09-00689,12010000,40000
R09-00690,2930000,0
R09-00691,21510000,60000
R09-00692,31260000,60000
R09-00693,23940000,60000
R09-00694,44640000,150000
R09-00695,16700000,40000
R09-00696,41970000,150000
R09-00697,141480000,600000
R09-00698,55670000,150000
R09-00699,91990000,300000
R09-00700,78480000,300000
R09-00701,41420000,150000
R09-00702,35770000,150000
R09-00703,93400000,300000
R09-00704,58150000,150000
R09-00705,63760000,150000
R09-00706,122650000,300000
R09-00707,27680000,60000
R09-00708,66350000,150000
R09-00709,46260000,150000
R09-00710,62150000,150000
R09-00711,63200000,150000
R09-00712,62350000,150000
R09-00713,2270000,0
R09-00714,13320000,40000
R09-00715,7460000,20000
R09-00716,45240000,150000
R09-00717,113950000,300000
R09-00718,11090000,40000
R09-00719,11840000,40000
R09-00720,61350000,150000
R09-00721,25890000,60000
R09-00722,13750000,40000
R09-00723,30730000,60000
R09-00724,113070000,300000
R09-00725,25800000,60000
R09-00726,9180000,20000
R09-00727,103800000,300000
R09-00728,26460000,60000
R09-00729,42910000,150000
R09-00730,5790000,20000
R09-00731,4320000,0
R09-00732,45030000,150000
R09-00733,126920000,300000
R09-00734,12320000,40000
R09-00735,33590000,150000
R09-00736,44140000,150000
R09-00737,45930000,150000
R09-00738,74410000,300000
R09-00739,48470000,150000
R09-00740,5620000,20000
R09-00741,91750000,300000
R09-00742,96380000,300000
R09-00743,39450000,150000
R09-00744,14900000,40000
R09-00745,71580000,300000
R09-00746,6820000,20000
R09-00747,93800000,300000
R09-00748,45190000,150000
R09-00749,14450000,40000
R09-00750,102090000,300000
R09-00751,15930000,40000
R09-00752,6830000,20000
R09-00753,31900000,60000
R09-00754,290000,0
R09-00755,1040000,0
R09-00756,140630000,600000
R09-00757,52920000,150000
R09-00758,58020000,150000
R09-00759,12320000,40000
R09-00760,2200000,0
R09-00761,72910000,300000
R09-00762,34370000,150000
R09-00763,103180000,300000
R09-00764,33960000,150000
R09-00765,40690000,150000
R09-00766,24540000,60000
R09-00767,52490000,150000
R09-00768,74040000,300000
R09-00769,103930000,300000
R09-00770,73220000,300000
R09-00771,34540000,150000
R09-00772,7780000,20000
R09-00773,64570000,150000
R09-00774,64860000,150000
R09-00775,117950000,300000
R09-00776,97920000,300000
R09-00777,5910000,20000
R09-00778,25340000,60000
R09-00779,151450000,600000
R09-00780,72410000,300000
R09-00781,20460000,60000
R09-00782,76010000,300000
R09-00783,36140000,150000
R09-00784,60320000,150000
R09-00785,66290000,150000
R09-00786,44330000,150000
R09-00787,26250000,60000
R09-00788,52500000,150000
R09-00789,42530000,150000
R09-00790,87610000,300000
R09-00791,103230000,300000
R09-00792,64360000,150000
R09-00793,54220000,150000
R09-00794,30340000,60000
R09-00795,35810000,150000
R09-00796,32780000,60000
R09-00797,54770000,150000
R09-00798,51200000,150000
R09-00799,24530000,60000
R09-00800,12910000,40000
R09-00801,25820000,60000
R09-00802,12600000,40000
R09-00803,22030000,60000
R09-00804,60710000,150000
R09-00805,3390000,0
R09-00806,1690000,0
R09-00807,63710000,150000
R09-00808,92200000,300000
R09-00809,2120000,0
R09-00810,32610000,60000
R09-00811,24520000,60000
R09-00812,88110000,300000
R09-00813,95410000,300000
R09-00814,22620000,60000
R09-00815,30910000,60000
R09-00816,155060000,600000
R09-00817,4480000,0
R09-00818,55320000,150000
R09-00819,21160000,60000
R09-00820,14010000,40000
R09-00821,42560000,150000
R09-00822,41800000,150000
R09-00823,15140000,40000
R09-00824,4020000,0
R09-00825,149600000,600000
R09-00826,15920000,40000
R09-00827,700000,0
R09-00828,4130000,0
R09-00829,113530000,300000
R09-00830,82620000,300000
R09-00831,52710000,150000
R09-00832,66100000,150000
R09-00833,126570000,300000
R09-00834,30820000,60000
R09-00835,67830000,300000
R09-00836,43010000,150000
R09-00837,85050000,300000
R09-00838,126060000,300000
R09-00839,3830000,0
R09-00840,46730000,150000
R09-00841,43440000,150000
R09-00842,65240000,150000
R09-00843,84660000,300000
R09-00844,17390000,40000
R09-00845,39550000,150000
R09-00846,83770000,300000
R09-00847,16250000,40000
R09-00848,63120000,150000
R09-00849,44640000,150000
R09-00850,22990000,60000
R09-00851,3860000,0
R09-00852,66270000,150000
R09-00853,32730000,60000
R09-00854,115690000,300000
R09-00855,16460000,40000
R09-00856,66660000,150000
R09-00857,107540000,300000
R09-00858,50060000,150000
R09-00859,15610000,40000
R09-00860,1520000,0
R09-00861,2730000,0
R09-00862,2580000,0
R09-00863,92370000,300000
R09-00864,53070000,150000
R09-00865,233480000,1000000
R09-00866,4420000,0
R09-00867,6730000,20000
R09-00868,60990000,150000
R09-00869,74630000,300000
R09-00870,71620000,300000
R09-00871,52860000,150000
R09-00872,113200000,300000
R09-00873,92490000,300000
R09-00874,32280000,60000
R09-00875,92290000,300000
R09-00876,32300000,60000
R09-00877,7040000,20000
R09-00878,72430000,300000
R09-00879,1860000,0
R09-00880,67090000,300000
R09-00881,23550000,60000
R09-00882,110010000,300000
R09-00883,56390000,150000
R09-00884,43860000,150000
R09-00885,13310000,40000
R09-00886,33440000,150000
R09-00887,92400000,300000
R09-00888,31430000,60000
R09-00889,46340000,150000
R09-00890,23990000,60000
R09-00891,63390000,150000
R09-00892,113960000,300000
R09-00893,33390000,150000
R09-00894,62980000,150000
R09-00895,50970000,150000
R09-00896,32060000,60000
R09-00897,3190000,0
R09-00898,21400000,60000
R09-00899,22250000,60000
R09-00900,93780000,300000
R09-00901,32110000,60000
R09-00902,2840000,0
R09-00903,25370000,60000
R09-00904,67710000,300000
R09-00905,3320000,0
R09-00906,59130000,150000
R09-00907,52950000,150000
R09-00908,44660000,150000
R09-00909,13110000,40000
R09-00910,19070000,40000
R09-00911,85230000,300000
R09-00912,3650000,0
R09-00913,32510000,60000
R09-00914,53580000,150000
R09-00915,26330000,60000
R09-00916,25490000,60000
R09-00917,81930000,300000
R09-00918,83200000,300000
R09-00919,36030000,150000
R09-00920,61140000,150000
R09-00921,96570000,300000
R09-00922,15360000,40000
R09-00923,56290000,150000
R09-00924,43290000,150000
R09-00925,14590000,40000
R09-00926,42770000,150000
R09-00927,83320000,300000
R09-00928,1610000,0
R09-00929,26050000,60000
R09-00930,22040000,60000
R09-00931,72380000,300000
R09-00932,2050000,0
R09-00933,8130000,20000
R09-00934,35530000,150000
R09-00935,106170000,300000
R09-00936,34390000,150000
R09-00937,10740000,40000
R09-00938,4750000,0
R09-00939,96860000,300000
R09-00940,12320000,40000
R09-00941,27720000,60000
R09-00942,65180000,150000
R09-00943,7570000,20000
R09-00944,31940000,60000
R09-00945,28180000,60000
R09-00946,22770000,60000
R09-00947,17600000,40000
R09-00948,92100000,300000
R09-00949,64550000,150000
R09-00950,22340000,60000
R09-00951,76260000,300000
R09-00952,50640000,150000
R09-00953,35660000,150000
R09-00954,35110000,150000
R09-00955,6130000,20000
R09-00956,5200000,20000
R09-00957,22570000,60000
R09-00958,31190000,60000
R09-00959,55460000,150000
R09-00960,33010000,60000
R09-00961,2910000,0
R09-00962,101940000,300000
R09-00963,4070000,0
R09-00964,41700000,150000
R09-00965,107090000,300000
R09-00966,22490000,60000
R09-00967,64180000,150000
R09-00968,2500000,0
R09-00969,22830000,60000
R09-00970,61110000,150000
R09-00971,35510000,150000
R09-00972,65140000,150000
R09-00973,27580000,60000
R09-00974,31740000,60000
R09-00975,16160000,40000
R09-00976,26960000,60000
R09-00977,3420000,0
R09-00978,42660000,150000
R09-00979,5370000,20000
R09-00980,40590000,150000
R09-00981,76210000,300000
R09-00982,86440000,300000
R09-00983,33280000,60000
R09-00984,23820000,60000
R09-00985,52750000,150000
R09-00986,35300000,150000
R09-00987,7170000,20000
R09-00988,2940000,0
R09-00989,31060000,60000
R09-00990,34620000,150000
R09-00991,96630000,300000
R09-00992,63980000,150000
R09-00993,1870000,0
R09-00994,14810000,40000
R09-00995,62910000,150000
R09-00996,36430000,150000
R09-00997,21100000,60000
R09-00998,66830000,300000
R09-00999,73960000,300000
R09-01000,12770000,40000
R09-01001,31150000,60000
R09-01002,13500000,40000
R09-01003,1190000,0
R09-01004,3300000,0
R09-01005,24420000,60000
R09-01006,22250000,60000
R09-01007,61290000,150000
R09-01008,11480000,40000
R09-01009,26140000,60000
R09-01010,42150000,150000
R09-01011,103120000,300000
R09-01012,22520000,60000
R09-01013,62880000,150000
R09-01014,38360000,150000
R09-01015,92130000,300000
R09-01016,73810000,300000
R09-01017,87470000,300000
R09-01018,830000,0
R09-01019,43830000,150000
R09-01020,41940000,150000
R09-01021,44160000,150000
R09-01022,7980000,20000
R09-01023,46970000,150000
R09-01024,13080000,40000
R09-01025,47770000,150000
R09-01026,65180000,150000
R09-01027,55800000,150000
R09-01028,12940000,40000
R09-01029,36130000,150000
R09-01030,34100000,150000
R09-01031,28060000,60000
R09-01032,21450000,60000
R09-01033,21410000,60000
R09-01034,116800000,300000
R09-01035,72980000,300000
R09-01036,157580000,600000
R09-01037,30790000,60000
R09-01038,113900000,300000
R09-01039,31980000,60000
R09-01040,63920000,150000
R09-01041,23000000,60000
R09-01042,36120000,150000
R09-01043,23740000,60000
R09-01044,22750000,60000
R09-01045,52860000,150000
R09-01046,32310000,60000
R09-01047,16510000,40000
R09-01048,76930000,300000
R09-01049,62040000,150000
R09-01050,112570000,300000
R09-01051,6970000,20000
R09-01052,980000,0
R09-01053,85250000,300000
R09-01054,60520000,150000
R09-01055,980000,0
R09-01056,16820000,40000
R09-01057,16320000,40000
R09-01058,33470000,150000
R09-01059,41080000,150000
R09-01060,41120000,150000
R09-01061,55320000,150000
R09-01062,3550000,0
R09-01063,46530000,150000
R09-01064,32980000,60000
R09-01065,11560000,40000
R09-01066,65180000,150000
R09-01067,41320000,150000
R09-01068,93360000,300000
R09-01069,21450000,60000
R09-01070,31690000,60000
R09-01071,61570000,150000
R09-01072,67020000,300000
R09-01073,910000,0
R09-01074,32880000,60000
R09-01075,2280000,0
R09-01076,58330000,150000
R09-01077,12040000,40000
R09-01078,55320000,150000
R09-01079,5250000,20000
R09-01080,5310000,20000
R09-01081,16160000,40000
R09-01082,57320000,150000
